Generación	Mejor_Fitness	Fitness_Promedio
0	-25513.69532274	-267087746815273016621317226496.00000000
1	-287.69940350	-42948926486853338940095594496.00000000
2	-280.08227267	-76197084198988358352896.00000000
3	-248.68621088	-4829776941794688000.00000000
4	-248.68621088	-54190656669797128.00000000
5	-248.68621088	-272.78363378
6	-226.57603892	-259.44301825
7	-226.57603892	-246.68791231
8	-191.60865596	-233.65796538
9	-191.60865596	-223.84832558
10	-179.18385181	-208.67606991
11	-178.97322861	-196.06539940
12	-178.97322861	-187.75116320
13	-178.87790328	-181.66155407
14	-178.87790328	-178.97204835
15	-175.64819396	-178.49176052
16	-175.64819396	-178.01184793
17	-175.64819396	-177.63291836
18	-175.64819396	-176.82600637
19	-164.82141960	-175.55724466
20	-153.21133101	-171.63396596
21	-153.21133101	-168.54258961
22	-152.07986913	-166.21100540
23	-152.07986913	-163.63098449
24	-152.07986913	-159.04550629
25	-152.07986913	-160.18702746
26	-152.07986913	-153.97722160
27	-152.07986913	-152.52149853
28	-152.07986913	-152.21765741
29	-152.07986913	-152.07986913
30	-152.07986913	-152.07986913
31	-152.07986913	-152.07986913
32	-152.07986913	-152.07986913
33	-152.07986913	-152.07986913
34	-152.07986913	-152.07986913
35	-152.07986913	-152.13458029
36	-152.07986913	-152.07986913
37	-152.07986913	-152.11411863
