Generación	Mejor_Fitness	Fitness_Promedio
0	-42581422103996968.00000000	-27050869072372303391595954176.00000000
1	-42581422103996968.00000000	-791423932615381828727996416.00000000
2	-75173552888465.53125000	-168609844253332683997839360.00000000
3	-75173552888459.37500000	-23768625170954266873954304.00000000
4	-75173552888459.37500000	-196756973930754539520.00000000
5	-22398.54086707	-6067582898707867.00000000
6	-22398.54086707	-177016757747465.28125000
7	-22398.54086707	-52192065023578.91406250
8	-22398.54086707	-32596350222920.10156250
9	-22398.54086707	-30165599201961.81640625
10	-22398.54086707	-2416191302811.17871094
11	-2241.85065524	-13466117017.00577354
12	-219.34803332	-134622468.67561731
13	-212.51144611	-7090.31689035
14	-212.51144611	-2642996066.46172237
15	-207.67060039	-967.44122441
16	-186.87581133	-214.14750863
17	-186.87581133	-204.28086185
18	-185.03364750	-204.05831372
19	-186.54734165	-198.03480505
20	-185.77202213	-197.98178550
21	-185.73225621	-198.45734900
22	-185.73225621	-188.13155515
23	-185.73225621	-187.17621060
24	-185.73225621	-186.72574161
25	-185.16113905	-187.14667541
26	-185.16113905	-186.62737819
27	-184.24400860	-185.63229928
28	-180.42964688	-184.72179487
29	-180.42964688	-184.19529192
30	-173.66422920	-181.25754616
31	-168.45061749	-178.64207840
32	-159.27368985	-175.98314694
33	-159.27368985	-2035357.07863426
34	-157.88114078	-171.08178730
35	-156.92345584	-165.03294052
36	-156.77439714	-162.82857184
37	-156.77439714	-158.13213096
38	-155.45466337	-157.11601926
39	-155.27925165	-156.49256362
40	-155.27925165	-156.07051791
41	-154.94157988	-157.64949745
42	-154.94157988	-155.76794243
43	-154.94157988	-155.58626785
44	-154.33268692	-155.01732898
45	-153.77667709	-154.81145059
46	-153.77667709	-154.60638863
47	-153.77667709	-154.35836233
48	-153.77667709	-154.12455349
49	-153.59836656	-154.75699193
50	-153.59836656	-153.85294018
51	-153.59836656	-154.14536537
52	-153.59836656	-153.74553978
53	-153.59836656	-154.17039807
54	-153.59836656	-426.44909085
55	-152.72092283	-153.51565917
56	-152.38548234	-153.31511064
57	-152.38548234	-153.12152038
58	-152.38548234	-153.65743313
59	-152.38548234	-153.03988301
60	-152.38548234	-152.76794162
61	-152.38548234	-152.55175503
62	-151.88405640	-152.46861333
63	-152.00369363	-153.31321879
64	-151.57984640	-153.32558583
65	-150.57135949	-152.49881554
66	-150.42203439	-152.27531150
67	-150.42203439	-151.40054073
68	-150.18450501	-150.96215806
69	-150.18450501	-150.72847290
70	-150.18450501	-150.44444329
71	-150.18450501	-150.32408249
72	-150.18450501	-150.26368147
73	-150.11569569	-150.20596430
74	-150.11569569	-150.41587680
75	-150.11569569	-150.16539659
76	-150.11569569	-150.61448845
77	-150.11569569	-151.59824184
78	-150.11569569	-150.16682243
79	-150.11569569	-151.19590744
80	-150.11569569	-150.26697127
81	-150.11569569	-150.15091282
82	-150.10907585	-150.14242623
83	-150.10907585	-150.13238869
84	-150.10907585	-150.12903900
85	-150.10907585	-150.30700509
86	-150.10907585	-150.17740877
87	-150.10907585	-150.25464638
88	-150.10907585	-150.26756161
89	-150.10907585	-150.20753416
90	-150.10907585	-174904.45200978
91	-150.10907585	-150.35152731
92	-150.10907585	-150.73071784
93	-150.10907585	-150.28923015
94	-150.10907585	-150.15769157
95	-150.10907585	-151.09862369
96	-150.10907585	-150.12561302
97	-150.10907585	-150.12340242
