Generación	Mejor_Fitness	Fitness_Promedio
0	-347.05482701	-88684061909695819433906274304.00000000
1	-347.05482701	-97603096660604022840885248.00000000
2	-347.05482701	-909557104695973087543296.00000000
3	-321.04647249	-532530384781024952320.00000000
4	-321.04647249	-1915083605576523264.00000000
5	-321.04647249	-333.20451549
6	-321.04647249	-326.90498309
7	-314.34624219	-323.59300902
8	-314.34624219	-320.52512031
9	-314.34624219	-318.45611222
10	-262.56586543	-311.68562756
11	-244.17291435	-303.39148086
12	-244.17291435	-290.61821954
13	-244.17291435	-278.73133782
14	-244.17291435	-261.80189455
15	-204.88406397	-247.90105458
16	-204.88406397	-236.01404916
17	-204.88406397	-225.56501201
18	-204.01980210	-220.21797221
19	-203.75228354	-211.14420670
20	-203.75228354	-206.49336652
21	-203.28696026	-203.88037284
22	-203.28696026	-203.68170104
23	-203.28696026	-204.30020835
24	-203.28696026	-203.40019211
25	-191.74668047	-202.90228426
26	-191.74668047	-200.15178104
27	-191.47972413	-199.62554950
28	-191.47972413	-197.50469140
29	-191.47972413	-194.21232710
30	-191.47972413	-193.18160336
31	-191.47972413	-192.20479093
32	-191.47972413	-191.79434364
33	-191.47972413	-191.48862267
34	-191.47972413	-191.47972413
35	-191.47972413	-191.47972413
36	-191.47972413	-191.47972413
37	-191.34456799	-191.47521893
38	-191.34456799	-191.45719811
39	-191.34456799	-192.05348598
40	-191.26095093	-191.42737964
41	-191.26095093	-191.39026874
42	-191.26095093	-191.37847110
43	-190.35585587	-191.20042731
44	-190.35585587	-190.94164928
45	-187.12277459	-190.56358053
46	-187.12277459	-189.69845543
47	-187.12277459	-188.82195528
48	-185.51282143	-188.02272015
49	-185.51282143	-187.55518534
50	-185.51282143	-186.79706530
51	-183.67785327	-185.93490486
52	-183.67785327	-185.21172624
53	-183.67785327	-184.37489200
54	-183.51853993	-184.49741890
55	-183.51853993	-183.80052656
56	-183.51853993	-183.69613815
57	-183.51853993	-183.59819660
58	-182.34710988	-183.42835054
59	-182.34710988	-183.23868801
60	-182.34710988	-183.02069702
61	-181.70493243	-182.64648936
62	-181.70493243	-182.32093703
63	-181.70493243	-181.98919835
64	-181.70493243	-181.80608651
65	-179.99079155	-181.90029085
66	-179.99079155	-181.47638031
67	-179.99079155	-181.30496622
68	-179.80936404	-180.97531419
69	-179.80936404	-180.50169601
70	-179.80936404	-179.97773111
71	-178.69375040	-179.72770335
72	-178.69375040	-179.47511694
