Generación	Mejor_Fitness	Fitness_Promedio
0	-1014221004749.83215332	-301763878365175171294150262784.00000000
1	-1014221004749.83215332	-76021847538160158383687073792.00000000
2	-92224.05659673	-133111545007756884744077312.00000000
3	-372.57345227	-2415779819725803008.00000000
4	-339.57260368	-51331845522167984.00000000
5	-339.57260368	-873872100015457.75000000
6	-272.12437914	-24844.15078126
7	-269.78658539	-6448.04634866
8	-269.78658539	-301.10831181
9	-269.78658539	-278.17230864
10	-269.78658539	-273.05234867
11	-269.78658539	-269.94243831
12	-266.18542486	-268.93674573
13	-266.18542486	-268.21651362
14	-248.43962566	-266.13813063
15	-248.43962566	-264.79126923
16	-248.43962566	-261.30096153
17	-248.43962566	-263.69367023
18	-248.43962566	-258.59320307
19	-243.91003159	-256.89211008
20	-242.77374996	-252.68161762
21	-242.77374996	-250.15709177
22	-242.77374996	-245.44562421
23	-242.77374996	-246.27403780
24	-228.90241600	-244.11180781
25	-228.90241600	-240.04705628
26	-228.90241600	-237.68759417
27	-228.90241600	-235.83808298
28	-212.47208224	-232.44421452
29	-204.12042993	-225.06280256
30	-204.12042993	-220.64181149
31	-204.12042993	-217.12330892
32	-202.93955546	-210.62963681
33	-202.93955546	-223.98546397
34	-202.93955546	-204.94695785
35	-202.93955546	-203.61553215
36	-202.93955546	-203.31005210
37	-202.93955546	-203.06560792
38	-202.93955546	-202.96247409
39	-202.93955546	-202.93955546
40	-202.93955546	-202.93955546
41	-202.93955546	-202.93955546
42	-200.69303344	-202.84396852
43	-200.69303344	-202.61931632
44	-200.69303344	-202.27837431
45	-200.69303344	-201.61719315
46	-200.69303344	-201.06656252
47	-200.39194029	-200.74470037
48	-199.82750907	-200.63547125
49	-199.82750907	-200.59346022
50	-199.82750907	-200.47323854
51	-199.82750907	-200.56144936
52	-200.21341453	-200.37586016
53	-200.21341453	-200.21341453
54	-200.21341453	-200.21341453
55	-200.21341453	-200.21341453
56	-200.21341453	-200.21341453
57	-200.21341453	-200.21341453
58	-184.54246948	-199.69104969
59	-184.54246948	-198.12395519
60	-184.54246948	-198.44914196
61	-184.54246948	-196.52523355
62	-184.54246948	-194.46740135
63	-184.54246948	-211.91967318
64	-184.54246948	-188.83994648
65	-184.54246948	-185.06483432
66	-184.54246948	-184.54246948
67	-184.54246948	-184.54246948
68	-184.54246948	-184.54246948
69	-184.54246948	-184.54246948
70	-184.54246948	-184.54246948
71	-184.54246948	-184.54246948
72	-183.71399658	-184.51193370
73	-184.54246948	-184.54246948
74	-183.70143197	-184.48640032
75	-183.70143197	-184.33844421
76	-183.70143197	-184.13545166
77	-183.70143197	-183.89767405
78	-183.33387831	-183.70496297
79	-183.33387831	-183.68918018
80	-183.33387831	-183.66467660
81	-183.33387831	-183.66467660
82	-183.33387831	-183.64017302
83	-183.08052984	-183.56583102
84	-174.85765443	-183.27865212
85	-174.85765443	-182.34778772
86	-174.85765443	-181.21785397
87	-174.85765443	-180.03176333
88	-174.85765443	-179.25871237
89	-174.85765443	-177.48171941
90	-174.85765443	-176.21305530
91	-174.85765443	-175.47234307
92	-174.85765443	-175.31424105
93	-174.28662128	-175.22476840
94	-174.28662128	-175.04094586
95	-174.28662128	-174.97340759
96	-174.28662128	-174.91630428
97	-174.28662128	-174.82243646
98	-174.28662128	-174.78306321
99	-174.67506876	-174.79939607
100	-174.67506876	-174.79461425
101	-174.67506876	-174.79939607
102	-174.67506876	-174.77548697
103	-174.67506876	-174.73245059
104	-174.67506876	-174.67985058
105	-174.47127867	-174.66148275
106	-174.47127867	-174.65490269
107	-174.44136203	-174.64139314
108	-174.44136203	-174.63645810
109	-174.44136203	-174.63273322
110	-174.44136203	-174.60442750
111	-173.74919570	-174.49205801
112	-173.74919570	-174.21667442
113	-173.74919570	-173.98293506
114	-173.74919570	-173.77841312
115	-173.74919570	-173.74919570
116	-173.74919570	-173.74919570
117	-173.74919570	-173.74919570
118	-173.74919570	-173.74919570
119	-173.74919570	-173.74919570
120	-173.74919570	-173.74919570
121	-173.74919570	-173.74919570
122	-173.74919570	-173.74919570
123	-173.10626234	-173.72776459
124	-173.10626234	-173.64204014
125	-171.84686176	-173.28124006
126	-171.84686176	-173.04902664
127	-171.20736295	-172.71791831
128	-171.20736295	-172.31184969
129	-171.20736295	-171.42352551
130	-171.20736295	-171.27065960
131	-171.20736295	-171.20736295
132	-171.20736295	-171.20736295
133	-171.20736295	-171.20736295
134	-171.20736295	-171.20736295
135	-169.80668104	-171.06729476
136	-169.80668104	-171.02060536
137	-169.80668104	-170.69377958
138	-169.80668104	-170.32026441
139	-169.76291915	-169.89714238
140	-169.75196843	-169.79318608
141	-168.74734692	-169.73058751
142	-168.74734692	-169.65449397
143	-167.59007044	-169.39790453
144	-167.56985782	-168.77531946
145	-167.56985782	-168.31919707
146	-167.56985782	-167.95447719
147	-167.56985782	-167.64835709
148	-167.56985782	-167.59219934
149	-167.27567200	-167.56005162
150	-167.27567200	-167.55024543
151	-167.27567200	-167.50121446
152	-167.27567200	-167.42276491
153	-167.27567200	-167.30509058
154	-167.27567200	-167.27567200
155	-167.27567200	-167.27567200
156	-167.27567200	-167.27567200
157	-167.27567200	-167.27567200
158	-167.27567200	-167.27567200
159	-167.27567200	-167.27567200
160	-167.18118835	-167.27252254
161	-167.01107860	-167.24606320
162	-167.01107860	-167.21645441
163	-167.01107860	-167.16920605
164	-167.01107860	-167.05517750
165	-166.31122841	-166.94109358
166	-166.31067802	-166.80101346
167	-166.31067802	-166.61418494
168	-165.86543836	-166.38288748
169	-165.86543836	-166.57322991
170	-165.86543836	-166.08805819
171	-165.86543836	-165.95448629
172	-165.86543836	-165.86543836
173	-165.86543836	-165.86543836
174	-164.39967123	-165.81657945
175	-164.39967123	-165.73346110
176	-164.39967123	-165.55262494
177	-164.14427669	-165.21690576
178	-164.14427669	-164.95315809
179	-164.14427669	-164.51373821
180	-164.14427669	-164.25891738
181	-164.14427669	-164.14427669
182	-164.14427669	-164.14427669
183	-164.14427669	-164.14427669
184	-164.14427669	-164.14427669
185	-164.14427669	-164.14427669
186	-164.14427669	-164.14427669
187	-164.14427669	-164.25611566
188	-162.95193661	-164.06478735
189	-162.95193661	-164.36303631
190	-162.95193661	-163.94243127
191	-162.95193661	-163.70735746
192	-162.95193661	-163.52698928
193	-162.95193661	-163.09548607
194	-162.95193661	-163.03545500
195	-162.95193661	-163.01048690
196	-162.95193661	-163.01048690
197	-162.95193661	-163.00644895
198	-162.95193661	-163.00644895
199	-162.95193661	-163.00241100
200	-162.95193661	-163.00039202
201	-162.95193661	-163.04182521
202	-162.95193661	-163.00846792
203	-162.95193661	-163.01048690
