Generación	Mejor_Fitness	Fitness_Promedio
0	-1922250680882612.25000000	-18321000813241630007672963072.00000000
1	-1610701610196233.25000000	-1105699899826068310171058176.00000000
2	-1610701610196233.25000000	-1943673896383745580072960.00000000
3	-122527207429310.14062500	-5852849055632221798400.00000000
4	-122527207429310.14062500	-1574150107939515924480.00000000
5	-95015173261565.01562500	-5912833903271539712.00000000
6	-95015173261565.01562500	-1055790931315968.25000000
7	-95015173261565.01562500	-708626290480164.12500000
8	-95015173261565.01562500	-203397478168608.18750000
9	-95015173261565.01562500	-99600512289522.53125000
10	-95015173261565.01562500	-96849308872748.03125000
11	-2058354707990.19726562	-88818052024660.03125000
12	-2058354707989.67456055	-88818052024660.01562500
13	-2058354707989.67456055	-76423809550849.98437500
14	-2058354707989.67456055	-51635324603226.50781250
15	-2058354707989.67456055	-33043960892510.61328125
16	-2058354707989.67456055	-5156915326444.79003906
17	-2058354707989.67456055	-2058354707989.67407227
18	-205610.55786721	-1783907441005.79174805
19	-205610.55786721	-1509460174021.90942383
20	-73188.85790806	-960565600327.63586426
21	-73188.85790806	-411671035461.47454834
22	-73188.85790806	-82016.97123867
23	-282.53310501	-65898.22542775
24	-282.53310501	-56177.39116146
25	-282.53310501	-27014.94260728
26	-282.53310501	-10003.53914615
27	-282.14841131	-2712.84107413
28	-282.14841131	-282.52092784
29	-281.48636944	-282.19971468
30	-281.32606001	-282.03410386
31	-281.32606001	-281.73143450
32	-281.25011773	-281.47158712
33	-256.38337146	-280.28395255
34	-256.38337146	-276.55959130
35	-256.38337146	-269.25441944
36	-256.38337146	-262.66073980
37	-240.44987442	-255.88642717
38	-240.44987442	-251.51029445
39	-240.44987442	-249.82878548
40	-239.67311537	-245.58436525
41	-239.54422926	-242.36346674
42	-230.69058267	-239.11157243
43	-230.69058267	-238.54448345
44	-230.46028671	-235.69399081
45	-228.23177061	-233.30125133
46	-228.13089012	-230.79033236
47	-228.13089012	-229.01526635
48	-228.13089012	-228.62703359
49	-208.99009128	-226.95265951
50	-208.99009128	-222.05218784
51	-207.27689352	-220.85417463
52	-207.27689352	-217.70275610
53	-207.12868817	-210.74279632
54	-207.12868817	-208.34707199
55	-207.12868817	-207.97479137
56	-207.06492508	-207.17171364
57	-206.61637759	-207.11367907
58	-206.61637759	-207.06274927
59	-206.61637759	-206.99248597
60	-206.61637759	-206.84797540
61	-206.61637759	-206.68604738
62	-206.61637759	-206.61722866
63	-206.61637759	-206.61731376
64	-206.61637759	-206.61756909
65	-206.61637759	-206.61705844
66	-206.61637759	-206.61714355
67	-206.61637759	-206.61688823
68	-206.61637759	-206.61688823
69	-206.61637759	-206.61663291
70	-206.61637759	-206.61654780
71	-206.61637759	-206.61680312
72	-206.61637759	-206.61765419
