Generación	Mejor_Fitness	Fitness_Promedio
0	-16996908562253066240.00000000	-105963851855597864228306812928.00000000
1	-4165728717114683392.00000000	-332870536569344344333484032.00000000
2	-2324654779624907264.00000000	-5094187769716161602650112.00000000
3	-521106527786041664.00000000	-29088096102190619295744.00000000
4	-907248534452742.75000000	-4831902982911600623616.00000000
5	-907248534452742.75000000	-30798495660965519360.00000000
6	-398917659.61901379	-671370616753923712.00000000
7	-398917659.61901379	-187865851144926720.00000000
8	-355.90839581	-10027401060111850.00000000
9	-288.83470020	-18737711758439.10937500
10	-259.71958720	-46758549784150.26562500
11	-237.41800986	-289.40110187
12	-226.24778893	-264.29547496
13	-202.41589086	-251.37604237
14	-198.66419753	-262.76156411
15	-198.66419753	-224.09923005
16	-194.54237347	-221.11068864
17	-190.59510983	-203.25658730
18	-184.70298824	-197.31709628
19	-184.70298824	-194.71899933
20	-184.51135018	-193.11710989
21	-182.82547185	-192.11367616
22	-182.32643500	-187.77700881
23	-182.32643500	-186.52375136
24	-180.64701678	-183.20922320
25	-180.64701678	-182.22346228
26	-180.64701678	-181.89744174
27	-180.64701678	-181.57381242
28	-177.72653428	-180.50835453
29	-177.02379515	-180.61195298
30	-172.57552680	-186.25110068
31	-172.57552680	-177.95139025
32	-172.47929413	-176.20940312
33	-172.47929413	-174.45908642
34	-171.58627458	-172.73680110
35	-170.93637765	-172.01547714
36	-169.76544493	-171.83442568
37	-169.63992461	-171.33104835
38	-169.63992461	-170.91639858
39	-169.21619182	-170.61267655
40	-169.63992461	-171.03368013
41	-169.63992461	-170.50790090
42	-169.37006653	-170.13444855
43	-169.37006653	-176.28822718
44	-169.37006653	-170.85073338
45	-169.31667199	-170.16153924
46	-169.24454621	-177.14842242
47	-169.24454621	-170.35628993
48	-169.16222641	-169.55161247
49	-169.16222641	-169.39732472
50	-168.30072689	-169.13759535
51	-168.30072689	-168.93031609
52	-168.30072689	-168.80328986
53	-168.30072689	-168.71682209
54	-168.16914167	-168.47650034
55	-168.16914167	-168.64821246
56	-164.32843780	-168.56981306
57	-164.32843780	-168.15429459
58	-164.32843780	-169.00017809
59	-164.32843780	-167.86218152
60	-164.20543903	-168.45615211
61	-164.20543903	-164.70106777
62	-164.20543903	-165.22581656
63	-163.74966596	-164.33234321
64	-163.74966596	-164.22687597
65	-163.74966596	-164.10278879
66	-163.74966596	-164.12491693
67	-162.90942571	-164.60881868
68	-157.73227741	-163.20026570
69	-157.73227741	-167.15968501
70	-157.53757643	-162.70543997
71	-156.39113502	-161.69168435
72	-156.39113502	-160.77387435
73	-152.39733594	-159.34287494
74	-152.04450592	-156.62334855
75	-150.40640483	-155.03337240
76	-150.18450501	-152.91000851
77	-150.18450501	-152.61574694
78	-150.18450501	-151.60281528
79	-150.18450501	-150.87964014
80	-150.18450501	-150.48742653
81	-150.18450501	-163.90711307
82	-150.17994942	-150.23965315
83	-150.17994942	-150.18941579
84	-150.17994942	-150.18329019
85	-150.17994942	-150.18268277
86	-150.16526793	-150.18079289
87	-150.16526793	-150.23789245
88	-150.17994942	-150.18086054
89	-150.17994942	-150.57503122
90	-150.17994942	-150.18010127
91	-150.17994942	-150.19752445
92	-150.17994942	-150.17994942
93	-150.17994942	-150.40176188
94	-150.17994942	-150.97791062
95	-150.17994942	-150.28517971
96	-150.14927525	-150.22519214
97	-150.14855319	-150.22312312
98	-150.14855319	-150.17576326
99	-150.14622857	-150.22607591
100	-150.14622857	-150.17897725
101	-150.14622857	-150.54498726
102	-150.14622857	-150.20208100
103	-150.14622857	-150.18346455
104	-150.11394995	-150.17662541
105	-150.11394995	-150.17774944
106	-150.11394995	-150.17774944
107	-150.17994942	-155.61760021
108	-150.17994942	-150.17994942
109	-150.17994942	-150.17994942
110	-150.17994942	-150.45203647
111	-150.17994942	-150.25526336
112	-150.17994942	-150.27885798
113	-150.17994942	-150.21970938
114	-150.12213809	-150.17802238
115	-150.12213809	-150.17276953
116	-150.12213809	-150.17002404
117	-150.12213809	-150.17224124
118	-150.12213809	-150.17384453
119	-150.17994942	-150.18010127
120	-150.17994942	-150.17994942
121	-150.14711416	-151.05300931
122	-150.17994942	-150.19166071
123	-150.17994942	-150.21219437
124	-150.17994942	-150.27437841
125	-150.17994942	-150.28711750
126	-150.17994942	-150.29075876
127	-150.17994942	-150.23809086
128	-150.17994942	-150.17994942
129	-150.17994942	-150.17994942
130	-150.10973968	-150.16900733
131	-150.10973968	-150.17058812
132	-150.10973968	-150.17686043
133	-150.10973968	-150.17308030
134	-150.10973968	-150.16872072
135	-150.10973968	-150.19810954
136	-150.10973968	-150.17526877
137	-150.10973968	-150.17279252
138	-150.10973968	-150.17308030
139	-150.10973968	-151.63267676
140	-150.10973968	-150.18747522
141	-150.10973968	-150.17397697
142	-150.10973968	-150.18041034
143	-150.10973968	-152.40903928
144	-150.10973968	-151.29105979
145	-150.10973968	-150.17776095
