Generación	Mejor_Fitness	Fitness_Promedio
0	-26029277916147658752.00000000	-109722111634569404263054704640.00000000
1	-26029277916147658752.00000000	-2464071271151225194760110080.00000000
2	-26029277916147658752.00000000	-11448006362328356960075776.00000000
3	-14491503461356087296.00000000	-1997152320957084579397632.00000000
4	-2708238036964946432.00000000	-2250205985593657131008.00000000
5	-2708238036964946432.00000000	-31965929858158350336.00000000
6	-2263568325518893312.00000000	-8975581496211076096.00000000
7	-1060109075465801856.00000000	-36562898107840826703872.00000000
8	-500780493590307200.00000000	-2736548118440878592.00000000
9	-54240258906396200.00000000	-1671812455818621184.00000000
10	-54240258906396200.00000000	-840012483929788928.00000000
11	-6710477886128652.00000000	-291139909150475968.00000000
12	-57154170578947.00000000	-114448024834200176.00000000
13	-43672803864680.75000000	-24584359812442844.00000000
14	-232.85414884	-8688195982133502.00000000
15	-232.85414884	-1268859658469569.75000000
16	-232.06035009	-21645290722593.66796875
17	-229.12755566	-16565306335007.43750000
18	-229.12755566	-6093815940.81592178
19	-192.26643226	-1032505990.07527280
20	-191.65195261	-343873098.81836414
21	-191.65195261	-274.41364788
22	-191.65195261	-209.23431980
23	-191.65195261	-198.81990559
24	-187.95575284	-195.26801985
25	-187.82768852	-194.97135987
26	-179.72440472	-322.99783988
27	-177.21213539	-185.38091059
28	-171.83064561	-184.16212622
29	-170.54985092	-179.67423680
30	-166.35504992	-176.96723654
31	-163.11809695	-171.15961020
32	-162.84742938	-169.22651498
33	-162.84742938	-167.29374156
34	-160.10996558	-166.02161567
35	-160.10996558	-163.97643184
36	-159.82712712	-163.82741637
37	-159.04651095	-162.56283437
38	-158.69282168	-161.41958530
39	-158.00617208	-161.19728478
40	-158.00617208	-159.88273420
41	-157.53706898	-158.78936320
42	-157.53706898	-159.40122085
43	-157.02582193	-158.30555341
44	-157.02582193	-158.16088204
45	-156.42724513	-157.33243606
46	-155.14513309	-157.42417832
47	-154.97777185	-156.47271062
48	-154.81380920	-156.09751785
49	-154.06198487	-155.77258480
50	-154.04546474	-155.78761077
51	-153.91759039	-154.59902636
52	-153.46051737	-155.03710680
53	-153.46051737	-155.01714398
54	-152.81044292	-153.87420970
55	-152.81044292	-153.56026805
56	-152.52507523	-153.29220928
57	-152.23958479	-154.48406704
58	-151.82682559	-153.20047954
59	-151.82682559	-152.90435841
60	-151.82682559	-152.87486598
61	-151.38405067	-152.04859113
62	-151.38405067	-153.82295861
63	-151.38405067	-153.51601248
64	-151.38405067	-151.70112774
65	-151.11714799	-151.54432709
66	-151.11714799	-151.66215791
67	-151.04589315	-151.58963844
68	-150.91746356	-151.29488253
69	-150.60708121	-151.14494653
70	-150.30246447	-154.08004695
71	-150.18450501	-150.80562018
72	-150.18450501	-158.52118799
73	-150.18450501	-152.86786236
74	-150.18450501	-151.29960831
75	-150.18450501	-155.34866570
76	-150.18450501	-150.23687705
77	-150.18450501	-150.24153419
78	-150.11577671	-150.54153035
79	-150.11577671	-150.27320370
80	-150.11577671	-150.15531235
81	-150.11577671	-150.18403342
82	-150.11577671	-150.64738250
83	-150.11577671	-150.15555720
84	-150.11577671	-150.52843430
85	-150.11577671	-150.27081690
86	-150.11577671	-150.79668322
87	-150.10830255	-150.30838389
88	-150.10830255	-150.28120922
89	-150.10830255	-151.66022164
90	-150.10830255	-150.11453102
91	-150.10830255	-150.13015743
92	-150.10830255	-150.11179049
93	-150.10830255	-153.73895574
94	-150.10830255	-152.21880290
95	-150.10830255	-152.65255043
96	-150.10830255	-150.14828929
97	-150.10830255	-150.17981361
98	-150.10830255	-152.36898251
99	-150.10830255	-150.33439318
100	-150.10830255	-150.12296186
101	-150.10830255	-150.18498217
102	-150.10830255	-151.21690639
