Generación	Mejor_Fitness	Fitness_Promedio
0	-775859733249093376.00000000	-95640772553868566406419709952.00000000
1	-65999943765422544.00000000	-78358195477911852548096.00000000
2	-9657620731768470.00000000	-16932604001300173029376.00000000
3	-531029923.09690267	-707963952537735397376.00000000
4	-358.76004146	-95790203847214612480.00000000
5	-238.97351634	-453678664212856000.00000000
6	-238.97351634	-197054474577711968.00000000
7	-237.42914236	-7941794539552.65234375
8	-237.42914236	-13689.61397093
9	-233.91653493	-13464.67756671
10	-218.82386672	-141636.38892844
11	-218.82386672	-237.11072628
12	-184.09171098	-230.88699449
13	-184.09171098	-220.49315150
14	-184.09171098	-212.45368019
15	-184.09171098	-203.21118578
16	-167.24695066	-191.46863505
17	-164.99492313	-182.75689509
18	-164.09798530	-177.48396592
19	-163.91304040	-176.50501208
20	-155.07247032	-174.20016969
21	-155.07247032	-167.55892309
22	-154.33725186	-161.95923052
23	-154.33725186	-158.63080452
24	-154.33725186	-155.58169036
25	-153.95911102	-155.28768241
26	-153.95911102	-154.42381975
27	-153.08621073	-154.07676932
28	-152.92249967	-155.73084829
29	-152.92249967	-154.26621972
30	-152.76203078	-153.55681564
31	-152.76203078	-153.23115207
32	-152.45026485	-248.35168117
33	-152.00369363	-152.90966527
34	-151.71876382	-152.87133782
35	-151.71876382	-152.25166207
36	-151.71876382	-152.16742720
37	-151.44317884	-151.99113973
38	-151.24827724	-151.82025121
39	-151.04589315	-152.27590259
40	-151.04589315	-152.04236041
41	-150.84911829	-151.89129176
42	-150.76651580	-151.49819703
43	-150.72440491	-151.12855327
44	-150.24270053	-150.98226559
45	-150.42203439	-150.89680409
46	-150.42203439	-150.71367634
47	-150.18450501	-150.49427759
48	-150.18450501	-151.03213134
49	-150.16944242	-150.75243270
50	-150.13969269	-151.70380812
51	-150.13969269	-151.05557496
52	-150.18450501	-151.00442979
53	-150.18450501	-150.19242266
54	-150.18450501	-152.26840788
55	-150.17611506	-150.18366601
56	-150.14461148	-150.18128611
57	-150.14461148	-150.18057493
58	-150.13747362	-150.29819671
59	-150.11752797	-150.16431700
60	-150.11752797	-151.95409419
61	-150.10838195	-151.43023091
62	-150.10838195	-151.37549599
63	-150.10838195	-151.38923976
64	-150.10838195	-151.32069337
65	-150.10838195	-150.60964053
66	-150.10838195	-150.22276996
67	-150.10838195	-150.19591899
68	-150.10838195	-150.18676260
69	-150.10838195	-150.15370801
70	-150.10838195	-150.30405580
71	-150.10838195	-150.27376948
72	-150.10838195	-150.26497975
73	-150.10838195	-150.21344360
74	-150.10838195	-150.27179299
75	-150.10838195	-150.24217178
76	-150.10838195	-150.32030236
