Generación	Mejor_Fitness	Fitness_Promedio
0	-15920502584579944.00000000	-179812518937539444314522779648.00000000
1	-1634374668982190.00000000	-315148544516845036357287936.00000000
2	-1634374668982190.00000000	-790591862747380848787456.00000000
3	-75069.41853184	-78445210018299488.00000000
4	-348.15850528	-7316734396918843.00000000
5	-348.15850528	-2336659370952483.00000000
6	-344.50942931	-226345151944280.28125000
7	-344.50942931	-3115469.57279055
8	-343.92699632	-779126.05239443
9	-341.56751034	-344.48467475
10	-341.56751034	-343.93874634
11	-308.57366455	-338.61322681
12	-274.07817004	-330.96556247
13	-274.07817004	-313.76424383
14	-247.41864876	-289.18878718
15	-228.11700547	-265.31988316
16	-214.40477867	-256.33943109
17	-214.40477867	-236.74051471
18	-201.37303194	-222.43796351
19	-201.37303194	-213.32571506
20	-201.37303194	-210.62454433
21	-201.37303194	-207.31873108
22	-201.37303194	-204.90115406
23	-186.60131187	-199.54073114
24	-186.60131187	-194.18047057
25	-186.60131187	-191.43085908
26	-186.60131187	-189.40789136
27	-173.47118627	-186.08919848
28	-173.47118627	-185.37251413
29	-173.47118627	-182.89209045
30	-172.76343261	-180.75805884
31	-172.76343261	-177.36612658
32	-172.38774352	-174.43387472
33	-172.38774352	-173.99075838
34	-172.38774352	-173.93833672
35	-172.38774352	-173.04317606
36	-169.90709815	-172.65733748
37	-169.90709815	-172.49417101
38	-169.74920948	-171.51497853
39	-169.74920948	-171.01387685
40	-169.28300608	-170.21188172
41	-168.25534895	-169.51596245
42	-167.47055827	-169.20076852
43	-167.47055827	-168.94113844
44	-167.47055827	-168.62352369
45	-167.40891307	-270.61671126
46	-165.98935368	-167.58064449
47	-165.98935368	-167.44090722
48	-165.98935368	-167.06913313
49	-165.98935368	-166.45285523
50	-165.98935368	-166.26152581
51	-165.98935368	-166.11751503
52	-165.98935368	-168.15219674
53	-164.60364072	-166.14173354
54	-164.60364072	-165.75020592
55	-164.55741697	-167.53681829
56	-164.55741697	-165.46155430
57	-164.55741697	-165.27240732
58	-162.24703002	-164.78677779
59	-162.24703002	-164.33335124
60	-161.63931787	-164.16568244
61	-161.63931787	-163.93600125
62	-161.63931787	-163.52055242
63	-161.63931787	-162.54582930
64	-161.63931787	-162.30403053
65	-156.78079141	-163.10978668
66	-156.78079141	-161.11403038
67	-156.78079141	-160.48487947
68	-156.78079141	-159.63975966
69	-156.78079141	-158.50310093
70	-156.78079141	-157.94180717
71	-156.78079141	-156.94470480
72	-156.78079141	-156.83292815
73	-156.57076788	-156.77617676
74	-156.57076788	-156.74066409
75	-156.57076788	-156.70038811
76	-156.57076788	-156.63835690
77	-156.57076788	-156.66142050
78	-154.93385799	-156.58108866
79	-154.93385799	-156.51064604
80	-154.88510074	-156.30169986
81	-154.88510074	-156.05984043
82	-154.88510074	-155.61032919
83	-154.88510074	-155.24197084
84	-154.07021180	-154.97356607
85	-154.07021180	-154.79323371
86	-154.07021180	-154.70172716
87	-154.07021180	-154.43766526
88	-154.07021180	-154.22288413
89	-153.56688669	-154.08067726
90	-153.56688669	-153.98884686
91	-153.56688669	-154.75095208
92	-153.56688669	-153.75143923
93	-153.05473087	-153.59320606
94	-152.89101981	-153.39951342
95	-152.89101981	-153.28522323
96	-152.89101981	-153.14965654
97	-152.89101981	-153.01507401
98	-152.89101981	-152.93721299
99	-152.75747519	-153.70493313
100	-152.44570926	-152.86569395
101	-152.44570926	-152.79056555
102	-152.44570926	-152.62033171
103	-152.44570926	-152.52383967
104	-152.14533639	-152.41567197
105	-152.14533639	-152.37553122
106	-152.14533639	-152.58499323
107	-152.14533639	-152.26034278
108	-152.14533639	-152.22020203
109	-152.14533639	-152.18033438
110	-151.85546057	-152.15059144
111	-151.85546057	-152.10890932
112	-151.85546057	-152.05837364
113	-151.85546057	-152.02451278
114	-151.85546057	-151.98107342
115	-151.57529082	-151.87713152
116	-151.17172057	-151.71968318
117	-151.17172057	-151.57738600
118	-151.17172057	-151.36639129
119	-151.17172057	-152.64695379
120	-151.12104880	-151.20458613
121	-150.91290798	-151.15464819
122	-150.91290798	-151.18407734
123	-150.91290798	-151.09035326
124	-150.91290798	-151.03179387
125	-150.11379860	-150.79537139
126	-150.11379860	-150.63554541
127	-150.11379860	-150.45271858
128	-150.11379860	-150.29451336
129	-150.11379860	-150.17913357
130	-150.10855428	-150.24646290
131	-150.10855428	-297.17737832
132	-150.10855428	-150.96622343
133	-150.10855428	-151.08667532
134	-150.10855428	-150.11637145
135	-150.10855428	-150.19610699
136	-150.10855428	-150.94002508
137	-150.10855428	-150.10995277
138	-150.10855428	-150.10942834
139	-150.10855428	-150.11649898
140	-150.10855428	-150.10872910
141	-150.10855428	-150.10872910
142	-150.10855428	-150.10855428
143	-150.10855428	-150.10855428
144	-150.10855428	-150.11108598
145	-150.10855428	-150.12374443
