Generación	Mejor_Fitness	Fitness_Promedio
0	-989950734604626176.00000000	-120849441981281434377914417152.00000000
1	-989950734604626176.00000000	-1595152933785444620951355392.00000000
2	-723017088301732352.00000000	-346808757958271867730001920.00000000
3	-767285004437879.00000000	-6921566412368726261235712.00000000
4	-305.77965321	-3279471846918377177088.00000000
5	-298.44121647	-43250129132135784448.00000000
6	-298.23593440	-143426094699775376.00000000
7	-247.43343252	-26666169521861852.00000000
8	-199.91038022	-18337465667627524.00000000
9	-187.78127941	-2225607.02426951
10	-177.56408471	-203.11315447
11	-177.00660603	-194.64786481
12	-177.00660603	-195.49406976
13	-174.08627900	-193.61079940
14	-170.85392300	-183.78108442
15	-170.85392300	-181.15916840
16	-168.03500458	-178.64165841
17	-159.67853165	-175.13966243
18	-159.67853165	-176.92996131
19	-158.35608745	-166.76077685
20	-156.44386133	-162.88852268
21	-153.53903822	-160.06634056
22	-152.83414333	-156.74130867
23	-151.80725216	-32459658167940.49218750
24	-151.80725216	-158.84148970
25	-151.38426036	-157.74734065
26	-151.38426036	-155.64572653
27	-151.04133756	-155.10939086
28	-151.04133756	-155.90562546
29	-150.93349668	-151.90112717
30	-150.93349668	-163.02434249
31	-150.93349668	-159.22972190
32	-150.60384242	-158.61269965
33	-150.60384242	-151.98006127
34	-150.60384242	-153.26977283
35	-150.12213805	-166.35722441
36	-150.12213805	-153.02929435
37	-150.12213805	-151.54068679
38	-150.12213805	-150.63433017
39	-150.12213805	-151.94654443
40	-150.11186811	-156.15177514
41	-150.11186811	-152.14492103
42	-150.11186811	-150.58739388
43	-150.11186811	-151.27176063
44	-150.11186811	-187.36869648
45	-150.11186811	-151.46386245
46	-150.11186811	-152.85920527
47	-150.11186811	-150.34679765
48	-150.11186811	-150.32859553
49	-150.11186811	-150.21726026
50	-150.11186811	-150.21316365
51	-150.11186811	-154.19898556
52	-150.11186811	-155.64867742
53	-150.11186811	-152.04379049
54	-150.11186811	-152.12310879
55	-150.11186811	-152.37271460
