Generación	Mejor_Fitness	Fitness_Promedio
0	-297.80542206	-5582652934338457354652090368.00000000
1	-297.80542206	-6896301140810504836481024.00000000
2	-274.08537907	-104362403914828606341120.00000000
3	-221.70260289	-21023823212726496264192.00000000
4	-212.70993842	-1478505728775320502272.00000000
5	-212.70993842	-261.46567391
6	-212.70993842	-231.35481192
7	-212.70993842	-218.46329767
8	-212.30999056	-212.74178606
9	-212.30999056	-212.68327523
10	-212.30999056	-212.68327523
11	-212.30999056	-212.57821760
12	-212.30999056	-212.46098440
13	-212.30999056	-212.41664332
14	-210.33003661	-212.15198995
15	-210.33003661	-211.88368432
16	-204.79939591	-211.60566613
17	-204.66935627	-209.56371987
18	-204.15274236	-208.39055405
19	-204.15274236	-206.19506911
20	-199.31523758	-205.04409908
21	-199.31523758	-203.85965876
22	-199.31523758	-202.90891206
23	-199.31523758	-201.40476851
24	-185.76120851	-199.85804635
25	-185.76120851	-198.19797647
26	-185.76120851	-198.96819876
27	-185.76120851	-195.00881962
28	-185.76120851	-195.79239900
29	-185.76120851	-193.02931647
30	-185.76120851	-190.06434862
31	-185.76120851	-186.95668170
32	-183.32777932	-185.82226420
33	-183.32777932	-185.35758819
34	-183.32777932	-185.86835589
35	-183.32777932	-185.26800326
36	-183.24230119	-186.09120863
37	-182.90550060	-184.19537873
38	-180.45652780	-183.58697409
39	-180.45652780	-183.22521566
40	-180.45652780	-182.53521916
41	-180.45652780	-182.10936779
42	-180.45652780	-183.27704986
43	-178.91979813	-182.10724303
44	-178.91979813	-180.29314104
45	-176.94573870	-179.41254183
46	-163.43087709	-176.86024125
47	-163.43087709	-174.87069761
48	-163.43087709	-173.25461831
49	-163.43087709	-169.89350637
50	-163.43087709	-165.81123167
51	-160.32876262	-164.03807125
52	-159.83056481	-165.64409408
53	-159.83056481	-162.50303798
54	-154.83751156	-160.93273782
55	-154.83751156	-159.21037079
56	-154.83751156	-158.05067740
57	-154.83751156	-157.74247569
58	-154.82111925	-156.11133647
59	-154.82111925	-155.02259581
60	-154.82111925	-154.83522594
61	-154.82111925	-155.10191123
62	-154.82111925	-155.23117810
63	-152.52061680	-154.65425409
64	-152.52061680	-154.26601930
65	-152.52061680	-154.06063146
66	-152.52061680	-153.59124693
67	-152.52061680	-153.06382015
68	-152.52061680	-152.66547501
69	-152.52061680	-152.59092233
70	-152.52061680	-152.52061680
71	-152.52061680	-152.52061680
72	-152.52061680	-152.60556560
73	-152.52061680	-152.52061680
74	-152.52061680	-152.52061680
75	-152.52061680	-152.52061680
76	-152.52061680	-152.52061680
77	-152.52061680	-152.52061680
78	-152.52061680	-152.52061680
