Generación	Mejor_Fitness	Fitness_Promedio
0	-327.63546563	-70174976709673521128149090304.00000000
1	-295.38067108	-1168562176058701601346420736.00000000
2	-294.05124883	-878581140252307799146496.00000000
3	-294.05124883	-579831627116.77001953
4	-281.11410860	-487782769644.26013184
5	-249.44466852	-289.97168849
6	-237.24341670	-275.92303815
7	-237.24341670	-29106.51384259
8	-230.41686517	-254.54255536
9	-230.41686517	-247.34761107
10	-230.03941771	-252.88919757
11	-230.03941771	-264.70540041
12	-229.32488391	-259.18491107
13	-229.32488391	-245.89841066
14	-229.32488391	-250.07240097
15	-222.55295147	-233.80394622
16	-222.55295147	-232.76117496
17	-222.55295147	-230.08311890
18	-218.79118445	-235.24133278
19	-210.26247814	-237.85561075
20	-210.26247814	-16293939483227002880.00000000
21	-210.26247814	-258.90978345
22	-210.26247814	-282.92627003
23	-209.01004001	-296.67056563
24	-206.94240493	-272.62187054
25	-201.24961849	-1176.67673890
26	-194.33382702	-206.42206209
27	-181.20641397	-198.13600806
28	-180.65329520	-196.29564286
29	-172.88497187	-191.35427646
30	-172.88497187	-188.17658714
31	-172.88497187	-186.70865774
32	-171.95163772	-179.71777961
33	-171.95163772	-178.45979582
34	-165.39264457	-177.68342448
35	-165.39264457	-174.70784731
36	-165.39264457	-175.35527523
37	-165.14911903	-177.04763426
38	-164.76727339	-171.95509527
39	-164.76727339	-168.70769804
40	-163.81854565	-166.17545260
41	-163.81854565	-165.88819295
42	-163.81854565	-165.26144627
43	-151.57529082	-162.18220426
44	-151.57529082	-159.83647660
45	-151.04133756	-154.94593417
46	-150.78636718	-154.29554939
47	-150.78636718	-152.49579099
48	-150.78636718	-151.94897529
49	-150.66165379	-153.05351746
50	-150.66165379	-153.25346918
51	-150.66165379	-154.07361123
52	-150.27556719	-152.54021695
53	-150.17994942	-151.30647629
54	-150.17994942	-150.51461713
55	-150.17994942	-150.47533867
56	-150.10829119	-150.71322156
57	-150.10829119	-152.71264178
58	-150.10829119	-153.78812039
59	-150.10829119	-152.81697293
60	-150.10829119	-151.72947352
61	-150.10829119	-151.58105175
62	-150.10829119	-150.54997765
63	-150.10829119	-160.00016007
64	-150.10829119	-150.25064724
65	-150.10829119	-150.58040768
66	-150.10829119	-150.21187040
67	-150.10829119	-150.90325691
68	-150.10829119	-151.34242921
69	-150.10829119	-152.26009285
70	-150.10829119	-153.14099594
71	-150.10829119	-151.84426963
