Generación	Mejor_Fitness	Fitness_Promedio
0	-31582076569793474560.00000000	-202844441786290767008286900224.00000000
1	-662824594856446.12500000	-7458729928452837703027785728.00000000
2	-662824594856446.12500000	-9076460654498257087496192.00000000
3	-662824594856446.12500000	-41116762453277161816064.00000000
4	-662824594856446.12500000	-7523032273237945344.00000000
5	-29441484545945.76953125	-613809762808674176.00000000
6	-302.99828595	-34836263990629796.00000000
7	-302.99828595	-9242074105258606.00000000
8	-302.99828595	-208208761120171.00000000
9	-278.78475959	-57056504453552.28125000
10	-278.78475959	-28143250222725.16015625
11	-278.51650529	-285.97655891
12	-220.56575978	-277.66615915
13	-220.56575978	-261.23439348
14	-220.56575978	-251.59460940
15	-205.83556455	-237.97818930
16	-193.32333820	-232.71747930
17	-193.32333820	-243.75489529
18	-184.79721556	-201.07237319
19	-184.41832317	-192.43316293
20	-182.00401088	-188.29357495
21	-178.21004785	-185.30143743
22	-176.53462105	-188.65621558
23	-161.35257764	-184.04520229
24	-160.48638457	-178.63489716
25	-160.48638457	-172.25417116
26	-160.48638457	-168.86773989
27	-159.41750688	-167.39026130
28	-159.41750688	-162.35820815
29	-159.41750688	-161.65482705
30	-159.41750688	-162.76581555
31	-157.06684837	-159.80174813
32	-157.06684837	-160.11698696
33	-157.06684837	-158.38959427
34	-156.94353022	-157.80949346
35	-156.94353022	-157.33038669
36	-156.70191087	-158.40072231
37	-156.50283127	-159.05493142
38	-156.50283127	-157.86417922
39	-156.50283127	-157.01621495
40	-156.50283127	-156.81675202
41	-156.30837337	-156.67826535
42	-156.30837337	-157.00679282
43	-156.12055340	-158.10564559
44	-153.20021511	-156.47960639
45	-153.20021511	-156.00283553
46	-153.20021511	-155.85858900
47	-152.46596668	-155.92093121
48	-152.46596668	-154.63603641
49	-150.85857662	-154.29624807
50	-150.85857662	-154.33334880
51	-150.84506430	-152.68315849
52	-150.84506430	-153.91319388
53	-150.14623874	-151.61734227
54	-150.14623874	-150.88808458
55	-150.10832946	-151.01511656
56	-150.10832946	-150.35175829
57	-150.14623874	-150.22823502
58	-150.14623874	-150.20306967
59	-150.14623874	-150.17580301
60	-150.14623874	-150.17013992
61	-150.14623874	-150.17561702
62	-150.14623874	-150.22304366
63	-150.14623874	-150.57911041
64	-150.14623874	-150.15972301
65	-150.14623874	-158.63693843
66	-150.14623874	-150.15866119
67	-150.14623874	-150.15957030
68	-150.11537973	-150.62366321
69	-150.14623874	-151.70436828
70	-150.14623874	-150.29737430
71	-150.14623874	-151.14198786
72	-150.14623874	-151.48512775
73	-150.12898893	-150.15350327
74	-150.12898893	-150.14613355
75	-150.12898893	-150.14833222
76	-150.12898893	-150.39755076
77	-150.12898893	-150.25535985
78	-150.12898893	-150.52337474
79	-150.10845220	-150.62299671
80	-150.10845220	-150.14103776
81	-150.10845220	-150.17574053
82	-150.10845220	-151.53770680
83	-150.10845220	-150.27490620
84	-150.10845220	-150.90019378
85	-150.10845220	-150.60084168
86	-150.10845220	-150.24707527
87	-150.10845220	-150.15541576
88	-150.10845220	-150.22054854
89	-150.10845220	-150.33406095
90	-150.10845220	-150.15353448
91	-150.10845220	-150.16052074
92	-150.10845220	-150.15514233
93	-150.10845220	-150.19703482
94	-150.10845220	-150.13764121
