Generación	Mejor_Fitness	Fitness_Promedio
0	-341.59790018	-51448916811149385010568495104.00000000
1	-331.01732103	-233781730578283523366453248.00000000
2	-308.24738252	-296528901396530408194048.00000000
3	-283.07544778	-1422513301112838160384.00000000
4	-244.66914888	-300.02979578
5	-233.63466363	-283.21186958
6	-233.63466363	-265.24148594
7	-220.84011440	-243.41395636
8	-204.57694668	-224.09446923
9	-204.57694668	-220.60252755
10	-202.45184023	-215.80201071
11	-202.45184023	-4017417.88054903
12	-198.87454280	-213.51072898
13	-198.87454280	-207.97360756
14	-198.45784659	-205.03572370
15	-198.04280340	-202.27779585
16	-198.21665547	-229.95549769
17	-198.21665547	-205.01728728
18	-196.13869157	-209.78462905
19	-193.83695148	-200.95432072
20	-193.83695148	-199.84806753
21	-193.83695148	-199.09820453
22	-192.70336625	-196.84270415
23	-189.55107574	-198.30726515
24	-189.55107574	-202.37914753
25	-184.15843169	-196.34992067
26	-184.15843169	-195.54158159
27	-184.15843169	-260.78304052
28	-176.65318062	-1291806.40884289
29	-175.16237904	-196.66846022
30	-175.16237904	-188.15478710
31	-175.16237904	-276.17298448
32	-175.16237904	-186.13383986
33	-175.16237904	-185.88250535
34	-171.04849185	-180.72155044
35	-171.04849185	-177.46298445
36	-171.04849185	-176.61089354
37	-171.00345997	-176.27777708
38	-170.76129347	-176.83987525
39	-169.87046098	-175.09002745
40	-160.73232124	-171.99104814
41	-160.73232124	-232.84007351
42	-155.41878158	-165.92038503
43	-150.17994942	-163.15296041
44	-150.17994942	-161.26999618
45	-150.17994942	-253.69863557
46	-150.17994942	-161.64939364
47	-150.17994942	-215.12967166
48	-150.17994942	-264.60106602
49	-150.17994942	-158.81749808
50	-150.17994942	-154.87637641
51	-150.17994942	-152.69677026
52	-150.17994942	-150.48060522
53	-150.17994942	-150.25043080
54	-150.11147579	-150.19465606
55	-150.11147579	-154.66568808
56	-150.11147579	-150.83865347
57	-150.11147579	-150.83381026
58	-150.11147579	-152.43810896
59	-150.14505582	-155.72966906
60	-150.14505582	-150.66786198
61	-150.11005797	-151.35164362
62	-150.11005797	-151.50985080
63	-150.11005797	-150.29360612
64	-150.10999290	-150.33619292
65	-150.10999290	-150.84515764
66	-150.10830105	-151.78497167
67	-150.10830105	-151.04436194
68	-150.10830105	-257.45028639
69	-150.10830105	-207.29885885
70	-150.10830105	-152.28480217
71	-150.10830105	-150.23334047
72	-150.10830105	-153.42923094
73	-150.10830105	-152.94510602
74	-150.10830105	-150.35267286
75	-150.10830105	-150.24048800
76	-150.10830105	-150.28359388
77	-150.10830105	-150.21804097
78	-150.10830105	-150.31467000
79	-150.10830105	-152.32572425
80	-150.10830105	-151.47818384
81	-150.10830105	-150.96380068
