Generación	Mejor_Fitness	Fitness_Promedio
0	-179255148186459.62500000	-1359872459348785672811031035904.00000000
1	-356.57218071	-17831679527839106523262353408.00000000
2	-314.34918964	-2475181219891807584251805696.00000000
3	-314.34918964	-256391968128334443269062656.00000000
4	-314.34918964	-21474799222806728933376.00000000
5	-264.62607750	-1317037687502.17260742
6	-245.86244063	-297.81120351
7	-237.90662405	-1108941236776.51782227
8	-171.72865760	-253.31951825
9	-171.72865760	-234.27400726
10	-171.72865760	-208.64583275
11	-171.22604394	-188.63623974
12	-171.22604394	-176.54467655
13	-156.89926556	-178.43034042
14	-156.89926556	-170.37106286
15	-156.89926556	-173.19879252
16	-156.89926556	-168.82730505
17	-156.89926556	-170.33198871
18	-156.89926556	-166.11150671
19	-156.89926556	-160.87477160
20	-156.89926556	-160.14738052
21	-156.89926556	-157.41177405
22	-156.00825869	-161.13059581
23	-155.93404848	-156.95978220
24	-155.93404848	-156.99324697
25	-155.93404848	-156.94203339
26	-155.17238093	-177.71122226
27	-155.17238093	-157.05958760
28	-154.30061747	-155.75167113
29	-152.81213684	-155.51949391
30	-152.65375073	-156.02820315
31	-152.78793661	-154.12838280
32	-151.67146082	-158.94287164
33	-151.67146082	-155.40442971
34	-151.67146082	-152.95560836
35	-150.78636718	-152.56027175
36	-150.78636718	-153.48851248
37	-150.78636718	-151.24805076
38	-150.41747880	-150.89040247
39	-150.29790888	-151.09189342
40	-150.17994942	-150.60780354
41	-150.17994942	-151.61770336
42	-150.17994942	-150.39545155
43	-150.17994942	-150.32325368
44	-150.17994942	-155.58890456
45	-150.13094442	-150.27239614
46	-150.13094442	-150.20910648
47	-150.13094442	-151.53243320
48	-150.13094442	-151.45586085
49	-150.13094442	-150.94866753
50	-150.11849162	-150.18634339
51	-150.11849162	-150.48678742
52	-150.11849162	-153.14542241
53	-150.11849162	-150.20206453
54	-150.11849162	-151.28418836
55	-150.10836754	-151.97178556
56	-150.10836754	-153.43452425
57	-150.10836754	-150.55922196
58	-150.10836754	-150.26133553
59	-150.10829333	-150.85723003
60	-150.10829333	-154.64260986
61	-150.10829333	-151.95012579
62	-150.10829333	-150.34433331
63	-150.10829333	-150.16862244
64	-150.10829333	-150.17429007
65	-150.10829333	-151.34753086
66	-150.10829333	-150.25017937
67	-150.10829333	-150.54791084
68	-150.10829333	-151.64818362
69	-150.10829333	-150.16736885
70	-150.10829333	-150.17877190
71	-150.10829333	-150.15934391
72	-150.10829333	-150.53510929
73	-150.10829333	-150.71641282
74	-150.10829333	-150.53328625
