Generación	Mejor_Fitness	Fitness_Promedio
0	-177713570147958272.00000000	-2511027652070529569285734400.00000000
1	-177713570147958272.00000000	-94107517759744223739904.00000000
2	-12888500996944708.00000000	-6953431404561810063360.00000000
3	-67812315978077.13281250	-16395159443171217408.00000000
4	-67812315978077.13281250	-1231242417305041920.00000000
5	-262.90152542	-8025727920997705.00000000
6	-262.90152542	-2163623737205352.50000000
7	-262.90152542	-4819564329313.35839844
8	-227.16365066	-21858298107.34729004
9	-218.50310435	-255.00647629
10	-218.50310435	-25711926925842.85937500
11	-195.92156164	-228.92316184
12	-195.92156164	-219.01617815
13	-176.19869199	-209.01020481
14	-172.96823659	-197.42572767
15	-171.26485153	-189.55220693
16	-171.26485153	-184.28361205
17	-171.26485153	-178.26235078
18	-171.26485153	-187.23933064
19	-170.18979732	-172.81866018
20	-170.18979732	-171.34959097
21	-169.92104846	-170.92529965
22	-169.92104846	-171.61742800
23	-169.84162182	-170.01694411
24	-169.92104846	-170.01317480
25	-169.92104846	-169.94792334
26	-169.16730969	-169.89675030
27	-169.16730969	-169.89094079
28	-169.16730969	-169.79943537
29	-162.33969494	-169.18179271
30	-162.33969494	-168.37027120
31	-162.33969494	-168.04941101
32	-162.33969494	-166.28407172
33	-162.20107119	-163.94979267
34	-162.20107119	-162.56974052
35	-161.46858096	-162.19696926
36	-161.37808495	-162.09172806
37	-160.04527779	-161.53251930
38	-160.04527779	-161.38614108
39	-160.04527779	-160.86200334
40	-159.08934551	-160.46155815
41	-159.08934551	-159.95311379
42	-159.08934551	-160.66406153
43	-159.08934551	-159.57433525
44	-158.04242554	-159.20299323
45	-158.04242554	-158.87077522
46	-158.04242554	-158.62697748
47	-158.04242554	-158.47162713
48	-157.84897574	-158.16911821
49	-157.76670091	-158.02766293
50	-157.76670091	-157.91822774
51	-157.66016022	-157.94881422
52	-157.01975641	-157.75912152
53	-156.62449770	-157.52976804
54	-156.62449770	-157.20335813
55	-156.62449770	-156.92041875
56	-156.62449770	-156.68523602
57	-156.62449770	-156.67210708
58	-156.38448439	-156.64346137
59	-155.91729288	-156.44305452
60	-155.91729288	-157.13114874
61	-154.27382615	-156.12732149
62	-154.27382615	-155.58231542
63	-153.77667709	-155.11073680
64	-153.77667709	-154.71036164
65	-153.58198142	-154.24476124
66	-152.94045938	-153.84022639
67	-152.94045938	-153.67045016
68	-152.94045938	-153.45190965
69	-152.94045938	-153.48104009
70	-152.94045938	-153.44663591
71	-152.53299660	-153.46877478
72	-152.53299660	-153.28466674
73	-152.53299660	-152.86077206
74	-151.79201384	-154.22734273
75	-151.79201384	-152.74388841
76	-151.79201384	-152.21968436
77	-151.70665430	-151.88715403
78	-151.70665430	-151.91211394
79	-151.51184409	-151.78947496
80	-151.51184409	-151.70005977
81	-151.24067843	-151.66292892
82	-151.24067843	-152.17355559
83	-151.24067843	-151.62113221
84	-151.24067843	-151.42582380
85	-151.24067843	-151.31993854
86	-151.24059917	-151.32835309
87	-150.47526277	-151.29934399
88	-150.47526277	-151.33689473
89	-150.47526277	-151.23006002
90	-150.47526277	-150.88479528
91	-150.47526277	-150.65062366
92	-150.47526277	-150.54299354
93	-150.47526277	-152.02589678
94	-150.11650270	-150.44212813
95	-150.11650270	-150.47207694
96	-150.11650270	-151.90014061
97	-150.11650270	-151.29398372
98	-150.11650270	-150.26452354
99	-150.11650270	-150.22667849
100	-150.11650270	-150.35544634
101	-150.11650270	-150.16127114
102	-150.11650270	-150.14326560
103	-150.11650270	-150.65729476
104	-150.11650270	-150.14942641
105	-150.11650270	-150.42487684
106	-150.11650270	-150.40536689
107	-150.11650270	-174.19555897
108	-150.11650270	-150.23243892
109	-150.11650270	-150.11861759
