Generación	Mejor_Fitness	Fitness_Promedio
0	-4768979386901130240.00000000	-134936082402010621057874001920.00000000
1	-4768979386901130240.00000000	-12145627757590960762456637440.00000000
2	-4768979386901130240.00000000	-6656957528543432984320016384.00000000
3	-4768979386901130240.00000000	-1369695383401812707017490432.00000000
4	-328041210513924288.00000000	-349794676872961624899584.00000000
5	-328041210513924224.00000000	-240281711729652465664.00000000
6	-851429142449005.25000000	-1420014858458589952.00000000
7	-520305523391650.25000000	-358579566140686144.00000000
8	-17029164011927.19140625	-51262318253482744.00000000
9	-978256125424.66479492	-981682631268882.25000000
10	-80756.88692016	-238664701070284.09375000
11	-80756.88692016	-18525048571101.30468750
12	-80756.88692016	-7865965483602.20214844
13	-384.30080975	-125217473987.21307373
14	-352.17925650	-97020294.20163608
15	-351.72617028	-46033.14814647
16	-350.68530402	-43380.15846784
17	-327.68398227	-5793.42090751
18	-313.23179653	-5716.14326390
19	-274.71171497	-5707.67924047
20	-274.71171497	-318.11592253
21	-274.71171497	-306.03305060
22	-246.63534380	-293.63137164
23	-246.13493721	-284.93822974
24	-246.13493721	-261.10158328
25	-237.18798536	-251.89261552
26	-211.00456066	-247.88226551
27	-211.00456066	-239.79104413
28	-209.24432850	-223.92817930
29	-209.24432850	-216.77225085
30	-205.17602422	-212.30644681
31	-205.17602422	-208.71163651
32	-205.17602422	-208.77044802
33	-205.17602422	-208.29729276
34	-205.17602422	-206.80510584
35	-205.17602422	-205.68708676
36	-204.80090140	-206.48818542
37	-204.80090140	-205.79309049
38	-204.80090140	-205.97099744
39	-204.80090140	-205.55992076
40	-204.11663115	-204.76228392
41	-204.11663115	-204.64563670
42	-204.11663115	-204.97413150
43	-204.11663115	-205.63646276
44	-203.93453407	-204.45479912
45	-197.13335670	-204.42247850
46	-197.13335670	-203.27670811
47	-197.13335670	-203.52126185
48	-196.78516251	-201.22105971
49	-196.62081597	-200.64198989
50	-196.62081597	-200.20118392
51	-196.42490124	-199.07624023
52	-196.28377368	-197.61613690
53	-196.28377368	-197.65943826
54	-196.28377368	-197.06959657
55	-195.68229649	-196.22432266
56	-194.81165268	-195.95246470
57	-194.81165268	-199.02483798
58	-192.54496240	-195.91506296
59	-192.54496240	-199.41380791
60	-170.86772889	-195.70300251
61	-170.86772889	-191.16376878
62	-170.86772889	-187.89386411
63	-170.86772889	-189.41739128
64	-168.42734831	-188.01866739
65	-169.30810012	-179.58014019
66	-163.75708572	-172.01652000
67	-163.75708572	-169.70882936
68	-163.75708572	-168.02850110
69	-157.37439311	-166.80240358
70	-157.37439311	-167.15076007
71	-157.14032708	-164.52877934
72	-157.14032708	-163.34168755
73	-157.14032708	-161.05505590
74	-157.14032708	-163.61099664
75	-156.11947217	-159.29239174
76	-156.11947217	-157.31336584
77	-156.11947217	-156.87328667
78	-155.71675478	-158.13385840
79	-155.71675478	-156.43453681
80	-155.71675478	-156.15157782
81	-155.45829844	-155.91430696
82	-155.45829844	-159.72239211
83	-155.45829844	-155.81990722
84	-155.20725477	-155.67677422
85	-155.20725477	-155.54277525
86	-155.02317779	-155.41278547
87	-154.84358972	-155.52917721
88	-154.84358972	-155.15665094
89	-154.84358972	-155.07962613
90	-154.84358972	-155.15690734
91	-154.84358972	-187.69965086
92	-153.87220590	-154.72592527
93	-153.56426008	-154.59668846
94	-153.56426008	-154.64850045
95	-153.56426008	-155.65729333
96	-153.56426008	-154.69113376
97	-153.56426008	-154.60145652
98	-152.63621824	-154.63778237
99	-152.63621824	-154.79352057
100	-151.58493662	-153.52129117
101	-151.58493662	-152.89862033
102	-151.58493662	-152.58768351
103	-150.54326508	-152.12864940
104	-150.54326508	-151.54332146
105	-150.54326508	-151.08538880
106	-150.18450501	-150.86986500
107	-150.18450501	-150.53240136
108	-150.18450501	-150.36339184
109	-150.18450501	-150.26989870
110	-150.18450501	-150.24161557
111	-150.18450501	-150.21821261
112	-150.11262867	-150.73332978
113	-150.11262867	-150.17925770
114	-150.11262867	-150.17441472
115	-150.11262867	-151.28560719
116	-150.11262867	-150.17203629
117	-150.11002849	-150.16741936
118	-150.10994244	-150.14780959
119	-150.10994244	-150.15263015
120	-150.10994244	-150.54826328
121	-150.10994244	-150.32756496
122	-150.10994244	-150.34335315
123	-150.10994244	-150.16453141
124	-150.10994244	-150.16828159
125	-150.10877877	-150.16349809
126	-150.10877877	-150.16571529
127	-150.10877877	-150.46653151
128	-150.10877877	-150.16364664
129	-150.10877877	-150.16410220
130	-150.10877877	-150.21189011
131	-150.10877877	-150.18399497
132	-150.10877877	-150.14709383
133	-150.10877877	-150.16675713
134	-150.10877877	-150.15941339
135	-150.10877877	-150.15178487
136	-150.10877877	-150.14754456
137	-150.10877877	-150.95983871
138	-150.10877877	-150.92808502
139	-150.10877877	-150.16298820
140	-150.10877877	-150.15914929
