Generación	Mejor_Fitness	Fitness_Promedio
0	-27752856366635184.00000000	-72383398617680033357483737088.00000000
1	-8033273082279241.00000000	-417732675622790537964158976.00000000
2	-5368443619183348.00000000	-277514742522462014013440.00000000
3	-19194815238643.95703125	-57496288699141291245568.00000000
4	-9926353545.16656494	-8465295961789605.00000000
5	-9926353503.50528145	-1703888859242675.50000000
6	-400.54808843	-337510000475856.56250000
7	-333.85420549	-4725490141705.14257812
8	-315.01930701	-20691307420636.73828125
9	-244.17020576	-1880883414951.79394531
10	-244.17020576	-331176682.02853912
11	-244.17020576	-1164130077.24666619
12	-244.17020576	-254.42000734
13	-219.87706731	-244.36609881
14	-219.87706731	-238.11220465
15	-214.28629870	-231.40298656
16	-214.28629870	-225.16435198
17	-214.28629870	-219.53907155
18	-213.75490514	-217.65974213
19	-213.78448056	-216.45691510
20	-213.78448056	-215.90556132
21	-213.78448056	-215.28221979
22	-212.53607022	-213.97907026
23	-212.53607022	-213.45950215
24	-212.53607022	-213.09458356
25	-211.45045839	-212.76271317
26	-211.45045839	-212.98931145
27	-211.45045839	-211.89013931
28	-210.85389909	-211.45597554
29	-208.35644816	-210.90467522
30	-208.35644816	-210.43843329
31	-208.35644816	-209.90666501
32	-208.35644816	-209.27739906
33	-208.07276761	-208.63323997
34	-207.93380283	-208.29103903
35	-206.97760006	-208.17424099
36	-206.97760006	-208.03747805
37	-206.97760006	-207.84588804
38	-206.97760006	-207.89358386
39	-198.36302422	-207.48747713
40	-198.36302422	-207.73782103
41	-198.36302422	-207.42277347
42	-198.36302422	-207.04788531
43	-198.36302422	-207.40710486
44	-198.36302422	-204.71814478
45	-198.36302422	-205.00183560
46	-198.36302422	-203.52906065
47	-197.68768981	-204.60607472
48	-197.68768981	-201.04202471
49	-197.68768981	-200.82547721
50	-197.64891156	-198.27471769
51	-196.20194179	-197.93526740
52	-196.20194179	-197.55650080
53	-196.20194179	-197.07092660
54	-196.20194179	-196.94841531
55	-196.20194179	-196.51821228
56	-196.20194179	-196.32834911
57	-196.20194179	-196.20194179
58	-196.20194179	-196.20194179
59	-196.20194179	-196.20194179
60	-196.20194179	-196.20194179
61	-196.20194179	-196.20194179
62	-191.45026335	-195.40999538
63	-191.28390679	-194.82541079
64	-191.28390679	-194.24296823
65	-190.54653975	-193.50456703
66	-190.54653975	-194.23748140
67	-190.54653975	-192.54777741
68	-190.54653975	-190.96610290
69	-190.37695664	-190.73703761
70	-190.26656595	-190.48742110
71	-189.64129671	-190.37252512
72	-189.36197108	-190.16078098
73	-189.36197108	-189.82410144
74	-189.36197108	-189.49232304
75	-189.36197108	-189.39921450
76	-189.36197108	-189.37128194
