Generación	Mejor_Fitness	Fitness_Promedio
0	-19190707476880138240.00000000	-881881752202313230652719235072.00000000
1	-2091248667942461440.00000000	-164836420670976153193178726400.00000000
2	-143317893420544064.00000000	-2478044962802388879540224.00000000
3	-1586377558581.56811523	-5817515127506078793728.00000000
4	-322.00448818	-16159230156118614016.00000000
5	-290.84158737	-5034085865989664768.00000000
6	-257.40070218	-209081455903466816.00000000
7	-237.43118171	-118947553583457744.00000000
8	-210.40792380	-154827888701843680.00000000
9	-196.81417484	-564500406013.99279785
10	-196.81417484	-759976.18854071
11	-181.40431488	-212.40881099
12	-181.40431488	-206.14369772
13	-181.40431488	-210.21477068
14	-177.66964693	-201.56362599
15	-168.63800039	-215.92967699
16	-168.63800039	-194.00315921
17	-168.63800039	-182.57953272
18	-168.63800039	-181.54963313
19	-165.68648474	-180.43025053
20	-165.68648474	-177.69445087
21	-164.68437794	-175.31805704
22	-164.07301495	-169.78064007
23	-163.62258826	-172.85704325
24	-163.62258826	-175.01421918
25	-151.44317884	-165.59479962
26	-151.44317884	-162.21878254
27	-151.44317884	-159.35990183
28	-151.44317884	-154.85039763
29	-150.91746356	-152.62522014
30	-150.91746356	-155.43325790
31	-150.66620938	-164.72222142
32	-150.66620938	-164.45635095
33	-150.54326508	-151.29060762
34	-150.54326508	-160.60123724
35	-150.18450501	-154.72626821
36	-150.18450501	-152.59171081
37	-150.18450501	-151.88247850
38	-150.17994942	-150.72796788
39	-150.17994942	-150.73995447
40	-150.17994942	-150.53675386
41	-150.11246605	-152.18206061
42	-150.17994942	-152.15570740
43	-150.17994942	-152.71241890
44	-150.17994942	-154.07487623
45	-150.17994942	-153.97397486
46	-150.11655722	-151.26628204
47	-150.11655722	-193.79616841
48	-150.11655722	-155.92712547
49	-150.11655722	-151.76169527
50	-150.11655722	-150.60346585
51	-150.11655722	-150.37231304
52	-150.11655722	-150.83456389
53	-150.11655722	-150.74966312
54	-150.10834422	-150.69677607
55	-150.10834422	-151.26192369
56	-150.10834422	-152.40760495
57	-150.10834422	-150.23214520
58	-150.10834422	-150.61731308
59	-150.10834422	-155.52912373
60	-150.10834422	-151.06895027
61	-150.10834422	-150.30823481
62	-150.10834422	-151.35341203
63	-150.10834422	-152.76709701
64	-150.10834422	-152.68974000
65	-150.10834422	-151.25942121
66	-150.10834422	-151.47401349
67	-150.10834422	-158.25578029
68	-150.10834422	-150.88905665
69	-150.10834422	-153.71864193
