Generación	Mejor_Fitness	Fitness_Promedio
0	-375.63653783	-189715122538512690719318081536.00000000
1	-286.07292603	-321039409268365983744.00000000
2	-286.07292603	-15436311788000638976.00000000
3	-286.07292603	-2572844742025397760.00000000
4	-206.73795521	-59022205721047304.00000000
5	-206.38891785	-267.51496244
6	-206.38891785	-256.61188536
7	-202.64360853	-233.71584944
8	-200.23956992	-205.72948564
9	-200.23956992	-204.46879420
10	-200.23956992	-203.33628994
11	-179.10710939	-200.23117633
12	-179.10710939	-196.96450787
13	-179.10710939	-196.17433002
14	-179.10710939	-192.55099570
15	-179.10710939	-188.29908162
16	-179.10710939	-182.76770083
17	-175.72624186	-179.56388080
18	-175.06178544	-178.19599790
19	-175.06178544	-177.22909581
20	-175.06178544	-175.77413105
21	-175.06178544	-175.16915351
22	-175.06178544	-175.06178544
23	-175.06178544	-176.45452143
24	-175.06178544	-175.06178544
25	-174.78609038	-175.05259561
26	-174.78609038	-175.03421594
27	-174.78609038	-174.97907692
28	-171.57036765	-174.10444020
29	-160.21811680	-172.66537679
30	-171.57036765	-173.19075129
31	-170.33825093	-171.86132191
32	-170.33825093	-170.95547773
33	-170.06470539	-170.58081483
34	-170.06470539	-170.35728348
35	-170.06470539	-170.20806859
36	-170.06470539	-170.13765087
37	-170.06470539	-170.09205994
38	-168.72923768	-169.93115862
39	-168.72923768	-169.82552896
40	-168.72923768	-169.73951717
41	-168.72923768	-169.39665730
42	-168.59690407	-169.05811419
43	-168.59690407	-168.84331248
44	-165.77375977	-168.33807402
45	-165.77375977	-167.85113096
46	-165.77375977	-167.03085535
47	-165.77375977	-166.77911562
48	-165.77375977	-166.43336045
49	-164.13761674	-166.41153809
50	-164.13761674	-165.89133467
51	-162.65858345	-165.55273027
52	-162.65858345	-164.82295890
53	-157.21583380	-162.87998724
54	-157.21583380	-160.83497472
55	-157.21583380	-158.40601283
56	-157.21583380	-157.49290971
57	-157.21583380	-157.28159380
58	-157.21583380	-157.23974653
59	-157.21583380	-157.22181198
60	-157.21583380	-157.21583380
61	-157.21583380	-157.21583380
62	-153.46246148	-156.80749646
63	-152.83987985	-156.50726086
64	-152.83987985	-155.67357551
65	-152.83987985	-153.86093577
66	-152.83987985	-152.98574498
67	-152.83987985	-152.83987985
68	-152.83987985	-152.83987985
69	-152.83987985	-152.83987985
70	-152.83987985	-152.83987985
71	-151.61306948	-152.79898617
72	-151.61306948	-152.64089580
73	-151.61306948	-152.57783665
74	-151.61306948	-152.45587826
75	-151.61306948	-151.97675721
76	-151.61306948	-151.91324262
77	-151.61306948	-152.63087526
78	-151.61306948	-151.65621818
79	-151.61306948	-151.65621818
80	-151.61306948	-151.65781628
81	-151.61306948	-151.65621818
82	-151.61306948	-151.64662958
83	-151.61306948	-151.64822768
84	-151.61306948	-151.65941438
85	-151.61306948	-151.65621818
86	-151.61306948	-151.65621818
