Generación	Mejor_Fitness	Fitness_Promedio
0	-25093744256004808704.00000000	-166604683548112836686845575168.00000000
1	-25093744256004808704.00000000	-23500577848645237762041053184.00000000
2	-25093744256004808704.00000000	-1589840326037697847158112256.00000000
3	-3276677563095828.50000000	-134175288079941380341760.00000000
4	-3276677563095828.50000000	-17128805819288037376.00000000
5	-3276677563095799.50000000	-9605774364265570304.00000000
6	-229.28094587	-3356562323952432640.00000000
7	-229.28094587	-839002486111488896.00000000
8	-228.75378705	-1720222382695535.00000000
9	-201.36798635	-655403988726170.12500000
10	-172.92855367	-214.26395100
11	-172.54261573	-193.49942934
12	-152.01562375	-183.04008977
13	-152.01562375	-271.45736242
14	-151.67045833	-166.41756338
15	-151.54391753	-159.79631149
16	-151.54391753	-152.54601710
17	-151.54391753	-151.75446248
18	-151.54391753	-151.66012124
19	-151.52019457	-151.56798352
20	-151.52019457	-152.04907275
21	-151.29625985	-151.51440717
22	-151.29625985	-151.50457038
23	-151.17502915	-151.44116104
24	-151.17502915	-151.36536821
25	-151.17502915	-151.32511303
26	-151.17502915	-151.25186571
27	-151.17502915	-151.22352143
28	-150.93749977	-151.24929343
29	-150.93749977	-151.13544092
30	-150.93749977	-151.77596931
31	-150.93749977	-150.98605329
32	-150.93749977	-150.95737609
33	-150.93749977	-150.93749977
34	-150.93749977	-150.93749977
35	-150.93749977	-150.93749977
36	-150.93749977	-150.93749977
37	-150.93749977	-150.93749977
38	-150.93749977	-150.93749977
39	-150.93749977	-150.94119647
40	-150.93749977	-151.37400415
41	-150.93749977	-150.95692350
42	-150.93749977	-150.94760864
43	-150.93749977	-150.94900529
