Generación	Mejor_Fitness	Fitness_Promedio
0	-20696657707241962471424.00000000	-48023629045235478533899288576.00000000
1	-20696657707241962471424.00000000	-2025281025078975535452782592.00000000
2	-20696657707241962471424.00000000	-336348680932635713313177600.00000000
3	-3585578835443878199296.00000000	-23143390668090620409544704.00000000
4	-984473593071166816256.00000000	-3349675763911645003251712.00000000
5	-26940683631918628864.00000000	-10244254945888987774976.00000000
6	-26940683631918628864.00000000	-3940418164994099118080.00000000
7	-3722948106029059.50000000	-1666052913430052470784.00000000
8	-3722948106029059.50000000	-220937479120573431808.00000000
9	-3722948106029059.50000000	-53301496391938293760.00000000
10	-86784806094646.37500000	-6384680670282566656.00000000
11	-324.07611801	-459604578129431360.00000000
12	-226.28581142	-123056415667280752.00000000
13	-226.28581142	-12973536555587534.00000000
14	-226.28581142	-3732180920269.64013672
15	-226.28581142	-2215225132.52395916
16	-226.28581142	-248.27851455
17	-210.93052409	-230.91012498
18	-209.76901882	-223.32885233
19	-208.29240563	-217.77502198
20	-206.84615630	-213.51052576
21	-198.56927253	-208.29636035
22	-198.56927253	-206.78936873
23	-185.56369182	-203.30330552
24	-185.56369182	-198.35349881
25	-185.56369182	-194.05590844
26	-185.56369182	-190.41479707
27	-185.56369182	-187.59539593
28	-185.56369182	-185.66018496
29	-182.75550084	-185.33540309
30	-182.75550084	-185.11827223
31	-182.75550084	-184.97614856
32	-182.75550084	-184.33529245
33	-182.47262803	-184.23632676
34	-182.47262803	-183.23074838
35	-182.13768987	-182.71301304
36	-181.09792391	-182.50246818
37	-181.09792391	-182.33987958
38	-181.09792391	-182.26733437
39	-181.09792391	-181.93348557
40	-180.79690927	-181.68411725
41	-180.79690927	-181.20187503
42	-179.56279709	-180.88930638
43	-179.56279709	-180.76897012
44	-179.66311768	-181.07144059
45	-179.46960596	-180.88115754
46	-179.46960596	-180.33584619
47	-179.46960596	-180.35369415
48	-174.73894823	-179.37303599
49	-174.73894823	-179.35924597
50	-168.70716688	-177.41905247
51	-168.08102724	-176.22149711
52	-167.64078782	-177.13344832
53	-164.81914057	-170.06040662
54	-164.81914057	-168.97942600
55	-162.68062370	-166.40559831
56	-162.36639803	-164.87676278
57	-154.29111130	-162.63336159
58	-154.29111130	-162.01907263
59	-154.29111130	-160.19725631
60	-154.29111130	-160.00895144
61	-154.29111130	-158.01087419
62	-154.29111130	-157.31271120
63	-154.29111130	-155.22952644
64	-153.80320345	-154.48622006
65	-153.80320345	-154.38400729
66	-153.80320345	-154.26784652
67	-153.80320345	-154.17491428
68	-153.33988563	-153.90009063
69	-153.09609903	-153.72392875
70	-152.98033269	-153.61585925
71	-152.98033269	-153.51547793
72	-152.76203078	-153.25780367
73	-152.76203078	-153.03333778
74	-152.76203078	-152.98778932
75	-152.76203078	-152.81511415
76	-152.51955621	-152.81311280
77	-152.00369363	-152.58628166
78	-151.57984640	-152.32138768
79	-151.57984640	-152.58610850
80	-151.55885421	-152.47005303
81	-151.55885421	-151.71410447
82	-151.16322305	-151.54099726
83	-150.79092277	-151.30810691
84	-150.79092277	-151.22794029
85	-150.79092277	-151.71240316
86	-150.79092277	-150.97764545
87	-150.34759453	-150.87449700
88	-150.34759453	-150.77649820
89	-150.34759453	-150.65803466
90	-150.34759453	-150.54620851
91	-150.18450501	-150.48247974
92	-150.18450501	-150.40240231
93	-150.18450501	-150.34525874
94	-150.18450501	-150.30622469
95	-150.18450501	-150.26120014
96	-150.18450501	-150.23983005
97	-150.18450501	-150.51144691
98	-150.18450501	-150.18450501
99	-150.18450501	-150.18999693
100	-150.18450501	-150.18727642
101	-150.18450501	-150.18450501
102	-150.18450501	-150.18450501
103	-150.18450501	-150.18450501
104	-150.11846859	-150.17790137
105	-150.11846859	-150.16909651
106	-150.11846859	-150.17570015
107	-150.11505460	-150.18505523
108	-150.11505460	-150.17267979
109	-150.11505460	-150.17463085
110	-150.11505460	-150.16972205
111	-150.11092917	-150.16317043
112	-150.11092917	-150.15941806
113	-150.11092917	-150.38939651
114	-150.11092917	-150.14714462
115	-150.11092917	-150.15361623
116	-150.11092917	-150.17500538
117	-150.11092917	-150.16517969
118	-150.11092917	-150.16017632
119	-150.11092917	-150.16254362
120	-150.11092917	-150.16040134
121	-150.11092917	-150.17095135
122	-150.11092917	-150.18097967
123	-150.11092917	-150.17503629
124	-150.11092917	-150.18452126
125	-150.11092917	-150.18172064
126	-150.11092917	-150.39108930
