Generación	Mejor_Fitness	Fitness_Promedio
0	-715066672763982446592.00000000	-61385881629938475781081530368.00000000
1	-205932257791416512.00000000	-1440162234232928138833166336.00000000
2	-205932257791416512.00000000	-84396689499640697878216704.00000000
3	-591453164559.34094238	-55601133984212689354752.00000000
4	-214.80413431	-346922511194535493632.00000000
5	-214.80413431	-1747452394535269632.00000000
6	-179.95010738	-618452045813752576.00000000
7	-176.14043717	-201859048897444.34375000
8	-168.84307776	-5865591610355.63574219
9	-168.84307776	-180.09378057
10	-163.43836926	-175.15660008
11	-161.13618543	-171.30097992
12	-152.29839093	-166.91818274
13	-152.29839093	-168.89040015
14	-151.56419878	-164.92154528
15	-151.56419878	-159.94215769
16	-150.91447854	-154.92172678
17	-150.91447854	-153.45483513
18	-150.91447854	-152.62626406
19	-150.40672723	-152.36310475
20	-150.40672723	-152.00124463
21	-150.16579648	-152.95594173
22	-150.16579648	-152.81456326
23	-150.16579648	-154.02063867
24	-150.12427917	-151.87037926
25	-150.12427917	-153.99847580
26	-150.12427917	-174.26888217
27	-150.12427917	-172.77045969
28	-150.12427917	-151.20965884
29	-150.12427917	-150.80066052
30	-150.12427917	-452.51723973
31	-150.12427917	-228.77536473
32	-150.12427917	-183.28050678
33	-150.12427917	-152.45604049
34	-150.12427917	-152.71595571
35	-150.11597453	-152.15039418
36	-150.11597453	-151.01457470
37	-150.11597453	-151.68132221
38	-150.11597453	-150.54243594
39	-150.11597453	-150.95086894
40	-150.11597453	-150.26953346
41	-150.11597453	-150.36954466
42	-150.11096918	-150.33003994
43	-150.10988304	-150.44793478
44	-150.10988304	-151.30182346
45	-150.10988304	-153.31082710
46	-150.10988304	-150.64090938
47	-150.10988304	-152.48391352
48	-150.10988304	-150.68696755
49	-150.10988304	-150.47982472
50	-150.10988304	-152.27074182
51	-150.10988304	-343.02459221
52	-150.10988304	-151.65226169
53	-150.10988304	-151.03742823
54	-150.10988304	-151.36602300
55	-150.10988304	-150.57731551
56	-150.10988304	-151.16738315
57	-150.10988304	-153.12131678
58	-150.10988304	-152.96546260
