Generación	Mejor_Fitness	Fitness_Promedio
0	-7408074338677026717696.00000000	-94404353147592447237493358592.00000000
1	-86488835862150840320.00000000	-35066646729806903964073984.00000000
2	-54832579323686535168.00000000	-29068542854621548551077888.00000000
3	-48872306331341324288.00000000	-35108626604483189669888.00000000
4	-4103559552437577728.00000000	-4116234932800929136640.00000000
5	-322888775060276.12500000	-11814076390707377995776.00000000
6	-262.19132767	-1010803454101500985344.00000000
7	-262.19132767	-16819990310242777088.00000000
8	-210.56028083	-121721915133380848.00000000
9	-197.92679892	-8099022429566745.00000000
10	-197.92679892	-24819055720418.14843750
11	-168.70314584	-201.00934939
12	-168.70314584	-195.43744956
13	-167.89566750	-181.75462326
14	-167.07597230	-176.15231708
15	-160.95581255	-172.73517936
16	-160.95581255	-167.71216424
17	-160.95581255	-165.08346559
18	-160.15812545	-164.12877233
19	-157.74402474	-163.21426116
20	-157.74402474	-163.39542812
21	-156.40812018	-159.88107375
22	-156.40812018	-159.73297184
23	-156.40812018	-159.39915178
24	-156.40812018	-160.38656379
25	-156.40812018	-159.11603256
26	-156.16820952	-169.21100528
27	-156.06589283	-157.98032033
28	-155.07247032	-156.63052228
29	-155.07247032	-157.88393994
30	-155.07247032	-156.60875392
31	-155.07247032	-155.77122607
32	-154.49161590	-155.67470611
33	-153.76164725	-154.95123460
34	-153.76164725	-155.55562236
35	-153.75159499	-154.74958423
36	-153.09970255	-154.47379785
37	-152.94233483	-154.01767011
38	-152.94233483	-155.04659604
39	-152.94233483	-153.45506252
40	-152.48756375	-153.07731606
41	-152.48756375	-153.33171723
42	-152.19768793	-153.60237668
43	-151.84589924	-152.65326562
44	-151.84589924	-153.11011554
45	-151.91751817	-152.69091602
46	-151.78085060	-154.62230023
47	-151.51293814	-154.09087952
48	-151.30868075	-152.31949923
49	-151.30868075	-153.07495559
50	-151.30868075	-153.33694204
51	-150.30246447	-153.74418828
52	-150.30246447	-155.12383953
53	-150.30246447	-155.85615791
54	-150.30246447	-154.91461436
55	-150.30246447	-152.71038489
56	-150.30246447	-153.45920012
57	-150.18450501	-155.00250631
58	-150.18450501	-152.91293692
59	-150.17282680	-155.44580435
60	-150.17282680	-151.50310680
61	-150.17282680	-155.53966086
62	-150.17282680	-150.27851233
63	-150.18450501	-150.26584822
64	-150.18450501	-150.63824166
65	-150.18450501	-150.64454582
66	-150.18450501	-150.91702586
67	-150.10839166	-150.75721861
68	-150.18450501	-151.19961679
69	-150.18450501	-150.23474715
70	-150.18450501	-150.46956467
71	-150.18450501	-150.63234418
72	-150.17409545	-151.67385249
73	-150.17409545	-150.81003891
74	-150.15478811	-152.22394935
75	-150.15478811	-151.07645619
76	-150.15478811	-151.33595794
77	-150.15478811	-150.27042799
78	-150.15478811	-150.70621481
79	-150.17994942	-151.56353758
80	-150.14039206	-151.80503115
81	-150.11158024	-151.06313040
82	-150.11158024	-152.13827370
83	-150.10843546	-150.34499033
84	-150.10843546	-154.63718949
85	-150.10843546	-150.89443851
86	-150.10843546	-151.08789803
87	-150.10843546	-150.73617163
88	-150.10843546	-150.37158030
89	-150.10843546	-150.27496897
90	-150.10843546	-150.98669418
91	-150.10843546	-152.06057688
92	-150.10843546	-151.02024488
93	-150.10843546	-150.96468387
94	-150.10843546	-150.64845212
95	-150.12379650	-150.91814253
96	-150.12379650	-150.79536249
97	-150.12379650	-150.47132879
98	-150.12379650	-150.33068270
99	-150.12379650	-151.33975587
100	-150.12379650	-150.91602561
101	-150.12379650	-150.40170133
102	-150.12379650	-153.92594398
103	-150.12379650	-153.27234026
104	-150.12379650	-218.02941361
105	-150.11281873	-150.20996594
106	-150.11281873	-150.24146251
107	-150.11281873	-150.18765888
108	-150.17994942	-150.34650252
109	-150.17994942	-152.05995053
110	-150.11283036	-150.25633122
111	-150.11283036	-151.47481398
112	-150.11283036	-150.40961988
113	-150.11283036	-150.16540381
114	-150.11283036	-150.30751963
115	-150.11283036	-150.23008410
116	-150.11283036	-150.33886986
117	-150.11283036	-152.43664960
118	-150.11283036	-154.43724626
119	-150.11283036	-151.64897404
120	-150.10834974	-152.18742447
121	-150.17994942	-152.18856687
122	-150.17359726	-255.69256107
123	-150.17359726	-150.38695400
124	-150.17359726	-151.39332758
125	-150.12492957	-151.02295903
126	-150.10834382	-150.54636285
127	-150.10834382	-150.49866011
128	-150.10834382	-150.19702530
129	-150.10834382	-150.21079614
130	-150.10834382	-150.26551163
131	-150.10834382	-150.19835570
132	-150.10834382	-153.50078479
133	-150.10834382	-152.16533205
134	-150.10834382	-151.69005620
135	-150.10834382	-150.25496148
136	-150.10834382	-152.27769850
137	-150.10834382	-151.81167915
138	-150.10834382	-150.17847151
139	-150.10834382	-150.23621335
140	-150.10834382	-152.22517081
141	-150.10834382	-150.95416368
