Generación	Mejor_Fitness	Fitness_Promedio
0	-83532157471645056.00000000	-574651685916819580226895872.00000000
1	-60355926383185376.00000000	-40699549359671058261606400.00000000
2	-8246797701661911.00000000	-5881787674066225725440.00000000
3	-5604029862917.53515625	-44113916632257306624.00000000
4	-4964245336267.10156250	-3871900465907113472.00000000
5	-4964245336267.10156250	-1036381528847310464.00000000
6	-4964245336267.10156250	-15265393782794052.00000000
7	-4964245336266.87597656	-2999897274626365.50000000
8	-1410667254.25271964	-397267031215308.00000000
9	-1410667254.25271964	-2604742559588.68457031
10	-1483.91808983	-1999007785515.45385742
11	-1483.91808983	-717092877582.30029297
12	-1483.91808983	-36361674743.47978973
13	-227.17991980	-9267253816.15888023
14	-227.11359693	-5131.25864060
15	-208.66705836	-10303248.39339684
16	-208.66705836	-47022583.16372330
17	-197.75426224	-215.61103320
18	-182.83586330	-204.85052842
19	-178.10080177	-200.08070863
20	-178.10080177	-190.69321424
21	-176.96821967	-185.81991131
22	-163.90203611	-180.11992473
23	-163.90203611	-181.53852409
24	-163.90203611	-177.35383191
25	-161.73811063	-176.76610245
26	-161.73811063	-175.31616320
27	-161.73811063	-174.61166336
28	-161.73811063	-172.94902737
29	-161.73811063	-170.32728395
30	-161.30600066	-166.53053511
31	-159.45165796	-163.79225570
32	-159.08837944	-161.42223982
33	-155.30489778	-159.81552190
34	-155.30489778	-157.99708159
35	-155.30489778	-156.85662367
36	-155.29792169	-156.14320651
37	-155.29792169	-157.09297884
38	-155.29792169	-155.48916774
39	-154.95984640	-155.30880684
40	-154.95984640	-155.22524919
41	-154.67062073	-155.08338991
42	-154.67062073	-155.09042832
43	-154.18907305	-154.91785793
44	-154.18464062	-154.65380405
45	-153.96487662	-154.45435740
46	-153.35765782	-154.20645936
47	-153.05170772	-153.94652376
48	-153.05170772	-153.70764537
49	-153.05170772	-153.32140353
50	-152.90288674	-153.15118445
51	-152.90288674	-153.04206326
52	-152.90288674	-153.00210073
53	-152.90288674	-152.97233653
54	-152.90288674	-152.92272954
55	-152.19617360	-152.92410244
56	-151.41920415	-152.73705764
57	-151.41920415	-152.54602761
58	-150.93749977	-152.38543866
59	-150.93749977	-151.99800580
60	-150.93749977	-151.50541782
61	-150.93749977	-151.84164920
62	-150.93749977	-151.52346248
63	-150.93749977	-151.22755750
64	-150.93749977	-152.37124231
65	-150.93749977	-151.96182403
66	-150.93749977	-151.01108416
67	-150.93749977	-150.93749977
68	-150.93749977	-150.93749977
69	-150.93749977	-150.93749977
70	-150.93749977	-223589905083.81301880
71	-150.93749977	-150.96526808
72	-150.93749977	-151.38636200
73	-150.93749977	-150.94677640
