Generación	Mejor_Fitness	Fitness_Promedio
0	-387012106097173528576.00000000	-74743020388720889264970137600.00000000
1	-11775597382004373504.00000000	-9554540134667641268228587520.00000000
2	-1125444050879923840.00000000	-2958128274515888713519595520.00000000
3	-1125444050879923840.00000000	-26619365641182841497714688.00000000
4	-846131979267968512.00000000	-2377145593562213986074624.00000000
5	-117287793542748640.00000000	-8447576688825657344.00000000
6	-24440872741117.84765625	-3745770629438714880.00000000
7	-3293804315942.17968750	-989839803454076160.00000000
8	-3293804315908.81494141	-343216689880366848.00000000
9	-7863956101.90889359	-101423895459053392.00000000
10	-7863956101.90889359	-2465234533676542.00000000
11	-329.48359049	-7418072677827.79687500
12	-329.48359049	-748148417432.21606445
13	-304.59725944	-316799641447.86901855
14	-299.40992503	-121250574541.06861877
15	-299.40992503	-10670701776.72221756
16	-275.61864644	-9277047239.60409355
17	-267.38873336	-296.75428875
18	-244.82255487	-283.70547481
19	-244.82255487	-268.34069981
20	-244.82255487	-259.24944086
21	-241.47301456	-252.00945834
22	-241.47301456	-245.14215975
23	-241.47301456	-243.41725426
24	-232.23767170	-242.41627153
25	-232.23767170	-239.95523286
26	-232.23767170	-239.42975257
27	-231.83401519	-237.93867487
28	-231.83401519	-235.92170199
29	-227.15781460	-233.21393745
30	-227.07834664	-231.07390345
31	-227.07834664	-229.94520298
32	-227.07834664	-228.82209177
33	-227.07834664	-227.56885469
34	-227.07834664	-227.07834664
35	-227.07834664	-227.07834664
36	-227.04377636	-227.07604195
37	-226.89307205	-227.06138051
38	-226.74870476	-227.04333442
39	-226.74870476	-226.97243716
40	-226.62815619	-226.91760484
41	-222.20644684	-226.60725808
42	-222.20644684	-226.18580066
43	-222.20644684	-226.12191309
44	-222.20644684	-225.51014022
45	-221.06462355	-224.05953431
46	-219.45059289	-223.00020335
47	-219.31243165	-222.11358761
48	-218.23632864	-220.47443654
49	-218.23632864	-219.39915824
50	-218.23632864	-218.78288433
51	-218.23632864	-220.61488654
52	-217.21404311	-218.16753953
53	-217.21404311	-218.11189417
54	-215.44788253	-217.89451149
55	-215.44788253	-217.49792284
56	-215.44788253	-216.86175083
57	-215.28640912	-216.39222113
58	-215.28640912	-215.61590453
59	-209.62054174	-215.34765041
60	-209.62054174	-214.65378897
61	-209.62054174	-213.39159739
62	-209.62054174	-212.59986172
63	-209.40506237	-211.13775964
64	-209.40506237	-210.36486330
65	-209.20382659	-209.69225635
66	-209.24858247	-209.47514329
67	-209.24858247	-209.41511440
68	-209.24858247	-209.36569966
69	-208.25670836	-209.28480429
70	-208.25670836	-209.61376531
71	-208.25670836	-209.27541196
72	-203.79150992	-208.64939675
73	-202.81429385	-208.59009954
74	-202.81429385	-207.74721959
75	-202.81429385	-207.71924640
76	-202.81429385	-206.51241730
77	-202.09904062	-204.82113935
78	-202.09904062	-205.18157774
79	-202.09904062	-204.57141469
80	-202.09904062	-203.29585915
81	-200.90763261	-202.77910814
82	-200.90763261	-202.30088274
83	-200.58063768	-201.90788275
84	-200.27514984	-201.31271223
85	-196.24191219	-201.34973730
86	-196.24191219	-199.95410617
87	-191.55895739	-199.10019949
88	-191.41472337	-195.56671748
89	-191.06797829	-192.68159755
90	-190.80016620	-191.61476502
91	-187.82252862	-191.26752353
92	-187.82252862	-190.72997235
93	-187.82252862	-189.26026382
94	-187.82252862	-188.49901645
95	-186.87274602	-187.91363418
96	-186.87274602	-188.25069112
97	-186.83878606	-187.19354489
98	-186.83878606	-187.10011526
99	-186.75171912	-187.85528235
100	-186.75171912	-186.85066797
101	-186.83878606	-186.83878606
102	-186.70054669	-186.82957010
103	-186.70054669	-187.57741357
104	-186.70054669	-186.79270627
105	-186.70054669	-186.74662648
106	-186.70054669	-202.73975384
107	-186.70054669	-186.74743986
108	-186.70054669	-186.70515467
109	-186.70054669	-186.70054669
110	-186.70054669	-186.70054669
111	-186.70054669	-186.70054669
112	-186.29715453	-186.64676107
113	-186.29715453	-186.57952904
114	-186.29715453	-186.45851139
115	-185.79221693	-186.35454498
116	-185.79221693	-186.28699999
117	-185.38980958	-186.36648638
118	-185.38980958	-186.00653960
119	-185.38980958	-185.65040414
120	-185.38980958	-185.60088044
121	-185.38980958	-185.44688157
122	-185.38980958	-185.38980958
123	-185.38980958	-185.38980958
124	-185.38980958	-185.38980958
125	-185.38980958	-185.38980958
126	-185.30893546	-185.39022462
127	-184.48161709	-185.23035676
128	-184.48161709	-185.08909416
129	-184.48161709	-184.85272928
130	-184.48161709	-184.63243043
131	-184.48161709	-184.48161709
132	-184.48161709	-184.48161709
133	-184.48161709	-184.48161709
134	-183.91761101	-184.42521648
135	-183.91761101	-184.23543602
136	-183.91761101	-184.13749593
137	-183.91761101	-184.43426846
138	-183.94069812	-183.94069812
139	-183.93200810	-183.94011878
140	-170.89484443	-181.76552017
141	-170.89484443	-181.76465117
142	-170.89484443	-179.15721843
143	-170.89484443	-176.00469283
144	-170.89484443	-172.89993229
145	-170.47607494	-170.88115213
