Generación	Mejor_Fitness	Fitness_Promedio
0	-31908902957.47599792	-26328340671233203851021516800.00000000
1	-31908902957.47599792	-25107528935069708038701056.00000000
2	-31908902957.47599792	-2375273963196289287979008.00000000
3	-334.40005913	-37555208297620144.00000000
4	-326.08861106	-4295629561587.03808594
5	-260.28729336	-1063901867.88752353
6	-260.28729336	-70972951.76361907
7	-260.28729336	-301.14503357
8	-260.28729336	-281.72613067
9	-227.30977675	-266.15438280
10	-208.42136719	-247.30150056
11	-199.38908651	-227.67396845
12	-194.76600622	-209.13923947
13	-194.76600622	-201.89289904
14	-194.76600622	-198.96102382
15	-191.46078198	-194.28924254
16	-190.99114341	-193.99396637
17	-162.36998889	-192.16498403
18	-162.36998889	-190.59273592
19	-161.01927301	-186.44407333
20	-162.36998889	-185.97436863
21	-162.36998889	-187.55814766
22	-161.59882374	-181.58613938
23	-161.59882374	-181.61229737
24	-161.59882374	-186.16106055
25	-161.59882374	-175.26648964
26	-161.54076637	-173.38928321
27	-161.54076637	-170.42568135
28	-151.99913804	-167.85871759
29	-151.99913804	-166.52783817
30	-151.99913804	-161.95937634
31	-151.99913804	-160.81600657
32	-151.99913804	-157.42855997
33	-151.99913804	-157.79345941
34	-151.17627616	-157.34882504
35	-151.17627616	-152.60189088
36	-151.17627616	-151.79335545
37	-150.78636718	-151.51242733
38	-150.78636718	-153.89208452
39	-150.78636718	-152.50841218
40	-150.78636718	-151.28704166
41	-150.74235428	-151.05843715
42	-150.17994942	-150.89465582
43	-150.17994942	-150.69630029
44	-150.17994942	-150.56164220
45	-150.17994942	-150.35028872
46	-150.17994942	-150.41286540
47	-150.17994942	-150.40473347
48	-150.12843093	-150.21601233
49	-150.12843093	-150.17479757
50	-150.12843093	-150.18985965
51	-150.12843093	-150.18642508
52	-150.12843093	-150.17268366
53	-150.12843093	-150.26137751
54	-150.12843093	-150.17353585
55	-150.12843093	-150.17338399
56	-150.12843093	-150.16964572
57	-150.12843093	-150.32816981
58	-150.10923453	-150.49095641
59	-150.10923453	-150.17054581
60	-150.10923453	-150.93620007
61	-150.10923453	-150.21595072
62	-150.10923453	-150.16089863
63	-150.10923453	-150.16089863
64	-150.10923453	-150.15613481
65	-150.10923453	-150.23637867
66	-150.10923453	-150.82332187
67	-150.10923453	-150.31211459
68	-150.17994942	-150.17994942
69	-150.16789677	-150.96024679
70	-150.14993565	-150.64748026
71	-150.11185710	-150.17653749
72	-150.11185710	-151.70158532
73	-150.11169675	-150.94311916
74	-150.11169675	-150.56311744
75	-150.11169675	-151.12317121
76	-150.11169675	-150.16174871
77	-150.10835969	-150.49525097
78	-150.10835969	-150.16824027
79	-150.10835969	-151.13000226
80	-150.10835969	-150.17268759
81	-150.10835969	-150.17089015
82	-150.10835969	-150.57721049
83	-150.10835969	-150.30717752
84	-150.10835969	-150.19775766
85	-150.10835969	-150.70049990
86	-150.10835969	-150.82570163
87	-150.10835969	-150.16753498
88	-150.10835969	-150.49583143
89	-150.10835969	-150.28453188
90	-150.10835969	-150.62271871
91	-150.10835969	-150.16782462
92	-150.10835969	-152.96261754
