Generación	Mejor_Fitness	Fitness_Promedio
0	-49143015266.16258240	-867875259538132008220611313664.00000000
1	-49143015266.16258240	-78312380444640314376050442240.00000000
2	-49143015266.16258240	-1722674897619894628591337472.00000000
3	-49143015266.16258240	-10637023142005272739840.00000000
4	-340.16011495	-25904006164265336.00000000
5	-252.80023923	-1719922158965148.75000000
6	-252.80023923	-60162454578.86291504
7	-252.80023923	-6200.01120847
8	-222.31744525	-3246.11592456
9	-222.31744525	-272.91901694
10	-212.53553704	-243.45467478
11	-211.68563614	-229.65872153
12	-211.49118595	-222.00690158
13	-209.47835030	-216.16017373
14	-190.28385436	-214.83044809
15	-190.28385436	-216.91382802
16	-190.28385436	-213.77965733
17	-188.18880466	-205.67810122
18	-192.47024460	-209.02223150
19	-189.46088799	-204.62247788
20	-176.30761739	-201.17828456
21	-174.93656368	-197.93840375
22	-174.93656368	-195.21618033
23	-174.93656368	-194.69465141
24	-174.20784971	-199.28818058
25	-174.20784971	-196.40965501
26	-169.57943585	-180.59008981
27	-169.57943585	-217.26212551
28	-169.57943585	-189.33475293
29	-168.82823508	-184.79470625
30	-168.82823508	-172.77119170
31	-167.03782692	-180.69021194
32	-167.03782692	-181.80529763
33	-154.07905046	-203.09929680
34	-154.07905046	-168.91261966
35	-154.07905046	-177.05634004
36	-154.07905046	-166.70415071
37	-153.69581524	-168.20739135
38	-153.69581524	-165.42976757
39	-153.69581524	-160.89365647
40	-153.69581524	-158.85856002
41	-151.60755494	-155.81456106
42	-151.60755494	-155.18343826
43	-151.60755494	-155.23103447
44	-151.60755494	-154.15360906
45	-150.59793243	-152.27896769
46	-150.54326508	-152.11257115
47	-150.18450501	-153.71396150
48	-150.18450501	-153.47567944
49	-150.18450501	-151.25319130
50	-150.18450501	-150.80093890
51	-150.18450501	-152.92294352
52	-150.18450501	-152.70600486
53	-150.18450501	-151.49641245
54	-150.18450501	-150.98546169
55	-150.12491324	-150.54259137
56	-150.12491324	-150.62660197
57	-150.12491324	-150.99042655
58	-150.12491324	-150.92681263
59	-150.12491324	-151.15247672
60	-150.12491324	-150.53266807
61	-150.17994942	-150.45241744
62	-150.17994942	-150.88169230
63	-150.17994942	-151.18993101
64	-150.10923852	-151.11821472
65	-150.10923852	-150.48671409
66	-150.10923852	-150.23996278
67	-150.10923852	-150.43856003
68	-150.10923852	-150.58965836
69	-150.10923852	-151.16639614
70	-150.10923852	-151.20350394
71	-150.10923852	-150.94405612
72	-150.10923852	-161.79903315
73	-150.10923852	-151.68468491
74	-150.10923852	-152.27897684
75	-150.10923852	-158.71151387
76	-150.10923852	-155.06166402
77	-150.10923852	-151.73411450
78	-150.10923852	-150.25865987
79	-150.10923852	-151.03698682
