-1.661972662400000047e+02,-1.501085930000000133e+02,-2.066176541899999961e+02,-2.106721834999999885e+02,-1.668075657400000011e+02,-1.723888923000000091e+02,-1.516562181799999962e+02,-1.630104868999999894e+02,-1.501709067799999957e+02
-1.501116668299999901e+02,-1.501628572799999972e+02,nan,-1.521141186300000072e+02,-1.525206167999999991e+02,-2.059012127899999882e+02,nan,-1.501775939800000117e+02,nan
