-1.661972662400000047e+02,-1.501085930000000133e+02,-2.066163775900000132e+02,-2.105110202500000014e+02,-1.668075657400000011e+02,-1.723888923000000091e+02,-1.516130694800000072e+02,-1.629519366099999900e+02,-1.501121296100000109e+02
-1.501091551700000082e+02,-1.501616364200000078e+02,nan,-1.520798691299999916e+02,-1.525206167999999991e+02,-2.059012127899999882e+02,nan,-1.501092861699999901e+02,nan
