Generación	Mejor_Fitness	Fitness_Promedio
0	-341.24105090	-71980308756472997623631970304.00000000
1	-341.24105090	-5152400124163002078884528128.00000000
2	-326.82493928	-179460515734476390091718656.00000000
3	-277.84369757	-1609796967691072848265216.00000000
4	-277.84369757	-565871900804448321536.00000000
5	-262.25487741	-33407691853626425344.00000000
6	-262.25487741	-15637932461263082.00000000
7	-253.87783232	-37579073977496.87500000
8	-248.45285586	-49838308932.73902893
9	-187.37988047	-310.75058959
10	-187.37988047	-20926956.89896405
11	-187.37988047	-275.81843584
12	-187.37988047	-261.18379075
13	-187.37988047	-618477.37805299
14	-163.55596111	-231.63989320
15	-162.78985158	-228.87663599
16	-162.78985158	-210.63832984
17	-158.04419388	-195.93954930
18	-155.88578737	-185.87184996
19	-155.88578737	-175.80312576
20	-155.15900288	-169.86565460
21	-153.74749628	-164.71136516
22	-153.74749628	-161.68073597
23	-152.82524850	-159.56904692
24	-152.82524850	-157.91322342
25	-152.65561759	-156.19636748
26	-151.66850233	-155.17465044
27	-151.52160752	-154.31669766
28	-151.52160752	-153.78417900
29	-150.85536079	-153.32960515
30	-150.85536079	-152.98567612
31	-150.85536079	-153.67798645
32	-150.85536079	-152.43230784
33	-150.85536079	-152.09787663
34	-150.84634977	-151.81737857
35	-150.47215129	-151.61272177
36	-150.17461648	-151.69357680
37	-150.11339122	-151.02181485
38	-150.11339122	-150.96546567
39	-150.11254348	-150.74200388
40	-150.10960102	-150.56572131
41	-150.10960102	-150.52192598
42	-150.10960102	-150.43230854
43	-150.10960102	-150.26647377
44	-150.10960102	-150.21492301
45	-150.10830775	-150.25944438
46	-150.10830775	-150.18123441
47	-150.10830775	-150.15961083
48	-150.10830775	-150.14810420
49	-150.10830775	-150.15493255
50	-150.10830775	-150.15207996
51	-150.10830775	-150.15232227
52	-150.10830775	-150.24696862
53	-150.10830775	-150.14630609
54	-150.10830775	-150.12164094
55	-150.10830775	-150.24080281
56	-150.10830775	-150.15949836
57	-150.10830775	-150.15785934
58	-150.10830775	-150.13435150
59	-150.10830775	-150.14335018
60	-150.10830775	-150.24922902
