Generación	Mejor_Fitness	Fitness_Promedio
0	-354.82990498	-254656414508326986129759797248.00000000
1	-284.83277357	-6202420187772919518588829696.00000000
2	-284.83277357	-14610036134768942738571264.00000000
3	-226.94038251	-200058594046495466455040.00000000
4	-226.94038251	-516403421985308475392.00000000
5	-210.09405960	-172402161809870880.00000000
6	-186.84705533	-112800780314507872.00000000
7	-156.19565623	-370533956939918.12500000
8	-156.19565623	-11555939517.26760101
9	-156.19565623	-242923.00908115
10	-156.19565623	-359305433333.57171631
11	-156.19565623	-215.37257613
12	-156.19565623	-199.47422441
13	-156.19565623	-190.47507566
14	-155.21047843	-232.46882318
15	-151.95863624	-174.90525692
16	-150.53870949	-168.18565527
17	-150.53870949	-162.51499833
18	-150.29790888	-161.07060210
19	-150.17994942	-156.94413962
20	-150.17994942	-154.98806216
21	-150.17994942	-153.95630764
22	-150.17994942	-152.47862427
23	-150.17994942	-152.10639656
24	-150.17994942	-151.49208748
25	-150.17994942	-150.94068897
26	-150.10917638	-150.56809794
27	-150.10917638	-150.69394772
28	-150.10917638	-150.41793369
29	-150.10917638	-150.34123150
30	-150.10837355	-150.30587405
31	-150.10837355	-150.33169348
32	-150.10837355	-150.26443250
33	-150.10837355	-152.02174472
34	-150.10837355	-151.15946321
35	-150.10837355	-150.45909066
36	-150.10837355	-150.25615169
37	-150.10837355	-150.48092701
38	-150.10837355	-150.35720236
39	-150.10837355	-150.35705338
40	-150.10837355	-150.41084063
41	-150.10837355	-150.26333366
42	-150.10837355	-150.28157101
43	-150.10834234	-150.32115753
44	-150.10834234	-150.59842239
45	-150.10834234	-150.70560949
46	-150.10834234	-151.35640096
47	-150.10834234	-150.77541317
48	-150.10834234	-150.34716011
49	-150.10834234	-150.54249444
50	-150.10834234	-150.57373332
51	-150.10834234	-150.26409796
52	-150.10834234	-150.31001419
53	-150.10834234	-150.22994186
54	-150.10834234	-151.96808194
55	-150.10834234	-150.19876929
56	-150.10834234	-150.22715189
57	-150.10834234	-150.20354162
58	-150.10834234	-151.10700490
