Generación	Mejor_Fitness	Fitness_Promedio
0	-273.66674140	-116618514158436062557389193216.00000000
1	-314.08564406	-2599247301389816853293957120.00000000
2	-314.08564406	-24449320189108265620078592.00000000
3	-244.43614411	-244888768207258027819008.00000000
4	-228.06539694	-3884045980061556277248.00000000
5	-205.65831570	-3956106879704123392.00000000
6	-205.65831570	-19057913214200136.00000000
7	-201.14049849	-11374762577912738.00000000
8	-180.20016846	-2491138318168.01660156
9	-180.20016846	-34694020.07847992
10	-166.05478089	-289.07866937
11	-166.05478089	-43291.68684752
12	-166.05478089	-128944694442362.81250000
13	-154.16543474	-1696822.69201249
14	-154.01543722	-9095741008551.63085938
15	-152.66365702	-190.05521296
16	-152.66365702	-1812920536.89964247
17	-152.66365702	-187.92529940
18	-151.95863624	-187.97593797
19	-151.95863624	-388422041.96763790
20	-150.11442353	-171.40038813
21	-150.11442353	-166.82759176
22	-150.11442353	-165.58383782
23	-150.11442353	-158.71835350
24	-150.11442353	-166.33789817
25	-150.11442353	-578408.70954159
26	-150.11442353	-156.79593830
27	-150.10833771	-153.77076136
28	-150.10833771	-152.76424558
29	-150.10833771	-152.69158569
30	-150.10833771	-154.24857401
31	-150.10833771	-154.15590830
32	-150.10833771	-153.52321458
33	-150.10833771	-154.47057582
34	-150.10833771	-156.13528513
35	-150.10833771	-152.41579041
36	-150.10833771	-153.18422016
37	-150.10833771	-154.47988711
38	-150.10833771	-152.51738003
39	-150.10831751	-156.11325047
40	-150.10831751	-6983638709.63543320
41	-150.10831751	-156.87507601
42	-150.10831751	-158.53812580
43	-150.10831751	-10638.13556992
44	-150.10830340	-153.29785097
45	-150.10830340	-159.72990298
46	-150.10830340	-160.80723348
47	-150.10830340	-174.46532501
48	-150.10830340	-153.39605693
49	-150.10828742	-151.53826646
50	-150.10828742	-154.67223503
51	-150.10828742	-152.95237192
52	-150.10828742	-156.62540362
53	-150.10828742	-162.54273230
54	-150.10828742	-159.01957690
55	-150.10828742	-151.84584894
56	-150.10828742	-2405687.32551329
57	-150.10828742	-4059757052.59579802
58	-150.10828742	-159.94469604
59	-150.10828742	-152.48597045
60	-150.10828742	-153.47076973
61	-150.10828617	-152.37253110
62	-150.10828617	-151.38159873
63	-150.10828617	-151.91651832
64	-150.10828617	-160.54068845
