Generación	Mejor_Fitness	Fitness_Promedio
0	-336.81354737	-134491403667930855100414689280.00000000
1	-315.60358735	-5201869917188561883709308928.00000000
2	-269.81290535	-145474741115061633068040192.00000000
3	-258.46198954	-477491069716604850798592.00000000
4	-214.39341419	-184731985363328598016.00000000
5	-214.39341419	-176491468978491104.00000000
6	-213.91649431	-78318880884190429184.00000000
7	-208.26519512	-1000418195102153.62500000
8	-208.26519512	-984291820717.34338379
9	-200.83501093	-1442724211.90036559
10	-189.36004130	-46873636296347.17187500
11	-175.85631654	-299129907.64888537
12	-172.03577323	-17642.62590367
13	-160.71070054	-206.81300462
14	-160.71070054	-198.71785777
15	-159.40702686	-193.22163106
16	-154.33725186	-229.24350735
17	-152.45026485	-181.48292304
18	-150.52217678	-177.74123038
19	-150.52217678	-172.93156227
20	-150.52217678	-168.79690486
21	-150.18450501	-171.38836354
22	-150.18450501	-162.39557287
23	-150.18450501	-163.11456702
24	-150.18450501	-159.12786360
25	-150.17994942	-156.18145001
26	-150.11509394	-153.44083886
27	-150.11509394	-154.21921460
28	-150.11509394	-151.58202511
29	-150.11509394	-150.90428798
30	-150.11509394	-154.60189503
31	-150.10835539	-150.61959670
32	-150.10835539	-150.88932829
33	-150.10829014	-150.53138244
34	-150.10829014	-150.62102267
35	-150.10829014	-150.40617989
36	-150.10829014	-159.17007624
37	-150.10829014	-150.55282135
38	-150.10829014	-150.36112715
39	-150.10829014	-150.98382354
40	-150.10829014	-150.79990358
41	-150.10829014	-193.39480445
42	-150.10829014	-150.38873303
43	-150.10829014	-150.72453074
44	-150.10829014	-155.31138299
45	-150.10829014	-150.36313072
46	-150.10829014	-150.95348280
47	-150.10829014	-156.75597615
48	-150.10829014	-152.59031322
