Generación	Mejor_Fitness	Fitness_Promedio
0	-334.41242353	-199446233158098796274700517376.00000000
1	-381.25351868	-6215746962659583052178522112.00000000
2	-297.13533682	-80583070960593573135777792.00000000
3	-255.82425233	-970774085282032642949120.00000000
4	-255.82425233	-179057097165360037888.00000000
5	-245.98313090	-1086007527420102400.00000000
6	-245.14931594	-2835279382195293.00000000
7	-227.46995328	-3711992928611.13085938
8	-218.02269071	-4648662549.52045822
9	-218.02269071	-18166954107.14661789
10	-195.58774787	-256.42506630
11	-190.44419493	-239.00872305
12	-180.21801647	-107050.06673641
13	-179.92949563	-217.79730618
14	-177.59693396	-210.48443078
15	-156.38810823	-202.54354197
16	-156.38810823	-194.63815211
17	-156.38810823	-188.85312936
18	-156.38810823	-184.84192665
19	-156.38810823	-181.37118200
20	-155.15414656	-178.94303642
21	-155.03683387	-173.95142339
22	-153.36814381	-172.23142633
23	-153.36814381	-166.47206041
24	-153.36814381	-165.01249821
25	-151.40542083	-158.57847373
26	-151.40542083	-156.15546859
27	-151.16124583	-155.00771992
28	-150.93808771	-154.13772270
29	-150.66165379	-153.31640309
30	-150.66165379	-152.53283667
31	-150.38790399	-151.86783209
32	-150.17994942	-151.33602327
33	-150.15844983	-151.13982072
34	-150.15844983	-150.93164547
35	-150.15844983	-150.84096244
36	-150.15844983	-150.71865532
37	-150.10836553	-150.51593727
38	-150.10836553	-150.42801668
39	-150.10836553	-150.43949616
40	-150.10836553	-1154202377.04494166
41	-150.10836553	-150.26737869
42	-150.10836553	-150.26198369
43	-150.10836553	-150.22174198
44	-150.10836553	-150.18647898
45	-150.10836553	-150.16001067
46	-150.10836553	-150.16117353
47	-150.10828620	-150.20226432
48	-150.10828620	-150.14717073
49	-150.10828620	-150.16047484
50	-150.10828620	-150.17751646
51	-150.10828620	-150.16394688
52	-150.10828620	-150.24922748
53	-150.10828620	-150.17702374
54	-150.10828620	-150.23805013
55	-150.10828620	-150.23661714
56	-150.10828620	-150.23329966
57	-150.10828620	-150.15234331
58	-150.10828620	-150.13467658
59	-150.10828620	-150.19099239
60	-150.10828620	-150.19932450
61	-150.10828620	-150.28075364
62	-150.10828620	-150.16429110
