Generación	Mejor_Fitness	Fitness_Promedio
0	-365.56855776	-91451940481820035133416144896.00000000
1	-339.68892604	-5527712573741775831057825792.00000000
2	-313.31674739	-672437191215363998789664768.00000000
3	-284.47963068	-76994387163872634077184.00000000
4	-218.92881021	-2056571966692778311680.00000000
5	-218.92881021	-11207422347167832064.00000000
6	-222.53103929	-18625890203300404.00000000
7	-199.83262743	-16165359013212.11718750
8	-199.83262743	-248787266613.57199097
9	-193.36695745	-90441121969.38859558
10	-186.97628230	-2948985.04866654
11	-183.60368923	-85882723.82824063
12	-177.30934071	-237.42491976
13	-177.30934071	-227.45387103
14	-170.11756109	-206.87180265
15	-170.11756109	-200.41513633
16	-167.65493388	-225.57889832
17	-163.43609246	-192.53131088
18	-163.43609246	-192.08976337
19	-156.29524480	-188.65860371
20	-150.73786359	-184.94895172
21	-150.73786359	-176.66050818
22	-150.66620938	-172.52594612
23	-150.66620938	-171.31826277
24	-150.54326508	-168.99213609
25	-150.24840616	-167.24497174
26	-150.18450501	-165.54032867
27	-150.17994942	-161.60284276
28	-150.12990230	-159.56276754
29	-150.12990230	-159.06006329
30	-150.12534757	-156.41288986
31	-150.12534757	-153.17247125
32	-150.12534757	-151.90106898
33	-150.12534757	-152.64336062
34	-150.10836004	-221.30929049
35	-150.10836004	-151.26475537
36	-150.10836004	-150.68794726
37	-150.10836004	-166.14228205
38	-150.10828939	-150.67364636
39	-150.10828939	-150.56355992
40	-150.10858808	-150.70674248
41	-150.10911085	-154.54397860
42	-150.10911085	-154.23447989
43	-150.10837741	-150.54449290
44	-150.10837741	-150.51192235
45	-150.10837741	-150.66873286
46	-150.10837741	-152.30739331
47	-150.10837741	-161.50593788
48	-150.10837741	-150.79651477
49	-150.10836852	-151.64769736
50	-150.10836852	-150.47731674
51	-150.10836852	-150.40670837
52	-150.10836852	-150.66994975
53	-150.10836852	-150.77036005
54	-150.10829501	-150.60750163
55	-150.10829501	-150.67296508
56	-150.10829501	-150.70601268
57	-150.10829392	-151.58760199
58	-150.10829392	-150.38695610
59	-150.10858247	-151.40608956
60	-150.10858247	-151.34562347
61	-150.10845488	-150.52282224
62	-150.10858247	-150.28379368
63	-150.10831546	-150.38877139
64	-150.10939055	-150.50486134
65	-150.10849473	-150.30843793
66	-150.10849473	-150.78017763
67	-150.10849473	-150.42316317
68	-150.10849473	-150.72216404
69	-150.10849473	-150.44936942
70	-150.11256652	-150.66897130
71	-150.10829397	-150.80462607
72	-150.10845440	-150.77648784
73	-150.10845440	-151.27117668
74	-150.10838781	-150.90128324
75	-150.10892525	-150.63732722
76	-150.10892525	-150.47949590
77	-150.10892525	-150.37926378
78	-150.10892525	-150.57384848
79	-150.10830051	-150.65091741
80	-150.10830051	-152.71480439
81	-150.10830051	-152.90243820
82	-150.10828610	-150.41949030
83	-150.10828610	-150.58197115
84	-150.10828610	-150.50051538
85	-150.10828610	-150.77539130
86	-150.10828610	-150.49906525
87	-150.10828610	-150.42544374
88	-150.11451668	-150.66312917
89	-150.10874897	-150.58447902
90	-150.10855689	-150.57625490
91	-150.10855689	-150.54528165
92	-150.10830283	-150.61950908
93	-150.10830283	-150.36398124
94	-150.10830283	-150.33702503
95	-150.10830283	-150.43186010
96	-150.10828780	-150.96749849
97	-150.10828780	-151.12482724
98	-150.10828780	-150.42742555
99	-150.10828780	-31524591.06911661
100	-150.10828780	-150.26046738
101	-150.10828780	-150.56957823
102	-150.10828780	-150.54235539
103	-150.10828780	-151.59910748
104	-150.10828649	-150.72478865
105	-150.10828649	-150.46638552
106	-150.10828649	-151.07680842
107	-150.10828649	-150.73725056
108	-150.11578239	-4059757042.23528671
109	-150.10965548	-150.46787522
110	-150.10899803	-156.21628444
111	-150.10899803	-150.49633577
112	-150.10883331	-155.62062082
113	-150.10883331	-150.58034573
114	-150.10883331	-150.43559384
115	-150.10829180	-151.75793199
116	-150.10978236	-150.51338944
117	-150.10978236	-150.95511274
118	-150.10829895	-150.39120460
119	-150.10829895	-150.29331017
120	-150.10829895	-150.42497373
121	-150.10829895	-150.43746460
122	-150.10829895	-150.62585690
123	-150.10829895	-150.39930788
124	-150.10829895	-151.19778827
125	-150.10829895	-150.70979408
126	-150.10829895	-150.87156015
127	-150.10829895	-150.60066439
128	-150.10829895	-150.73089868
129	-150.10829895	-150.65158182
130	-150.10829895	-154.52286056
131	-150.10829895	-151.92371653
132	-150.10829895	-151.41500391
133	-150.10829895	-152.06832734
