Generación	Mejor_Fitness	Fitness_Promedio
0	-330.83267427	-141462501557127156852336885760.00000000
1	-330.83267427	-7854216478985336382619123712.00000000
2	-244.94188305	-49578218566620445333782528.00000000
3	-235.87064000	-166408396477186265055232.00000000
4	-235.87064000	-1402724489876111097856.00000000
5	-199.33052507	-10465887298143991808.00000000
6	-199.33052507	-2811815324507469.00000000
7	-199.33052507	-2893164230931.49707031
8	-185.54443966	-669532580084.17810059
9	-168.17138934	-669059671733.64685059
10	-168.17138934	-232.95461105
11	-168.17138934	-1553121.60198229
12	-162.53968653	-204.13192295
13	-154.28786958	-194.11011744
14	-154.28786958	-186.57132918
15	-154.28786958	-180.46736034
16	-153.37492435	-176.59637495
17	-153.01015159	-170.73955962
18	-152.00644383	-168.74472261
19	-150.67836308	-166.19469760
20	-150.56040362	-162.69300655
21	-150.11036790	-162.03596022
22	-150.11036790	-155.65396541
23	-150.11036790	-1758840870520932.75000000
24	-150.11036790	-152.70234104
25	-150.10926715	-152.08458528
26	-150.10926715	-152.00131887
27	-150.10926715	-151.25497983
28	-150.10926715	-150.79468295
29	-150.10926715	-150.72591241
30	-150.10926715	-150.43452860
31	-150.10863416	-153.31858129
32	-150.10863416	-153.68258905
33	-150.10863416	-168.68349896
34	-150.10863416	-150.46779212
35	-150.10863416	-150.72256184
36	-150.10829294	-150.31848624
37	-150.10829294	-150.82051716
38	-150.10829294	-150.81510654
39	-150.10829294	-154.49033758
40	-150.10829294	-150.53698218
41	-150.10829294	-150.79499811
42	-150.10829294	-152.08582529
43	-150.10829294	-150.86772820
44	-150.10828635	-153.43460382
45	-150.10828635	-152.57299479
46	-150.10828635	-150.38723954
47	-150.10828635	-150.54282815
48	-150.10828635	-155.06778083
49	-150.10828635	-329983104.78781867
50	-150.10828635	-150.66636157
51	-150.10828635	-150.52670801
