Generación	Mejor_Fitness	Fitness_Promedio
0	-281.82212373	-107767594550556704166763298816.00000000
1	-281.82212373	-2949100517329527501783826432.00000000
2	-270.82714209	-106437376729146326226305024.00000000
3	-252.48318667	-40010878259572326268928.00000000
4	-232.46076140	-104777616879238545408.00000000
5	-232.46076140	-3476985375444767232.00000000
6	-223.92086499	-3636229404720305.00000000
7	-213.25762426	-18673839734.13864517
8	-208.73628004	-5976464733527.12011719
9	-181.38868664	-16841579.21766249
10	-181.38868664	-240.64962461
11	-181.26986812	-227.99222963
12	-179.86771578	-217.22951215
13	-160.55600177	-206.28373793
14	-160.55600177	-198.70371455
15	-160.55600177	-195.01693080
16	-160.55600177	-190.18938214
17	-154.25230286	-186.19110326
18	-154.25230286	-185.05850053
19	-154.25230286	-181.86591161
20	-154.25230286	-180.02730878
21	-150.18450501	-178.64666633
22	-150.18450501	-177.04879021
23	-150.18450501	-179.55104933
24	-150.18450501	-170.22863647
25	-150.18450501	-2711.36966591
26	-150.15572275	-163.26817388
27	-150.11656938	-174.24213305
28	-150.11656938	-155.13699194
29	-150.11656938	-152.79265803
30	-150.11656938	-151.79615323
31	-150.10885551	-151.35915400
32	-150.10885551	-150.41049309
33	-150.10885551	-150.37725850
34	-150.10885551	-150.29267731
35	-150.10869201	-150.83475134
36	-150.10869201	-150.61795094
37	-150.10869201	-150.28991704
38	-150.10869201	-150.26601772
39	-150.10869201	-150.25189257
40	-150.10869201	-150.32477441
41	-150.10869201	-150.25246171
42	-150.10869201	-150.28000098
43	-150.10869201	-150.40537473
44	-150.10869201	-150.26168220
45	-150.10869201	-150.18197985
46	-150.10869201	-16462774.05876469
47	-150.10869201	-150.44167338
48	-150.10869201	-150.32026522
49	-150.10869201	-159.48487609
50	-150.10869201	-150.51427033
