Generación	Mejor_Fitness	Fitness_Promedio
0	-16712011.67629626	-201609372467829262252385501184.00000000
1	-341.67837525	-10614014506609109391833563136.00000000
2	-234.20336175	-426686792184354812502999040.00000000
3	-232.37183002	-1258723713699681402880000.00000000
4	-232.37183002	-1221808156038396379136.00000000
5	-200.52943036	-4153117515090242560.00000000
6	-200.52943036	-3059472412325120.00000000
7	-187.88706133	-309063542156697.68750000
8	-152.01187740	-2341346455235.43408203
9	-152.01187740	-143049851186948.46875000
10	-152.01187740	-870875875042.08862305
11	-151.89771941	-4571743273404.61914062
12	-151.89771941	-24833923634.42596054
13	-151.89771941	-198.28315268
14	-151.89491584	-191.37475094
15	-151.89491584	-180.22576744
16	-151.89491584	-898962.77908310
17	-150.96601725	-229.14106871
18	-150.10830302	-1629488.27719375
19	-150.10830302	-159.26908169
20	-150.10830302	-155.71403402
21	-150.10830302	-154.73338666
22	-150.10830302	-153.79013849
23	-150.10830302	-177.73363422
24	-150.10830302	-151.97019449
25	-150.10829024	-151.78688010
26	-150.10828959	-151.61689713
27	-150.10828959	-151.52521817
28	-150.10828959	-151.40898876
29	-150.10828959	-151.00009144
30	-150.10828959	-152.40791623
31	-150.10828959	-151.45814041
32	-150.10828959	-150.68630059
33	-150.10828959	-150.43602855
34	-150.10828959	-150.87222497
35	-150.10828959	-10661.66413095
36	-150.10828959	-152.49561522
37	-150.10828959	-158.71799540
38	-150.10828959	-179.18820784
39	-150.10828959	-151.92999771
40	-150.10828959	-150.94121833
