Generación	Mejor_Fitness	Fitness_Promedio
0	-261.65498331	-111330628745633530961786306560.00000000
1	-261.65498331	-6835546471401408539568111616.00000000
2	-258.05867092	-283466069523578038278684672.00000000
3	-238.06392661	-2573830125888028087943168.00000000
4	-238.06392661	-355352927886902886400.00000000
5	-225.08715792	-538778639839343680.00000000
6	-210.46528418	-1733117852196119.25000000
7	-210.46528418	-1436797753252636.00000000
8	-196.09400577	-73903279052.81069946
9	-188.18602624	-114382243.77205150
10	-174.11783475	-16028045.98485061
11	-174.51324499	-228.50704592
12	-170.33892483	-217.66382690
13	-169.73285291	-221.05948675
14	-168.82644506	-213.60309296
15	-168.82644506	-235.42943912
16	-167.65306662	-214.35918969
17	-164.30627503	-211.69761976
18	-161.84174315	-1473609052971.57641602
19	-160.42006306	-193.20777547
20	-159.24564521	-195.10167450
21	-157.30410804	-184.68356042
22	-154.52890432	-180.96653862
23	-153.08165515	-177.20162900
24	-153.08165515	-8333448.20292331
25	-153.08165515	-173.98681823
26	-152.76748695	-170.55261809
27	-152.76748695	-165.52065720
28	-152.13838294	-167.35830832
29	-151.13550699	-163.91678444
30	-150.29790888	-189.59406757
31	-150.18450501	-158.91929538
32	-150.17994942	-157.85203489
33	-150.17994942	-157.53455103
34	-150.17994942	-156.13253921
35	-150.17994942	-155.50853769
36	-150.11247894	-154.25638436
37	-150.11247894	-153.22776173
38	-150.11071388	-152.24597140
39	-150.11071388	-151.61077722
40	-150.10833121	-152.43917347
41	-150.10833121	-151.60287077
42	-150.11817201	-151.03185232
43	-150.10829164	-150.78356388
44	-150.10829164	-150.76183296
45	-150.10829164	-150.55156582
46	-150.10829164	-10636.25406357
47	-150.10829164	-151.13376456
48	-150.10829164	-168.77453725
49	-150.10829164	-151.36225809
50	-150.11282996	-150.61681123
51	-150.11282996	-150.78362443
52	-150.10839201	-151.85858138
53	-150.10839201	-151.12013062
54	-150.10839201	-150.89353467
55	-150.10828923	-151.08944254
56	-150.10828923	-152.69980408
57	-150.10828785	-150.38766631
58	-150.10828785	-150.82113451
59	-150.10828785	-181.39548559
60	-150.10828785	-150.75309055
61	-150.10828785	-153.59952219
62	-150.10828785	-152.36063389
63	-150.10828785	-150.85420188
64	-150.10828785	-151.26817453
65	-150.10828785	-151.65608080
66	-150.10828785	-10639.63973912
67	-150.10828785	-152.27208847
68	-150.10894929	-153.24213420
69	-150.10894929	-150.45998809
70	-150.10891540	-150.68654052
71	-150.10891540	-151.16677717
72	-150.10861822	-150.72193867
73	-150.10861822	-150.86298263
74	-150.10828983	-150.73828520
75	-150.10828983	-150.68421388
76	-150.10828983	-150.87956136
77	-150.10828983	-152.92987902
78	-150.10828983	-151.04663241
79	-150.10828983	-151.08672590
80	-150.10828983	-153.13514075
81	-150.10828983	-150.85765568
82	-150.10828983	-154.78737923
83	-150.10828983	-151.68524445
84	-150.10828983	-150.69922744
85	-150.10828983	-150.90575071
86	-150.10828983	-150.76477057
87	-150.10828893	-150.70311816
88	-150.10828893	-153.83830246
89	-150.10828893	-151.96107451
