Generación	Mejor_Fitness	Fitness_Promedio
0	-308.10528608	-206141640571999375499131355136.00000000
1	-307.61265290	-16232618709632625582517780480.00000000
2	-238.11267449	-175589767947351807951372288.00000000
3	-211.46695870	-13066588224627384233492480.00000000
4	-184.30634189	-3292415302292277821440.00000000
5	-184.30634189	-144823708860544958464.00000000
6	-174.88719498	-28329660839162136.00000000
7	-165.05293687	-48106261767699160.00000000
8	-165.05293687	-121550384883.33274841
9	-160.75373120	-9838093585158.76171875
10	-155.55669093	-17599036.73927077
11	-155.55669093	-201.54652855
12	-150.53870949	-14124.14354131
13	-150.53870949	-184.74844521
14	-150.53870949	-175.65058850
15	-150.53870949	-193.53525689
16	-150.18450501	-168.27579201
17	-150.18450501	-166.37463433
18	-150.18450501	-159.67350841
19	-150.18450501	-161.06609592
20	-150.17994942	-156.00959002
21	-150.17994942	-156.66703947
22	-150.16126045	-153.02394238
23	-150.13273479	-152.43247722
24	-150.13273479	-156.63394455
25	-150.10881798	-152.04310646
26	-150.10874550	-180.18211708
27	-150.10881798	-210.39362805
28	-150.10881798	-153.82938268
29	-150.10912767	-151.47108700
30	-150.10912767	-151.35479740
31	-150.10912767	-150.99368191
32	-150.10849183	-154.23340746
33	-150.10849183	-151.47963297
34	-150.10828613	-152.53333492
35	-150.10828613	-151.26628240
36	-150.10828613	-152.17715008
37	-150.10828613	-151.40071664
38	-150.10828613	-156.42403524
39	-150.10828613	-150.83398264
40	-150.10828613	-940579767244.20336914
41	-150.10828613	-152.39389713
42	-150.10828613	-150.86046319
43	-150.10828613	-155.40324837
44	-150.10828613	-151.52460667
45	-150.10828613	-150.98873158
46	-150.10828613	-4059757042.81568670
47	-150.11589637	-151.91473002
48	-150.11306316	-151.44657533
49	-150.10828785	-157.44737490
50	-150.10828785	-209.78839476
51	-150.10828785	-900279000064.61584473
52	-150.10828785	-152.08969011
53	-150.10832875	-151.86055368
54	-150.10832875	-155.49646233
55	-150.10832875	-151.29505241
56	-150.10832875	-152.00985610
57	-150.10832875	-154.19349893
58	-150.10832706	-153.72571789
59	-150.10832706	-151.46174725
60	-150.10832706	-151.56133141
61	-150.10832706	-159.59678379
62	-150.10829742	-151.59756519
63	-150.10829290	-151.21687761
64	-150.10829290	-150.99272484
65	-150.10829290	-155.22250803
66	-150.10829290	-151.34619495
67	-150.10829290	-154.59065559
68	-150.10829290	-150.87270736
69	-150.10829290	-151.36771422
70	-150.10829290	-151.04601372
71	-150.10848751	-151.75893267
72	-150.10848751	-10908201.93963441
73	-150.10840048	-150.80423846
