Generación	Mejor_Fitness	Fitness_Promedio
0	-327.47614828	-168383105459210409410346090496.00000000
1	-286.90944228	-15889595915620210554429243392.00000000
2	-262.13245704	-895092634172747233519206400.00000000
3	-224.85920025	-1258108287692567654432768.00000000
4	-205.10987648	-13600853877932410535936.00000000
5	-205.10987648	-491911450270064181248.00000000
6	-181.77978504	-3425718496988949504.00000000
7	-160.82427766	-33815884332484916.00000000
8	-160.75937617	-9340077588307.87890625
9	-160.52221155	-110199127153.52549744
10	-152.50187301	-242497807224535.84375000
11	-150.91290798	-476546699426.46166992
12	-150.91290798	-15987879212.42924309
13	-150.91290798	-194.05934519
14	-150.91290798	-203.23245973
15	-150.91290798	-180.39982183
16	-150.84130997	-195995333656.56927490
17	-150.49657612	-176.71187755
18	-150.49657612	-2414.98241243
19	-150.17994942	-179.56430738
20	-150.17994942	-4489189303434714.00000000
21	-150.17994942	-212.63595334
22	-150.17994942	-155.93751474
23	-150.17994942	-155.30590425
24	-150.14725195	-153.74260343
25	-150.14725195	-154.02850402
26	-150.11034275	-152.23789847
27	-150.17928146	-4059757050.54743052
28	-150.12779139	-153.29396583
29	-150.10865980	-153.84779230
30	-150.10865980	-152.07508853
31	-150.10865980	-152.39376142
32	-150.10865980	-152.92668192
33	-150.10865980	-155.26184459
34	-150.10865980	-157.59419322
35	-150.10865980	-151.98949196
36	-150.10865980	-4059757043.42126417
37	-150.10923314	-153.66590483
38	-150.10923314	-154.46742094
39	-150.10871912	-173.37051499
40	-150.10871912	-152.64800381
41	-150.10871912	-168.20366394
42	-150.10833874	-162.04759280
43	-150.10833874	-158.15517022
44	-150.10833874	-152.21283950
45	-150.10833874	-162.52886945
46	-150.10828629	-154.86039348
47	-150.10828629	-155.25764645
48	-150.10828629	-152.43736668
49	-150.10828629	-151.47836999
50	-150.10828629	-153.08476768
51	-150.10828629	-151.87145770
52	-150.10837052	-151.99838524
53	-150.10837052	-152.13247919
54	-150.10837052	-151.07026259
55	-150.10837052	-151.91877444
56	-150.10837052	-171.66081730
57	-150.10830846	-151.57677489
58	-150.10830846	-154.04509363
59	-150.10830846	-155.68654074
60	-150.10830846	-10638.35186387
61	-150.10828605	-153.97493333
62	-150.10828605	-152.18364280
63	-150.10831122	-151.99168451
64	-150.10831122	-152.85937743
65	-150.10831122	-152.95301790
66	-150.10831122	-152.73853556
67	-150.10831122	-152.64464049
68	-150.10828609	-177.49919778
69	-150.10828609	-4059757043.75359488
70	-150.10828609	-249.84884273
71	-150.10828609	-198.34344866
72	-150.10828609	-158.70046517
73	-150.10828609	-151.57469906
74	-150.11880729	-152.71289123
75	-150.11094500	-124679.82370245
76	-150.10836497	-151.83716042
77	-150.10836497	-180.71784388
78	-150.10836497	-157.12620511
79	-150.10836497	-157.89668719
80	-150.10836497	-153.01929867
81	-150.10831247	-153.40572983
82	-150.10831247	-152.78659272
83	-150.10828687	-437.49734215
84	-150.10828687	-151.77121854
85	-150.10828687	-153.32102358
86	-150.10828687	-154.11872842
87	-150.10828687	-153.39268122
88	-150.10828687	-21122.26629023
89	-150.10828687	-151.54008668
90	-150.10828687	-152.02772887
91	-150.10828687	-151.97826192
