Generación	Mejor_Fitness	Fitness_Promedio
0	-318.70557359	-168583624508514509934789918720.00000000
1	-318.70557359	-10636419214709163257290031104.00000000
2	-318.70557359	-479591544084540757991489536.00000000
3	-302.27129068	-2146596485383517324181504.00000000
4	-273.43741325	-3934988724657324556288.00000000
5	-262.06743848	-56850744856933400576.00000000
6	-259.80774001	-137975851149347008.00000000
7	-216.99689489	-806432989300912.50000000
8	-216.99689489	-501433591772.02789307
9	-177.37449639	-287.00164871
10	-177.37449639	-271.84564910
11	-177.37449639	-254.73628620
12	-177.37449639	-241.65299876
13	-177.37449639	-227.88371572
14	-177.13035166	-216.67723465
15	-175.06283977	-207.51793637
16	-171.32710061	-202.17505562
17	-171.32710061	-190.90293711
18	-170.06430321	-181.95397106
19	-165.83611786	-177.98077865
20	-163.54889186	-175.83208523
21	-163.54889186	-174.86624253
22	-163.54889186	-173.94046255
23	-163.54889186	-171.46446469
24	-160.78453388	-188.70354433
25	-160.78453388	-168.11885126
26	-160.61241758	-166.54865837
27	-155.24783444	-165.27707573
28	-155.24783444	-164.35209645
29	-155.24783444	-163.43250513
30	-155.24783444	-162.74632741
31	-152.09635802	-161.38877945
32	-152.09635802	-160.34309808
33	-151.34363714	-158.93480549
34	-151.06445602	-157.59551677
35	-150.15324692	-156.03210245
36	-150.15324692	-154.86222184
37	-150.15324692	-154.17395017
38	-150.15324692	-153.37778738
39	-150.12156462	-152.32536210
40	-150.11609497	-151.55079529
41	-150.11609497	-151.12792032
42	-150.10910373	-158.17082024
43	-150.10881918	-151.80396218
44	-150.10881918	-150.31447573
45	-150.10844831	-150.33892320
46	-150.10844831	-150.15453639
47	-150.10844831	-150.13407530
48	-150.10844831	-150.12494650
49	-150.10844831	-150.12569826
50	-150.10844831	-150.11582147
51	-150.10830051	-150.11371989
52	-150.10830051	-150.11893531
53	-150.10830051	-150.12055900
54	-150.10830051	-150.22578246
55	-150.10830051	-150.15204318
56	-150.10830051	-150.13855029
57	-150.10830051	-150.11634823
58	-150.10830051	-150.21490916
59	-150.10830051	-150.32804702
60	-150.10830051	-150.13345333
61	-150.10830051	-150.11219214
62	-150.10830051	-150.63154604
63	-150.10830051	-150.12889462
64	-150.10830051	-150.20034875
65	-150.10830051	-150.16486134
66	-150.10830051	-150.11199648
