Generación	Mejor_Fitness	Fitness_Promedio
0	-342.15136334	-99830992709908917562149699584.00000000
1	-333.86166200	-1068910563340808119549689856.00000000
2	-313.03882090	-29874503303702707255115776.00000000
3	-313.03882090	-1342390727688123070808064.00000000
4	-258.75531595	-171784004350641209344.00000000
5	-237.51250891	-3647754608655679488.00000000
6	-235.41340881	-92866287967335584.00000000
7	-198.97588779	-137461419693580.34375000
8	-190.24768548	-33091519224850.80859375
9	-189.72004496	-1749563445449.27661133
10	-155.24693933	-109431616335.68464661
11	-155.24693933	-1275149142176047.25000000
12	-155.24693933	-125081898.78876017
13	-155.24693933	-692788891001815.75000000
14	-154.75914031	-191.58375797
15	-154.75914031	-183.18169156
16	-154.75914031	-174.37937728
17	-151.58345030	-167.00509871
18	-151.58345030	-162.26319211
19	-151.58345030	-158.97522727
20	-151.30204833	-185.28431555
21	-150.24435096	-155.74843674
22	-150.24435096	-155.07105753
23	-150.24435096	-154.09655064
24	-150.24435096	-154.12871712
25	-150.24435096	-153.33979239
26	-150.12639150	-152.31270569
27	-150.12639150	-151.60405580
28	-150.12639150	-151.49959835
29	-150.12639150	-152.21010151
30	-150.12022482	-154.30424932
31	-150.10832375	-150.90134953
32	-150.11153921	-150.67454212
33	-150.11066254	-150.57328507
34	-150.11054627	-152.16696452
35	-150.11054627	-150.67132944
36	-150.11018376	-150.69766277
37	-150.11018376	-150.45307202
38	-150.10929256	-150.55030187
39	-150.10929256	-150.60316577
40	-150.10859534	-150.62548166
41	-150.10857185	-152.60969804
42	-150.10857185	-150.77746208
43	-150.10840960	-150.64076792
44	-150.10840960	-150.18370213
45	-150.10840960	-159.41916059
46	-150.10840960	-958497549.03955734
47	-150.10840960	-150.39566417
48	-150.10840960	-150.63252438
49	-150.10830328	-150.39624990
50	-150.10830328	-151.62852886
51	-150.10830328	-150.81975915
52	-150.10830328	-150.49428604
53	-150.10830328	-150.36861444
54	-150.10830328	-150.34958512
55	-150.10830328	-150.73474001
56	-150.10830328	-182.79076787
57	-150.10830328	-150.63620886
58	-150.10830328	-151.21871856
59	-150.10830328	-150.69081614
60	-150.10830328	-150.26854434
61	-150.10828615	-150.82954460
62	-150.10828615	-150.98611138
63	-150.10828615	-151.02926502
64	-150.10828615	-150.40191831
65	-150.10828615	-150.38768971
66	-150.10828615	-150.75123276
67	-150.10828615	-150.74801810
68	-150.10828615	-150.60719696
69	-150.10828615	-150.72824179
70	-150.10828615	-150.73471075
71	-150.10828615	-150.55678297
72	-150.10828615	-151.31357082
73	-150.10828615	-152.66352747
74	-150.10828615	-150.26893387
75	-150.10828615	-154.12534306
76	-150.10828615	-150.36427495
