Generación	Mejor_Fitness	Fitness_Promedio
0	-377.78854041	-90885032863041826228648542208.00000000
1	-321.59773894	-3500399367502895967809568768.00000000
2	-291.25831919	-199973290457593121783939072.00000000
3	-290.86622459	-840005990125609781559296.00000000
4	-288.86347558	-3705041342716248588288.00000000
5	-277.58533710	-5186444963188535296.00000000
6	-265.88769619	-488057717225280768.00000000
7	-250.61970195	-34500854608478.02734375
8	-245.18437428	-6626385037.52624321
9	-194.82457403	-9444.71041125
10	-183.08131707	-276.50270295
11	-181.35864997	-262.37497337
12	-181.35864997	-251.08221122
13	-181.35864997	-238.60653532
14	-181.35864997	-226.62913820
15	-181.01251795	-226.88143529
16	-179.97632232	-206.12328967
17	-179.13430784	-197.38094996
18	-179.13430784	-189.08135803
19	-176.35519292	-184.22037938
20	-176.35519292	-182.39034130
21	-174.93102374	-181.38797175
22	-174.11463734	-181.03307956
23	-173.81893942	-180.20914128
24	-171.99024181	-179.66923254
25	-171.99024181	-178.97618065
26	-171.99024181	-178.40547381
27	-165.58860517	-177.29878129
28	-165.25146948	-176.35945315
29	-165.25146948	-174.67512568
30	-164.62618627	-173.95068746
31	-155.96843731	-172.90130964
32	-155.96843731	-172.69781968
33	-155.96843731	-172.27590707
34	-155.96843731	-171.22341811
35	-155.96843731	-170.43237041
36	-164.43530701	-169.60225288
37	-162.34161608	-168.07893664
38	-163.27195430	-167.43658788
39	-151.78105526	-166.04632206
40	-150.54326508	-165.07381420
41	-150.46719265	-164.87126611
42	-150.42203439	-163.84313664
43	-150.42203439	-163.37557678
44	-150.42203439	-162.65665786
45	-150.42203439	-162.43980443
46	-150.37564808	-162.01832167
47	-150.37564808	-160.50038803
48	-150.18450501	-159.38970660
49	-150.18450501	-158.67704647
50	-150.18450501	-157.31131756
51	-150.18450501	-156.01269799
52	-150.18450501	-154.24813347
53	-150.18450501	-152.75142357
54	-150.18450501	-151.67888306
55	-150.18450501	-150.84773726
56	-150.18450501	-150.45302896
57	-150.17994942	-150.31794365
58	-150.11627312	-150.34232073
59	-150.11627312	-150.20592674
60	-150.10899920	-150.18519153
61	-150.10899920	-150.18406175
62	-150.10899920	-150.20594922
63	-150.10899920	-150.18101226
64	-150.10899920	-150.18198527
65	-150.10887459	-150.17978690
66	-150.10887459	-150.18144392
67	-150.10841766	-150.17961503
68	-150.10887459	-150.23628124
69	-150.10887459	-150.18250759
70	-150.10887459	-150.18041246
71	-150.10887459	-150.17855707
72	-150.10887459	-150.17887834
73	-150.10887459	-150.17888503
74	-150.10887459	-150.18361371
75	-150.10887459	-150.20215269
76	-150.10887459	-150.17768259
77	-150.10887459	-150.17832104
78	-150.10887459	-150.20473313
79	-150.10887459	-150.18002551
80	-150.10887459	-150.17780172
81	-150.10887459	-150.17842440
82	-150.10887459	-150.17941944
83	-150.10887459	-150.17895955
