Generación	Mejor_Fitness	Fitness_Promedio
0	-253.86254402	-95330958389087843969275002880.00000000
1	-253.86254402	-5168726598737564560888168448.00000000
2	-253.86254402	-76060705144771966087987200.00000000
3	-214.89916821	-403253921600600880971776.00000000
4	-214.89916821	-9181753032718412677120.00000000
5	-197.66448858	-10057371118096347136.00000000
6	-187.42672479	-5558331137300477.00000000
7	-182.76448717	-6249986615325.64062500
8	-168.53673778	-102827476246.91198730
9	-168.53673778	-476994959.48276687
10	-168.53673778	-224.55344590
11	-161.81472504	-9693318222932.28125000
12	-159.59026969	-200.35853261
13	-159.83249990	-194.70320970
14	-159.83249990	-190.43098512
15	-155.18681872	-187.18217081
16	-155.04975121	-186.62471519
17	-153.07864592	-195.08940306
18	-152.94233483	-193.19155273
19	-152.94233483	-3711540.91700163
20	-150.91746356	-177.80904749
21	-150.91746356	-177.64761379
22	-150.66620938	-171.69270051
23	-150.66620938	-169.37623021
24	-150.53870949	-173.39668466
25	-150.53870949	-160.56408890
26	-150.53870949	-157.56569405
27	-150.52006398	-154.87466157
28	-150.30246447	-153.34118037
29	-150.17994942	-152.54173376
30	-150.17994942	-151.81068481
31	-150.17994942	-151.06022601
32	-150.17994942	-152.90744262
33	-150.17994942	-150.72107169
34	-150.15310487	-150.45586051
35	-150.15310487	-150.40812425
36	-150.15310487	-152.85616166
37	-150.11625554	-150.50142889
38	-150.10830965	-150.24491048
39	-150.10830660	-150.35519512
40	-150.10830660	-150.19082238
41	-150.10830660	-150.23782546
42	-150.10830660	-150.34219567
43	-150.10830660	-150.64250518
44	-150.10830660	-150.28278585
45	-150.10830660	-157.85910866
46	-150.10830660	-150.26795169
47	-150.10830660	-151.28224129
48	-150.10833346	-150.55601102
49	-150.10833346	-150.86073596
50	-150.12200960	-150.20265648
51	-150.11675585	-150.24117606
52	-150.10896681	-150.27123514
53	-150.10896681	-150.40319629
54	-150.10896681	-150.23539421
55	-150.10896681	-150.22329089
56	-150.10856702	-150.89976989
57	-150.10856702	-150.33042971
58	-150.11182639	-150.32737643
59	-150.10977742	-150.19291424
60	-150.10977742	-150.51912300
61	-150.10896569	-150.36999989
62	-150.10896569	-150.47704242
63	-150.10896569	-150.18158351
64	-150.10896569	-150.24758347
65	-150.10873790	-152.02260735
66	-150.10873790	-150.35105732
67	-150.10873790	-150.27613386
68	-150.10873790	-150.24989611
69	-150.10873790	-150.49319125
70	-150.10873790	-150.22111251
71	-150.10873790	-150.21043363
72	-150.10873790	-152.04034363
73	-150.10873790	-150.18701775
74	-150.10873790	-150.20348470
75	-150.10872181	-150.27422154
76	-150.10872181	-150.34314492
77	-150.10872181	-150.23250791
78	-150.10872181	-150.19850961
79	-150.10872181	-150.22489482
80	-150.10872181	-150.31527278
81	-150.10830356	-150.75084157
82	-150.10830356	-150.21946661
83	-150.10830356	-150.32290275
84	-150.10830356	-150.20129383
85	-150.10830356	-151.09989258
86	-150.10830356	-150.31358429
87	-150.10830356	-150.32619022
88	-150.10830356	-150.27975208
89	-150.10830356	-166.19305240
90	-150.10830356	-150.29641002
91	-150.10830356	-150.18333728
92	-150.10830356	-150.84811370
93	-150.10830356	-150.22633440
94	-150.10828610	-150.31058586
95	-150.10828610	-150.63879808
96	-150.10828610	-154.32380579
97	-150.10828610	-150.20246332
98	-150.10828610	-150.32797905
99	-150.10828610	-150.45731120
100	-150.10828610	-150.69049174
101	-150.12809873	-150.24019970
102	-150.12809873	-150.68605895
103	-150.11276000	-150.23187413
104	-150.10900960	-150.21683097
105	-150.10900960	-150.20464841
106	-150.10900960	-151.40657037
107	-150.10831535	-150.32694218
108	-150.10831535	-150.58626460
109	-150.10831535	-150.45144662
110	-150.10831535	-150.33012838
111	-150.10831535	-150.26395179
112	-150.10831535	-150.29339390
113	-150.10831535	-150.28691724
114	-150.10831535	-150.44036091
115	-150.10831535	-150.24137075
116	-150.10831535	-150.18554443
117	-150.10831535	-150.19772798
118	-150.10831535	-152.26241733
119	-150.10831535	-150.39045367
120	-150.10831535	-150.36888631
121	-150.10831535	-151.11530431
122	-150.10831535	-150.31771703
