Generación	Mejor_Fitness	Fitness_Promedio
0	-346.07502197	-72880864746919405782705373184.00000000
1	-341.79747147	-7867029108733733076868268032.00000000
2	-324.23804513	-55273189042031088633905152.00000000
3	-261.82419568	-935958862354828874481664.00000000
4	-208.57389470	-10777653796427672846336.00000000
5	-206.30096866	-3462325739627006132224.00000000
6	-206.30096866	-33920643290298840.00000000
7	-206.30096866	-12179812129756.76367188
8	-200.13542405	-13860740226685236.00000000
9	-188.54861127	-65725349.17154744
10	-188.02915642	-51699268.15254675
11	-170.32004092	-24136039.40148653
12	-154.19502873	-214.30487166
13	-154.19502873	-204.21903100
14	-154.19502873	-197.24920093
15	-154.19502873	-192.92325884
16	-152.18812136	-22939176.90932458
17	-151.95863624	-182.09491947
18	-151.95863624	-180.63900070
19	-151.95863624	-175.43680884
20	-151.95863624	-172.65631932
21	-151.24198820	-166.92823496
22	-151.91751817	-165.39716002
23	-150.91746356	-161.92092641
24	-150.91746356	-159.76382649
25	-150.91746356	-157.36033945
26	-150.57235228	-168.14442807
27	-150.30246447	-154.10934347
28	-150.30246447	-153.17038522
29	-150.18450501	-152.39472910
30	-150.18450501	-151.93878592
31	-150.18450501	-151.58878702
32	-150.18450501	-151.66569097
33	-150.18450501	-151.12984976
34	-150.18450501	-160.69881772
35	-150.11218532	-150.90329448
36	-150.11367694	-150.85380407
37	-150.11217460	-150.51754812
38	-150.11217460	-150.74857049
39	-150.10829546	-152.80923959
40	-150.10829546	-150.89324252
41	-150.10829546	-150.39770924
42	-150.10829546	-27093216336090.22656250
43	-150.10829546	-161.49554868
44	-150.10829280	-150.73153237
45	-150.10829280	-151.10246097
46	-150.10829280	-150.21853736
47	-150.10829280	-150.60507065
48	-150.10829280	-1382952652.22395444
49	-150.10829280	-150.46806651
50	-150.10829280	-150.55729629
51	-150.10829280	-150.28242809
52	-150.10997984	-150.81423106
53	-150.10997984	-150.58473783
54	-150.10997984	-150.34661306
55	-150.10997984	-150.67338382
56	-150.10908587	-150.39772623
57	-150.10908587	-150.46832355
58	-150.10859587	-150.53685403
59	-150.10859587	-150.26495610
60	-150.10859587	-150.25708243
61	-150.10859587	-150.58057929
62	-150.10859587	-150.40622498
63	-150.10859587	-150.33169178
64	-150.10859587	-150.29049343
65	-150.10859587	-150.39824453
66	-150.10859587	-150.33223267
67	-150.10859587	-150.26695570
68	-150.10859587	-150.56822574
69	-150.10859587	-150.39968630
70	-150.10859587	-150.21532563
71	-150.10859587	-150.26637324
72	-150.10859587	-150.43478717
73	-150.10859587	-150.35928819
