Generación	Mejor_Fitness	Fitness_Promedio
0	-301.55088466	-314964656313499787163785494528.00000000
1	-301.55088466	-8591183831167076167244054528.00000000
2	-301.55088466	-166700706751071278612873216.00000000
3	-301.55088466	-324301639857560239472640.00000000
4	-209.37988765	-1848692768387682271232.00000000
5	-209.37988765	-12473057413840652288.00000000
6	-203.21873212	-96519489655468320.00000000
7	-203.21873212	-243843209288335.87500000
8	-187.85302374	-244546632660.11868286
9	-187.85302374	-15288759.95650619
10	-187.85302374	-258.98897883
11	-183.21721050	-121895217748.16442871
12	-183.21721050	-141745161065.22409058
13	-178.25951442	-49799105.66041553
14	-178.25951442	-207.74314024
15	-165.21083371	-209.93936476
16	-165.21083371	-55886.35148608
17	-156.59829287	-398264863.69649059
18	-156.59829287	-11190229.94785587
19	-152.33184293	-181.96664344
20	-152.17185013	-178.42269235
21	-150.59079298	-173.60184451
22	-150.59079298	-173.54909263
23	-150.59079298	-166.95234424
24	-150.59079298	-174.75943009
25	-150.59079298	-171.76167184
26	-150.59079298	-158.15740521
27	-150.42203439	-156.18488263
28	-150.17994942	-198662306.57540458
29	-150.12196705	-153.23842953
30	-150.12196705	-152.08130966
31	-150.12196705	-250619617345.59985352
32	-150.12196705	-151.30609220
33	-150.12196705	-151.50217794
34	-150.11840562	-152.19047993
35	-150.11195080	-151.38030911
36	-150.11069639	-151.01666551
37	-150.10835307	-151.94384503
38	-150.10835307	-150.78189159
39	-150.10835307	-150.78669136
40	-150.10835307	-150.75391368
41	-150.10835307	-150.65382359
42	-150.10828992	-150.46026399
43	-150.10828992	-150.53030734
44	-150.10828992	-10635.88340585
45	-150.10828992	-150.57094527
46	-150.10828992	-182.10444831
47	-150.10828992	-150.59096508
48	-150.10828992	-154.07475403
49	-150.10828992	-151.15984649
50	-150.10828992	-153.69167009
51	-150.10828992	-153.50897659
52	-150.10828992	-151.98827503
53	-150.10828992	-151.37834065
54	-150.10828992	-150.63463525
55	-150.10828992	-151.70082969
56	-150.10828992	-150.70938776
57	-150.10828992	-152.46098007
