Generación	Mejor_Fitness	Fitness_Promedio
0	-310.55109789	-136377299618903571944999747584.00000000
1	-286.00172054	-5293658739061742679349002240.00000000
2	-235.66850890	-36962707078273594938097664.00000000
3	-235.24019246	-1230601285479344665264128.00000000
4	-225.43981812	-2115429153206968254464.00000000
5	-221.55626800	-17168266722128537600.00000000
6	-202.96976692	-93557886518613120.00000000
7	-199.96437868	-19689934380072.99218750
8	-183.01895555	-1457972808911807.00000000
9	-176.77572599	-270611830563.09692383
10	-176.77572599	-1176800031012093.75000000
11	-176.77572599	-220.63329683
12	-175.55540492	-210.92762962
13	-167.66964428	-204.37170312
14	-162.57917793	-3403780649928.08642578
15	-162.57917793	-4442931.50051622
16	-154.86621971	-193.47254678
17	-154.56431727	-190.58871222
18	-150.17994942	-178.64478622
19	-150.17994942	-8607712930434.39257812
20	-150.12993821	-185.12455294
21	-150.12993821	-171.66671152
22	-150.12993821	-190.70416059
23	-150.12993821	-162.73967075
24	-150.12113908	-160.33638508
25	-150.11840074	-157.29264658
26	-150.11840074	-154.74415021
27	-150.11840074	-153.31439457
28	-150.11840074	-152.99056394
29	-150.11670099	-151.85145769
30	-150.11642756	-158.48703590
31	-150.11461660	-12996195077.48714638
32	-150.11113345	-150.62805686
33	-150.10862950	-150.59795265
34	-150.10862950	-150.93798708
35	-150.10862950	-157.08307184
36	-150.10862950	-4509092.51896122
37	-150.10834671	-156.74592015
38	-150.10828904	-150.98692411
39	-150.10828904	-150.47491953
40	-150.10828904	-150.84195014
41	-150.10828904	-151.17538113
42	-150.10828904	-152.92759179
43	-150.10828904	-152.24445636
44	-150.10828904	-150.98830851
45	-150.10828904	-151.49386906
46	-150.10828904	-150.98623608
47	-150.10828904	-940579767243.43432617
48	-150.10828904	-150.85118645
49	-150.10828904	-150.56743870
50	-150.10828904	-154.99630304
51	-150.10829901	-150.69115488
52	-150.10829901	-150.65086398
53	-150.10829901	-151.04540738
