Generación	Mejor_Fitness	Fitness_Promedio
0	-346.98810587	-159451502889599888761349472256.00000000
1	-259.31908340	-7494395114464463922080514048.00000000
2	-259.31908340	-35964349776221555845496832.00000000
3	-231.57874205	-556566858577742963671040.00000000
4	-229.35398294	-5191113470694837452800.00000000
5	-209.39714184	-34463809128695799808.00000000
6	-198.37362202	-54246747953705720.00000000
7	-199.75927181	-194904977320627.31250000
8	-167.87233665	-524322894538127.06250000
9	-167.87233665	-5723038308609333.00000000
10	-157.87854576	-3713017521906177.50000000
11	-155.65209564	-211.23505021
12	-155.65209564	-152642847844585.34375000
13	-153.04600814	-31525200461.55852127
14	-152.45797526	-184.10237189
15	-152.45797526	-179.51779774
16	-152.45797526	-176.99791516
17	-152.40022828	-171.86994329
18	-151.39007151	-165.08329897
19	-151.39007151	-162.86190774
20	-151.39007151	-160.29966176
21	-151.39007151	-158.97263507
22	-150.99281930	-157.50498484
23	-150.99281930	-174.03344201
24	-150.79092277	-157.19389850
25	-150.72731083	-154.49117490
26	-150.12089307	-154.96944692
27	-150.12089307	-153.11930989
28	-150.12089307	-153.03958506
29	-150.12089307	-157.99367249
30	-150.12089307	-164.07868843
31	-150.10832852	-155.12797746
32	-150.10832852	-153.35973669
33	-150.10832852	-152.08867077
34	-150.10832852	-155.40148253
35	-150.10832852	-152.91054205
36	-150.10832852	-152.67322420
37	-150.10832852	-152.13888375
38	-150.10832852	-154.51208449
39	-150.10832852	-151.45006496
40	-150.10832852	-185.70800734
41	-150.10832852	-242897516.26921919
42	-150.10832852	-151.88858929
43	-150.10832852	-151.64072085
44	-150.10832852	-155.26055008
45	-150.10832063	-152.00070657
46	-150.10832063	-156.75906707
