Generación	Mejor_Fitness	Fitness_Promedio
0	-335.79870642	-126007021371174602375891517440.00000000
1	-334.12561536	-8183928252186642214218104832.00000000
2	-271.35685461	-91580788801783395887611904.00000000
3	-271.35685461	-109811267568399277883392.00000000
4	-243.05321166	-570460232890057424896.00000000
5	-243.05321166	-4915966654708539392.00000000
6	-192.27585583	-218854115190890496.00000000
7	-192.27585583	-49594521098667488.00000000
8	-185.06370734	-17691694899533.78515625
9	-171.27769992	-189802660.03698456
10	-171.27769992	-2010212092.87919521
11	-156.91299523	-195492165.89970696
12	-155.77087540	-229.63753053
13	-155.77087540	-211.98869922
14	-154.05528928	-192.39755522
15	-154.05528928	-181.49277949
16	-154.05528928	-175.28300814
17	-152.43575786	-169.64731970
18	-151.17516352	-164.85073813
19	-151.17516352	-161.00567746
20	-151.17516352	-158.78242980
21	-151.17516352	-156.65964116
22	-151.17516352	-155.38814358
23	-150.85550920	-154.04604175
24	-150.12058126	-154.53729614
25	-150.11758266	-155.12540636
26	-150.11758266	-151.84487398
27	-150.11758266	-151.74095097
28	-150.11758266	-151.13461346
29	-150.11559476	-156.29312521
30	-150.11559476	-150.78281626
31	-150.11498270	-150.53875922
32	-150.10920569	-150.55263839
33	-150.10920569	-150.62991061
34	-150.10920569	-150.46543639
35	-150.10896079	-150.22114719
36	-150.10896079	-150.40795917
37	-150.10835361	-150.37463076
38	-150.10835361	-151.26770866
39	-150.10835361	-153.60431174
40	-150.10835361	-150.24516181
41	-150.10835361	-150.46403542
42	-150.10835361	-150.41182393
43	-150.10835361	-170.43725110
44	-150.10835361	-150.76601265
45	-150.10835361	-150.28494747
46	-150.10835361	-150.99700982
47	-150.10835361	-150.44460885
48	-150.10835361	-150.59708890
49	-150.10828681	-151.48078653
50	-150.10828681	-150.77653410
51	-150.10828681	-150.38547650
52	-150.10828681	-151.00030881
53	-150.10828681	-150.58636706
54	-150.10828681	-152.43919770
55	-150.10828681	-150.44876254
56	-150.10828681	-150.43856150
57	-150.10828681	-150.30124855
58	-150.10828681	-150.35576541
59	-150.10828681	-150.29705937
60	-150.10828681	-150.59839681
61	-150.10828681	-150.26093150
62	-150.10828681	-150.41370992
63	-150.10828681	-150.44075109
64	-150.10828681	-150.31539746
