Generación	Mejor_Fitness	Fitness_Promedio
0	-365.02329023	-86986692886242301202126602240.00000000
1	-332.59549556	-4346585309124758689573502976.00000000
2	-283.57923909	-43882466167754817957527552.00000000
3	-273.80576855	-3600731878541862648152064.00000000
4	-244.04709341	-7089362606608013590528.00000000
5	-216.31069222	-52191725618890391552.00000000
6	-216.31069222	-22497204397508972.00000000
7	-196.16976997	-2369096097932664.00000000
8	-164.27213756	-10473167043265164.00000000
9	-164.27213756	-52773114053210.86718750
10	-152.55892888	-67198820185339896.00000000
11	-152.55892888	-609983560843164.12500000
12	-152.55892888	-198.86105964
13	-152.55892888	-184.25144329
14	-152.29871295	-178.25460614
15	-152.18342795	-171.23994458
16	-150.47518838	-166.13229469
17	-150.31977695	-163.83283048
18	-150.17994942	-161.41303263
19	-150.17994942	-158.52140619
20	-150.16020876	-156.05951085
21	-150.10924437	-154.61190115
22	-150.17994942	-153.34046630
23	-150.10853459	-152.19267936
24	-150.10831842	-152.61417867
25	-150.10831842	-151.69651219
26	-150.10831842	-151.30944363
27	-150.10831842	-151.41619467
28	-150.10831842	-10637.13037333
29	-150.10831842	-153.21279088
30	-150.10831842	-152.70377090
31	-150.10831842	-150.67470590
32	-150.10831842	-153.50535861
33	-150.10831842	-151.06996905
34	-150.10831842	-151.29006174
35	-150.10831842	-154.90275074
36	-150.10831842	-152.14642207
37	-150.10830949	-150.96560843
38	-150.10830949	-151.48492146
39	-150.10830949	-150.63864064
