Generación	Mejor_Fitness	Fitness_Promedio
0	-313.51020447	-377540637895678352072084815872.00000000
1	-313.51020447	-9381487392274588393524953088.00000000
2	-313.51020447	-140981207871755531449270272.00000000
3	-313.51020447	-1259139118520715330977792.00000000
4	-312.47537761	-22473331044906782687232.00000000
5	-308.33117573	-15345157602725175296.00000000
6	-263.99504267	-71031398864304048.00000000
7	-256.16454479	-443138893761344.18750000
8	-234.82678212	-192396339504.47137451
9	-227.91469419	-20641026662.01081085
10	-201.51206955	-1494469.54373171
11	-190.47338468	-266.04580057
12	-190.47338468	-2989781431094.98144531
13	-190.47338468	-238.88568114
14	-186.52446514	-227.97669197
15	-186.15810443	-220.01427920
16	-185.88256065	-211.94033061
17	-175.94680660	-204.42139831
18	-164.23316354	-200.93123661
19	-164.23316354	-191.63141290
20	-161.51103779	-277.70517070
21	-159.81478687	-182.91718027
22	-159.81478687	-179.31829474
23	-159.81478687	-224.30452024
24	-159.81478687	-171.47711063
25	-159.80987641	-168.07014386
26	-156.14301212	-165.52719985
27	-154.51120561	-164.15112863
28	-154.51120561	-162.77419267
29	-154.51120561	-161.76951243
30	-154.40334483	-160.73144709
31	-154.24644233	-159.82992076
32	-154.24644233	-159.74832460
33	-153.94433745	-158.14388792
34	-153.51072331	-157.15199948
35	-153.51072331	-155.93835804
36	-151.73204718	-155.19531418
37	-151.73204718	-154.61477717
38	-151.47972191	-154.14196762
39	-151.28224640	-153.95119370
40	-151.28224640	-153.80745499
41	-151.28224640	-153.53190013
42	-150.89102922	-153.08381403
43	-150.89102922	-152.77161879
44	-150.89102922	-152.56829312
45	-150.51477636	-152.44226592
46	-150.51477636	-152.07732567
47	-150.51477636	-151.40400806
48	-150.29488736	-151.19402015
49	-150.29488736	-150.98857113
50	-150.29488736	-151.59555776
51	-150.11947132	-150.69217055
52	-150.11947132	-150.67327373
53	-150.11947132	-150.63932952
54	-150.11786197	-150.41555416
55	-150.11786197	-150.33456622
56	-150.11084844	-150.27783997
57	-150.11084844	-150.43107466
58	-150.10888040	-150.19601842
59	-150.10888040	-150.26228702
60	-150.10888040	-150.31319211
61	-150.10888040	-150.28843908
62	-150.10888040	-150.30921514
63	-150.10834086	-150.20074258
64	-150.10832425	-150.13261813
65	-150.10832425	-150.23670247
66	-150.10832425	-151.18007471
67	-150.10832425	-150.19283737
68	-150.10832425	-150.17664748
69	-150.10832425	-150.13705606
70	-150.10832425	-150.24336923
71	-150.10832425	-157.05507494
72	-150.10832425	-157.97529638
73	-150.10832425	-150.47896638
74	-150.10832425	-150.50379790
75	-150.10832425	-150.20250057
76	-150.10832425	-150.46007327
77	-150.10832425	-150.17269868
78	-150.10832425	-164.29000886
79	-150.10832425	-150.16106328
