Generación	Mejor_Fitness	Fitness_Promedio
0	-10545.26598894	-101559594669038461444641783808.00000000
1	-333.40860758	-15784533430112737280865075200.00000000
2	-299.98789542	-227834825810939597822099456.00000000
3	-299.98789542	-6629968214079152133767168.00000000
4	-287.77059747	-56579969503573380694016.00000000
5	-245.05865414	-43844254972689104896.00000000
6	-185.92688623	-8334177757461548032.00000000
7	-184.93208946	-50316255071975344.00000000
8	-184.93208946	-6848333533448197.00000000
9	-172.21027710	-1595267526432977.50000000
10	-172.21027710	-17790838016380352.00000000
11	-172.00554366	-40356024850.91024780
12	-160.40891979	-1292901979941.69238281
13	-160.40891979	-979193251094646912.00000000
14	-157.61898214	-222.57879353
15	-153.89776451	-200.17730181
16	-150.55204281	-99741318723315.32812500
17	-150.55204281	-1242.98943432
18	-150.44355215	-186.78805005
19	-150.17242650	-7214513614.94589520
20	-150.16725980	-182.99705880
21	-150.16725980	-159.64145600
22	-150.16725980	-158.19582911
23	-150.12784151	-155.53363696
24	-150.12784151	-153.61068160
25	-150.11095827	-153.39038696
26	-150.11095827	-291004.33212268
27	-150.11095827	-21173731.52578218
28	-150.11095827	-159.56645713
29	-150.10837998	-151.44878548
30	-150.10837998	-57388355.87699094
31	-150.10830182	-151.09737476
32	-150.10830182	-151.41563124
33	-150.10830182	-396757334.01310003
34	-150.10830182	-151.57960702
35	-150.10830182	-155.46044294
36	-150.10830182	-151.29285580
37	-150.10830182	-151.35452178
38	-150.10830182	-151.57495867
39	-150.10830182	-151.50741084
40	-150.10830182	-152.94168237
41	-150.10830182	-151.60876437
42	-150.10830182	-152.58213152
43	-150.10828604	-158.43382972
44	-150.10828604	-151.77527451
45	-150.10828604	-153.02646664
46	-150.10828604	-153.18083343
47	-150.10828604	-152.70461130
48	-150.10828604	-154.04520771
49	-150.10828604	-416033378531.13098145
50	-150.10828604	-345368446.91184545
51	-150.10828604	-152.85342412
52	-150.10828604	-153.27555959
53	-150.10828604	-152.25108008
54	-150.10828604	-169.78898924
55	-150.10828604	-178.19168533
56	-150.10828604	-151.94819689
57	-150.10828604	-171.07294829
58	-150.10828604	-152.03488106
