Generación	Mejor_Fitness	Fitness_Promedio
0	-418.56790385	-163727803119241893897899606016.00000000
1	-318.33138009	-4383953046305995901361979392.00000000
2	-318.33138009	-270362638120364466554011648.00000000
3	-313.74768338	-1487510472786431956746240.00000000
4	-286.65636061	-1205472911241976217600.00000000
5	-278.08959350	-2996827799381553664.00000000
6	-278.08959350	-9593749684586200.00000000
7	-214.42777654	-8889370700526.51171875
8	-203.03341971	-5298899246917.45605469
9	-203.03341971	-312.98527290
10	-201.34764724	-289.26000824
11	-201.34764724	-266.76445282
12	-201.27033959	-246.81661330
13	-191.20387882	-229.10180547
14	-168.53550336	-214.45248515
15	-168.53550336	-206.15297536
16	-168.22205422	-203.13237370
17	-168.22205422	-201.91354216
18	-168.22205422	-205.65446402
19	-168.22205422	-206.46914134
20	-165.47683940	-204.90912990
21	-164.91675293	-199.24550621
22	-164.91675293	-203.15427857
23	-164.91675293	-195.48177988
24	-164.91675293	-201.05297134
25	-164.91675293	-196.01125256
26	-164.91675293	-191.00459358
27	-164.39013910	-196.73269748
28	-163.70304360	-196.62372211
29	-160.24299248	-194.77020336
30	-158.91269363	-175.57011535
31	-158.91269363	-175.11564146
32	-154.76058333	-165.44019223
33	-154.76058333	-164.63351821
34	-154.76058333	-164.31266651
35	-154.76058333	-164.13302738
36	-154.76058333	-163.75925886
37	-154.76058333	-163.30775732
38	-154.76058333	-163.27259167
39	-154.76058333	-162.52925359
40	-154.76058333	-162.60552516
41	-154.76058333	-161.91946641
42	-154.11653405	-161.52640725
43	-153.24150425	-161.21749070
44	-153.24150425	-160.73456927
45	-153.24150425	-160.18936213
46	-153.24150425	-159.78295740
47	-153.24150425	-159.23277312
48	-153.24150425	-158.74642740
49	-153.24150425	-158.93783866
50	-153.24150425	-158.22907241
51	-153.24150425	-157.88322113
52	-152.55291309	-157.78952572
53	-152.55291309	-157.15522500
54	-152.54981240	-156.31085280
55	-152.54981240	-155.22245955
56	-150.99500267	-154.24258835
57	-150.99500267	-153.63528849
58	-150.99500267	-153.55562296
59	-150.99500267	-153.17458748
60	-151.70738205	-152.92021467
61	-151.70738205	-152.77156887
62	-151.70738205	-152.60377345
63	-150.16358329	-152.50857325
64	-150.18450501	-152.49984661
65	-150.18450501	-152.50228050
66	-150.18450501	-152.52496571
67	-150.14349146	-152.42066483
68	-150.14349146	-152.29690878
69	-150.14349146	-152.21001969
70	-150.14349146	-152.04122343
71	-150.14349146	-151.95542949
72	-150.14214280	-151.71728387
73	-150.17994942	-151.29870850
74	-150.17994942	-150.88619996
75	-150.17994942	-150.49770020
76	-150.12954516	-150.31650676
77	-150.10995327	-150.20468264
78	-150.10995327	-150.26311091
79	-150.10894786	-150.18030019
80	-150.10865978	-150.18809981
81	-150.10865978	-150.18077025
82	-150.11126448	-150.17893579
83	-150.11126448	-150.17890463
84	-150.11126448	-150.17964659
85	-150.10905288	-150.17931687
86	-150.10903646	-150.24687725
87	-150.10903646	-150.17871638
88	-150.10903646	-150.18217920
89	-150.10903646	-150.21488979
90	-150.10903646	-150.17938212
91	-150.10903646	-150.18035171
92	-150.10903646	-150.18398488
93	-150.10903646	-150.17848283
94	-150.10917507	-150.17966632
95	-150.10917507	-150.19074037
96	-150.10917507	-150.18178793
97	-150.11846180	-150.17993258
98	-150.11846180	-150.18027500
99	-150.11846180	-150.17918816
100	-150.11846180	-150.18194912
101	-150.11846180	-150.17936607
102	-150.11845757	-150.17969629
103	-150.11845757	-150.23670767
104	-150.11845757	-150.17901713
105	-150.11845757	-150.18039906
106	-150.11845757	-150.17970345
107	-150.10991635	-150.20524708
108	-150.10991635	-150.17945951
109	-150.10991635	-150.17921524
110	-150.10991635	-150.17980015
111	-150.10872820	-150.17809023
112	-150.10872820	-150.17862363
113	-150.10872820	-150.17976831
114	-150.10872820	-150.18129783
115	-150.10872820	-150.17961923
116	-150.10872820	-150.17890423
