Generación	Mejor_Fitness	Fitness_Promedio
0	-317.35025059	-189567833866125806272822378496.00000000
1	-229.32287742	-6304096467315816528183558144.00000000
2	-229.32287742	-213382249494602494001545216.00000000
3	-229.32287742	-944795634549273617498112.00000000
4	-219.19758531	-2223890416921105137664.00000000
5	-189.05702160	-38172415678362894336.00000000
6	-176.61199710	-1722435701714926336.00000000
7	-168.62523206	-2065557128187397.00000000
8	-160.48885380	-26679103034743.74218750
9	-153.49143752	-4013827318679.66064453
10	-153.49143752	-4059400371002.86181641
11	-153.49143752	-200.08864543
12	-153.04486630	-200.31464335
13	-150.94622640	-1941361675.35623050
14	-150.94622640	-173.72832984
15	-150.94622640	-170.73317330
16	-150.91746356	-165.26916975
17	-150.34805298	-166.94346746
18	-150.11490841	-13415394454.25842094
19	-150.11052360	-157.33281890
20	-150.11052360	-155.64544067
21	-150.11052360	-153.69145830
22	-150.11052360	-153.17270326
23	-150.11052360	-154.81489445
24	-150.11052360	-152.68816005
25	-150.10938564	-151.62784173
26	-150.10900568	-165.47955924
27	-150.10900568	-151.69690410
28	-150.10878224	-153.69600025
29	-150.10878224	-151.91413774
30	-150.10878224	-152.67454876
31	-150.10878224	-151.21181322
32	-150.10836003	-151.07036010
33	-150.10836003	-150.96900650
34	-150.10836003	-150.81522385
35	-150.10835445	-6267.39341262
36	-150.10835445	-152.99279608
37	-150.10835445	-151.99468622
38	-150.10835445	-153.65081094
39	-150.10835445	-163.43123605
40	-150.10835445	-150.74562444
41	-150.10835445	-151.38189241
42	-150.10832197	-159.11800079
43	-150.10832197	-151.75611194
44	-150.10831242	-158.18270009
45	-150.10831242	-151.21978852
46	-150.10831242	-151.15108539
47	-150.10828777	-152.04664830
48	-150.10828777	-152.95736089
49	-150.10828777	-153.69177037
50	-150.10828777	-151.15485075
51	-150.10828777	-151.21332859
52	-150.10828777	-150.66770405
53	-150.10828777	-152.17208026
54	-150.10828777	-151.00741914
55	-150.10828777	-157.51730820
56	-150.10828620	-151.17151842
57	-150.10828620	-150.52223822
58	-150.10828620	-151.86606010
59	-150.10828620	-154.00695450
60	-150.10828620	-151.00482694
61	-150.10828620	-150.93348471
62	-150.10828620	-150.95404344
