Generación	Mejor_Fitness	Fitness_Promedio
0	-506.86673792	-66699293896565574710643916800.00000000
1	-506.86673792	-4352963957538414221714259968.00000000
2	-322.15991256	-83965161872301726046879744.00000000
3	-319.22784890	-272783296527367988576256.00000000
4	-308.76679548	-950476799430072860672.00000000
5	-308.76679548	-27486381825435992064.00000000
6	-270.65010442	-116116219967103840.00000000
7	-222.13651360	-6713137471513946.00000000
8	-222.13651360	-18861933162601.20703125
9	-222.13651360	-9729142893.82512283
10	-207.38442754	-897166762.68400383
11	-207.38442754	-273.85716525
12	-203.62474030	-259.42826059
13	-203.62474030	-243.05525498
14	-200.07680889	-229.68474473
15	-200.07680889	-222.26471634
16	-197.18686087	-217.51239068
17	-197.18686087	-213.70467885
18	-197.18686087	-210.02262471
19	-197.18686087	-206.79409716
20	-197.18686087	-210.27108942
21	-197.18686087	-203.09886387
22	-197.18686087	-202.06576135
23	-187.36386105	-200.91532251
24	-185.52384937	-199.59507313
25	-185.44877481	-198.33565219
26	-185.44877481	-197.11979228
27	-167.80723236	-195.81876230
28	-167.80723236	-194.17184589
29	-167.80723236	-192.00890445
30	-167.80723236	-189.59895059
31	-167.80723236	-186.81530572
32	-167.80723236	-184.84503469
33	-166.79679551	-183.49722678
34	-165.68423241	-181.53132197
35	-165.68423241	-178.67896692
36	-161.51842674	-175.49391108
37	-161.51842674	-171.85079884
38	-161.51842674	-168.78498520
39	-161.51842674	-166.62086662
40	-160.56270575	-165.63251346
41	-160.56270575	-164.66537652
42	-160.56270575	-163.57293289
43	-157.76712104	-162.35493968
44	-157.76712104	-161.70383055
45	-157.76712104	-161.35638729
46	-157.76712104	-161.27672744
47	-157.76712104	-160.73563831
48	-156.70899762	-160.31936853
49	-156.70899762	-159.81105025
50	-156.70899762	-159.42069765
51	-156.06314653	-158.50662314
52	-156.06314653	-158.00045658
53	-155.72150057	-157.49426391
54	-155.72150057	-157.12989359
55	-155.72150057	-156.82530847
56	-155.01209253	-156.52078389
57	-155.01209253	-156.23829264
58	-155.01209253	-155.92467599
59	-154.51829379	-155.71028280
60	-154.51829379	-155.49626035
61	-153.82926029	-155.28093129
62	-153.82926029	-155.07929767
63	-153.82926029	-154.92932234
64	-153.05750564	-154.79664631
65	-153.05750564	-154.65305135
66	-153.05750564	-154.44089547
67	-153.05750564	-154.19912271
68	-153.05750564	-153.98047195
69	-152.35500654	-153.71038393
70	-151.66969050	-153.39902401
71	-151.66969050	-153.18103997
72	-151.57984640	-152.95288461
73	-151.66969050	-152.78042582
74	-151.57984640	-152.56973781
75	-151.57984640	-152.30669621
76	-151.39852484	-152.09174681
77	-151.13573724	-151.87182286
78	-151.03341473	-151.70625180
79	-150.51187848	-151.56057562
80	-150.51187848	-151.48759292
81	-150.51187848	-151.37409503
82	-150.51187848	-151.27046434
83	-150.18450501	-151.15857335
84	-150.18450501	-151.05679449
85	-150.17994942	-150.97745371
86	-150.17994942	-150.84268082
87	-150.17994942	-150.72301295
88	-150.17994942	-150.54988646
89	-150.17994942	-151.42597795
90	-150.17994942	-150.27546337
91	-150.17994942	-150.21419466
92	-150.17994942	-150.18606767
93	-150.10965826	-150.18912555
94	-150.10901645	-150.18205017
95	-150.10901645	-150.17985830
96	-150.10901645	-150.22885633
97	-150.10901645	-150.22437914
98	-150.10901645	-150.22052815
99	-150.10901645	-150.16878708
100	-150.10901645	-150.16685823
101	-150.10828707	-150.19432013
102	-150.10828707	-150.14460748
103	-150.10828707	-150.13326354
104	-150.10828707	-150.12178169
105	-150.10828707	-150.11429671
106	-150.10828707	-150.11335603
107	-150.10828707	-150.11058913
108	-150.10828707	-150.11978193
109	-150.10828707	-150.10960500
110	-150.10828707	-150.13358683
111	-150.10828707	-150.10971442
112	-150.10828707	-150.10966475
113	-150.10828707	-150.14540802
114	-150.10828707	-150.10970449
115	-150.10828707	-150.11026831
116	-150.10828707	-150.11027019
