Generación	Mejor_Fitness	Fitness_Promedio
0	-322.11772765	-129529509242092836188508389376.00000000
1	-280.47282345	-1808410378737619827578372096.00000000
2	-269.55922295	-27766563938698172737519616.00000000
3	-256.02009380	-79559576735997837180928.00000000
4	-226.98164548	-249983183298052947968.00000000
5	-215.48488781	-5240732592012206080.00000000
6	-197.19460928	-6337718044189528.00000000
7	-189.48308265	-9465882428636690.00000000
8	-185.24525713	-27985628724330764.00000000
9	-169.42545035	-12505668612699.09960938
10	-169.42545035	-144153357747031.78125000
11	-164.61138074	-41227307994.39494324
12	-158.83971248	-391428477157.34069824
13	-151.91751817	-68888261273.22879028
14	-151.30840890	-117184168.57516932
15	-150.88093685	-189.41653842
16	-150.88093685	-176.60964917
17	-151.06846654	-172.23764062
18	-151.06846654	-168.57176128
19	-150.96534178	-2074139665200081.50000000
20	-150.72056459	-180.82369376
21	-150.52217678	-162.21093612
22	-150.52217678	-162.10307261
23	-150.34887501	-305.43870943
24	-150.14053602	-357.28074509
25	-150.18450501	-202.88447638
26	-150.12611587	-158.31918138
27	-150.11267080	-154.24866864
28	-150.10933298	-1294717190.78154063
29	-150.10933298	-156.45379474
30	-150.10933298	-187.73766256
31	-150.11297432	-154.31081012
32	-150.11147066	-151.21687113
33	-150.11147066	-151.60276577
34	-150.10833058	-198662304.02839372
35	-150.10833058	-151.80017879
36	-150.10833058	-152.87530017
37	-150.10833058	-151.73869115
38	-150.10833058	-152.32679853
39	-150.10833058	-151.38194392
40	-150.10833058	-180.98790824
41	-150.10832329	-152.64516010
42	-150.10832329	-152.51944592
43	-150.10829176	-153.60031449
44	-150.10829176	-156.59135187
45	-150.10829176	-280.59658361
46	-150.10829176	-177.65823486
47	-150.10829176	-156.27983939
48	-150.10829176	-154.29611392
49	-150.10829176	-1987332887781.68457031
50	-150.10829176	-151.79359277
51	-150.10829176	-166.49103456
52	-150.10829176	-152.25317375
53	-150.10829176	-153.82349681
54	-150.10829176	-152.15887335
55	-150.10829176	-30675.00262076
56	-150.10829176	-10638.99974957
57	-150.10829176	-154.41044010
58	-150.10829176	-5312990.95063199
