Generación	Mejor_Fitness	Fitness_Promedio
0	-316.12379599	-184275198424965090137394380800.00000000
1	-316.12379599	-2951478095484554380501319680.00000000
2	-262.05373980	-75983944324138461971873792.00000000
3	-262.05373980	-4880981277881579501256704.00000000
4	-188.00570990	-1719737979595545903104.00000000
5	-188.00570990	-45059318709153267712.00000000
6	-183.62651050	-10078307035331630.00000000
7	-183.62651050	-1090143746202270.25000000
8	-183.18161561	-4988784684525.76367188
9	-158.34990891	-328662040968255.37500000
10	-158.34990891	-669622507572374.37500000
11	-157.71385238	-8187898142847.22558594
12	-155.77888766	-3328605243491144.50000000
13	-155.77888766	-84755288566833.01562500
14	-155.77888766	-1316968810433836.00000000
15	-152.91794409	-197.40061043
16	-152.91794409	-2017014.59601299
17	-152.91794409	-181.15282288
18	-152.91794409	-179.20558533
19	-151.50952823	-170.37728221
20	-150.88093685	-171.80776636
21	-150.11228572	-170.26924477
22	-150.11228572	-175.48632299
23	-150.11228572	-163.31571589
24	-150.11228572	-158.64444755
25	-150.11228572	-157.03938727
26	-150.11228572	-156.41423675
27	-150.11228572	-154.45232063
28	-150.11228572	-154.57576095
29	-150.11228572	-155.08000509
30	-150.11217339	-191.39161067
31	-150.11217339	-323.20701306
32	-150.11217339	-163.38108631
33	-150.10828630	-152.74284818
34	-150.10828630	-154.67291215
35	-150.10828630	-151.67044567
36	-150.10828630	-154.52005031
37	-150.10828630	-153.10280747
38	-150.10828630	-151.34949176
39	-150.10828630	-151.16908740
40	-150.10828630	-1403954098893820.50000000
41	-150.10828630	-153.32844961
42	-150.10828630	-153.51093823
43	-150.10828630	-150.93989264
44	-150.10828630	-160.70603983
45	-150.10828630	-151.04264399
46	-150.10828630	-152.22500087
47	-150.10828630	-154.36594127
48	-150.10828630	-151.67155632
