Generación	Mejor_Fitness	Fitness_Promedio
0	-226.50088846	-181450977009090703951667396608.00000000
1	-226.50088846	-23407632317546822077675208704.00000000
2	-226.31894111	-503357916799385112445714432.00000000
3	-217.69834546	-16613208893546141887496192.00000000
4	-214.60984896	-1882430635282876071936.00000000
5	-192.28674254	-1130964761528745984.00000000
6	-191.21473733	-8681029630205433.00000000
7	-184.78862698	-2396774257146.85156250
8	-184.78862698	-11890282823874.87890625
9	-182.12642335	-11539860423399.96484375
10	-173.17950938	-106361977.40597318
11	-165.36615914	-321.17311887
12	-165.36615914	-199.33820861
13	-164.48973076	-193.13111899
14	-157.23908271	-192.44287158
15	-157.23908271	-187.58142826
16	-157.23908271	-198.88417683
17	-154.97063950	-184.25674296
18	-154.97063950	-172.99290071
19	-152.51877472	-172.82030009
20	-152.51877472	-166.90076127
21	-152.51877472	-164.22424736
22	-151.30952844	-161.43178087
23	-151.30952844	-163.45991099
24	-151.30952844	-157.78638858
25	-150.97243967	-157.53107721
26	-150.97243967	-154.82103798
27	-150.53870949	-153.65534969
28	-150.17994942	-153.30160901
29	-150.17994942	-170.52910257
30	-150.17994942	-153.12426985
31	-150.17994942	-155.86622376
32	-150.11857229	-163.16629258
33	-150.11857229	-151.92184666
34	-150.10996911	-151.35293364
35	-150.10996911	-151.42184107
36	-150.10996911	-151.46049882
37	-150.10996911	-151.04896768
38	-150.10979227	-154.15693168
39	-150.10979227	-150.87237854
40	-150.10847572	-3474.55353094
41	-150.10847572	-153.28170145
42	-150.10828609	-154.53214933
43	-150.10828609	-150.68071108
44	-150.10828609	-10644.16012334
45	-150.10828609	-150.78789147
46	-150.10828609	-153.45709420
47	-150.10828609	-151.65751433
48	-150.10828609	-151.38750532
49	-150.10828609	-152.11700797
50	-150.10828609	-156.05287581
51	-150.10828609	-150.81333715
52	-150.10828609	-152.71019131
53	-150.10828609	-151.08615248
54	-150.10828609	-150.76722366
55	-150.10828609	-150.30489175
56	-150.10828609	-157.29168975
57	-150.10828609	-150.90710054
