Generación	Mejor_Fitness	Fitness_Promedio
0	-335.70778627	-151699052728524339671948328960.00000000
1	-258.32687341	-4544077690340353107627606016.00000000
2	-258.32687341	-102128453141078729245589504.00000000
3	-258.32687341	-2538498668472343512219648.00000000
4	-224.37309188	-4384588702753821294592.00000000
5	-216.97515526	-50049440807388258304.00000000
6	-202.08468109	-1830485524696971.25000000
7	-194.79580863	-2691665634709.51513672
8	-189.24955060	-12815247403.07130814
9	-166.82734864	-2561371176.96913671
10	-166.82734864	-9163583636.47588730
11	-166.82734864	-222.70089853
12	-166.82734864	-212.80195115
13	-153.05821482	-203.02135019
14	-152.45931156	-195.62736813
15	-152.45931156	-191.78978607
16	-152.45931156	-181.66842033
17	-152.45931156	-173.80991029
18	-150.24259053	-171.04814091
19	-150.18450501	-165.47280513
20	-150.18450501	-163.06956868
21	-150.18450501	-160.18274376
22	-150.17994942	-2210.54235137
23	-150.12973885	-153.93421122
24	-150.10904556	-152.12849222
25	-150.10904556	-151.21701576
26	-150.10831389	-150.63623471
27	-150.10831003	-150.34147804
28	-150.10831003	-151.00387841
29	-150.10831003	-150.34300747
30	-150.10831003	-150.27779140
31	-150.10831003	-150.45269021
32	-150.10831003	-150.24297263
33	-150.10831003	-150.23735934
34	-150.10831003	-150.42962988
35	-150.10831003	-167.16118147
36	-150.10831003	-185.64188414
37	-150.10831003	-150.27494859
38	-150.10831003	-150.28137565
39	-150.10831003	-150.26034322
40	-150.10829176	-150.22673346
41	-150.10829176	-150.23101520
42	-150.10829176	-150.30375001
43	-150.10829176	-150.18803386
44	-150.10829176	-152.92718361
45	-150.10829176	-150.19332453
46	-150.10829176	-150.22722450
47	-150.10829176	-150.20546473
48	-150.10829176	-150.47118716
49	-150.10829176	-150.29126211
50	-150.10829176	-164.55758740
51	-150.10828620	-150.38857070
52	-150.10828620	-150.26502836
53	-150.10828620	-150.30082603
54	-150.10828620	-150.29166794
55	-150.10828620	-150.27287876
