Generación	Mejor_Fitness	Fitness_Promedio
0	-697475.89106991	-119358860530116823903199297536.00000000
1	-276.16167860	-19184706418442638813214801920.00000000
2	-251.66825390	-604629748279146000842489856.00000000
3	-214.43406444	-734898797469249713471488.00000000
4	-214.43406444	-7400767553398707847168.00000000
5	-168.18751520	-31238453622851166208.00000000
6	-165.13812699	-400377549313010944.00000000
7	-165.13812699	-149137112258659.28125000
8	-150.66620938	-8842757606.90822792
9	-151.17627616	-1349611757.09890795
10	-151.17627616	-1349540525.37989306
11	-151.17627616	-1670602778236145408.00000000
12	-151.17627616	-231641.14186983
13	-150.50140279	-192.47878756
14	-150.50140279	-185.22761481
15	-150.50140279	-11061167.72930291
16	-150.50140279	-185.80036807
17	-150.17994942	-164.94222333
18	-150.17994942	-165.67693759
19	-150.17587964	-160.78493765
20	-150.17587964	-160.77241586
21	-150.11044343	-156.51178412
22	-150.11044343	-155.01202487
23	-150.10931960	-155.45913804
24	-150.10931960	-166.04280135
25	-150.10829907	-153.72901466
26	-150.10829907	-154.10392901
27	-150.10829907	-153.45079292
28	-150.10829907	-161.35242804
29	-150.10829907	-151.73275393
30	-150.10829907	-152.67583359
31	-150.10829907	-210.51151984
32	-150.10829907	-151.47851681
33	-150.10829286	-157.78175493
34	-150.10829286	-156.97189525
35	-150.11322076	-154.70912443
36	-150.10857767	-4059757043.78834724
37	-150.10857767	-152.50942871
38	-150.10842170	-4059757043.46517992
39	-150.10828628	-155.93515791
40	-150.10828628	-151.98439732
41	-150.10828628	-152.80731329
42	-150.10828628	-2915.05814632
43	-150.10828628	-158.70739438
44	-150.10828628	-152.44609194
45	-150.10828628	-150.97867878
46	-150.10828628	-152.88367017
47	-150.10828628	-153.99407899
48	-150.10828628	-157.78384592
49	-150.10828628	-154.16517896
50	-150.10828628	-152.91543641
51	-150.10828628	-151.83097723
52	-150.10828628	-152.78357812
53	-150.10828628	-156.04979503
54	-150.10828628	-157.35366164
