Generación	Mejor_Fitness	Fitness_Promedio
0	-334.17644464	-194760834749818395238743408640.00000000
1	-321.88122740	-10542108458341404548089774080.00000000
2	-255.50358821	-57993238354707214195752960.00000000
3	-254.91165451	-121717516275747976642560.00000000
4	-251.42657453	-376298638851751084032.00000000
5	-211.17194911	-553829008521415040.00000000
6	-211.17194911	-3983352548850339.50000000
7	-196.88660770	-870179570322.56567383
8	-164.02067827	-280.83924137
9	-164.02067827	-751749277.04732978
10	-164.02067827	-654785583571.90454102
11	-163.06110139	-218.17790884
12	-162.88761485	-208.67623325
13	-161.72058373	-200.04791549
14	-157.41078309	-192.31359607
15	-157.41078309	-186.45002218
16	-157.41078309	-178.31081479
17	-156.86917132	-172.79533691
18	-154.88428335	-168.73172003
19	-154.88428335	-165.02721951
20	-154.88428335	-162.84745403
21	-153.33988563	-161.44316597
22	-152.28750312	-160.07295544
23	-152.28750312	-158.58780628
24	-151.96793925	-157.40688737
25	-151.96793925	-156.45291899
26	-151.19917573	-155.39692841
27	-151.19917573	-154.84791721
28	-151.19917573	-154.26503270
29	-151.14082107	-153.98636701
30	-151.14082107	-153.73257816
31	-150.84322266	-153.48536010
32	-150.84322266	-152.64978948
33	-150.65184668	-152.38241786
34	-150.48482382	-152.03259971
35	-150.42203439	-151.49730092
36	-150.40704392	-151.30283920
37	-150.17994942	-151.04739834
38	-150.17994942	-150.82304144
39	-150.11441534	-150.90884509
40	-150.11441534	-150.52833976
41	-150.11441534	-151.11915215
42	-150.11441534	-150.39423831
43	-150.10853082	-150.33859394
44	-150.10853082	-150.22560399
45	-150.10853082	-150.22807719
46	-150.10853082	-150.18541496
47	-150.10853082	-150.38269411
48	-150.10853082	-150.22542452
49	-150.10853082	-150.29956371
50	-150.10853082	-150.29327129
51	-150.10853082	-150.27009593
52	-150.10853082	-150.27351758
53	-150.10829022	-150.41112771
54	-150.10829022	-150.39056420
55	-150.10829022	-150.34340331
56	-150.10829022	-150.72836649
57	-150.10829022	-150.54784130
58	-150.10829022	-150.46519001
59	-150.10829022	-150.41370122
60	-150.10829022	-150.40990555
61	-150.10829022	-150.26467835
62	-150.10829022	-150.22200629
63	-150.10829022	-150.22592126
64	-150.10829022	-150.18228169
65	-150.10829022	-150.23894425
66	-150.10829022	-151.24843033
67	-150.10829022	-150.37693556
68	-150.10829022	-150.26372205
