Generación	Mejor_Fitness	Fitness_Promedio
0	-321.22598890	-136391454375753669732133240832.00000000
1	-321.22598890	-4968474100811707827787661312.00000000
2	-302.35579602	-19269189577407513587875840.00000000
3	-282.81178177	-88986023749440319258624.00000000
4	-282.81178177	-487632673423388049408.00000000
5	-216.62761192	-29213292393795346432.00000000
6	-205.87776666	-2720121657991850496.00000000
7	-205.87776666	-800383715264664.50000000
8	-202.66315358	-68704534590164240.00000000
9	-169.56767013	-18563513425942.19140625
10	-165.94288756	-9299361628039.31640625
11	-162.98999125	-22284490289663.03906250
12	-162.98999125	-11848072.62064840
13	-162.98999125	-217.65283006
14	-162.74848462	-196.01538052
15	-163.12695495	-84385.18895390
16	-157.31308419	-181.72102153
17	-157.31308419	-176.04860058
18	-155.17664459	-172.19855765
19	-155.17664459	-168.98768529
20	-155.17664459	-166.11536508
21	-155.09475804	-164.83317871
22	-151.48912363	-164.63146823
23	-150.79092277	-163.27281956
24	-150.79092277	-161.01523524
25	-150.52217678	-162.61696688
26	-150.52217678	-159.64489883
27	-150.52217678	-160.49203316
28	-150.40133840	-158.00669266
29	-150.18450501	-156.72143007
30	-150.16399155	-155.77093896
31	-150.16399155	-154.14458802
32	-150.16399155	-155.80846348
33	-150.12795022	-154.80253920
34	-150.10850415	-152.06635672
35	-150.10850415	-151.22671166
36	-150.10839115	-156.70335456
37	-150.10839115	-152.56259692
38	-150.10839115	-154.23649376
39	-150.10839115	-151.32784193
40	-150.10839115	-151.12641178
41	-150.10839115	-150.79905015
42	-150.10839115	-172.07062295
43	-150.10839115	-151.29995635
44	-150.10839115	-151.79519923
45	-150.10839115	-150.85609833
46	-150.10839115	-165.86343903
47	-150.10839115	-165.05614094
48	-150.10839115	-158.61797978
49	-150.10839115	-150.96943621
50	-150.10839115	-151.27315214
51	-150.10829095	-158.35013555
52	-150.10829095	-152.96528622
53	-150.10829095	-151.31037641
54	-150.10829095	-151.16994452
55	-150.10829095	-150.72839533
56	-150.10829095	-159.43029592
57	-150.10829095	-151.02257387
58	-150.10829095	-154.36939906
59	-150.10829095	-198662304.45344657
60	-150.10829095	-155.54352084
61	-150.10829095	-151.99888852
62	-150.10829095	-152.25026207
63	-150.10829095	-162.29470387
64	-150.10829095	-154.70285976
65	-150.10829095	-153.48631528
66	-150.10829095	-162.90870182
